Other,English
"'c, 'cì",thick fluid
"'c-, -m, cvp",conceal
"'c-, ch-, sut",complete
"'c-, cèm",decay
"'c-, cék",catch with claws
"'c-, zäp",flour
"'ce, 'ces",urine
'cet,to split
"'cup, 'prót, ä'k, cup, cups, prót, tä'k",gather
"'cä', 'p-, bak, bk",child
"'gìm, 'kìm",house
"'i, 'it, 'tik-, thik, thk, tk-",one
"'im, 'ips, ip",sleep
"'imi-, ci, mi-",small
"'inã, ginã",thou
'ip,squeeze
"'jä, jo",eat
"'k, 'kèl, kèl, kl, phò-su, tang",cheek
"'k-, kòr",scoop
"'ka, ka",speech
"'kar, sang",star
"'kek, ek",twist
"'kem, khem",feel
"'kham, kham",fruit with kernel
"'khung, 'kng, ghk, ghng, ghuk, ghung",crooked
"'ki, 'kik, gi, gik",birth
"'ko, 'kon, ko, kon",she
"'kup, ghup, gup, kup",to pick up
'kák,leather
"'kãp, bì, bì, kãp, kham, kham, khams, lä, läs",give
'kä,earth
'kä'n,a k. of gourd
'kä-,porcupine
"'käk, 'käng, se-, sen",know
"'käm, 'um",hold in mouth
"'käp, dep, dhep",cover
"'käp, käp",basket
'kè,a k. of edible root
"'kùn, näm, näm-s",smell
"'kùr, kùr",load
"'o, 'ol",deviate
'pa,bamboo
"'pal, phal",upper part of foot
"'pi, 'pik",fart
"'pi, 'pin, ek, the, thek",come
"'pu, bhu",worm
"'puk, khlók, xlók",turn over
"'pát, 'pát-n",tie
"'pä, 'pä-n",patch
'päk,pig
"'pók, dúk-ha",belly
"'pù, cä",bake
"'pú-j, thèm",top
'púlu,ashes
"'tan, song-pa",long
"'thu, thu",anus
"'thúk, 'thúks, thúk, thúks",spit
'täk,weave
"'tèn, thèn",solid
"'tì, pum, pup",egg
'tò-la,musk-deer
'tùng,swallow
"'à-, na-",demonstrative pronoun
"'ä, ä",dumb
'äp,throw
"'è, tv-",this
'è-s,dirt
"'òng, gòng",I
abo,who
"ba, bä, bha, bhä, bho, bo",man
"bas, bha, pa, pas",vomit
"bek, dhúm, dhúm, dhúms, dúm, dúms, úm, úms",end
"ber, ber-mä",crop-damaging insect
bh-lè,penis
