Other,English
Kellewesze perioth,A carter drives here
"PAWÊRPT, powiêrpt",abandon
EZE,about
ETLÂIKÂ SI,abstains
laimiskan,abundant
"laimintiskai, LÂIMÎNTISKÂI",abundantly
"EBKEKAN, EBKEKTWEÎ, epkieckan, epkieckan",abuse
"niwinûton, WINÛTWEÎ",accuse
"ebwinûts, EBWINÛTS, niebwinûts",accused
"iaukint, JÂUKÎNT",accustom to
"Gulsennin, GULTWEÎ",ache
GILÊ,acorn
ÊNGAÛNÂ,acquires
"MÂRGS, Moargis",acre
"SEGÊSNÂ, segisna",activities
ADAMAS,Adam
"ÊNWAÎTJÂI, WÂRTINÂ, wartinna sin",addresses
"Sanday, SÂNDÊI",adieu
"PASKÂLÊTUN, paskulîton",admonish
"WEDIGÂ, Wedigo",adze
ASTIS,affair
"PÂ, PÂ, PAS, po, po, poskails",after
"ATÂLS, Attolis",aftermath
ETKÛMPS,again
"ÊMPRÎKI, preiken, preiken, preiken, PREÎKIN, PREÎKIN, PREÎKIN, PRÎKI, PRÎKI, prîkin",against
"Urs, WÂRAS, WÂRS",aged
"ALISKÂNS, ALISKNAS",alder-tree
"aupaickêmai, ÂUPÂIKÊIMAÎ",alienate
"PALÎKIJ, polijcki",allots
"WISAMÂKJAS, WISAMÂZÎNGIS, Wissemusîngis, wyssen mukis",almighty
"iau, JÂU",already
"ALTARÊS, Altari",altar
IKÂI,although
"LÂISÂ, Layso",alumina
"Ainat, AÎNAT, KADAN, WISADAN",always
"glaesum, GLÊSÎS",amber
"Wilenikis, WINENÎKS",ambler
"mijlan, MÎLAN, Mîls",amiably
GÎNTÂRS,amulet
BE,and
ÊNGÊLS,angel
"swîrins, ZWÊRINS",animals
"Kulnis, KÛLNIS",ankle-bone
"KITAN, kittan",another
ETRÂTWEÎ,answer
"Saugis, ZÂNGÎS",ant
"PRÊIKALAS, PRÊIKÂLS",anvil
AÎNUNTS,anybody
ÂBLÊ,apple
abâlnê wobalne,apple-tree
Rapis,Aral asp
"Arcan, ÂRKAN",ark
"IRMÂ, Irmo",arm
"Creslan, KRÊSLAN",arm-chair
"SARWAS, Sarwis",armour
"Slaune, SLÂUNÊ",arms of the cart's pole
"KARÎS, Kragis",army
"surgi, ZÛRGI",around
"TEÎKÂSNAN, teikûsnan",arrangement
"daits, DÂITS, Dâtwei",as if gave
"dînkauts, DÎNKAÛTS",as if thanked
"GARÂ, PELANÊ, Pelanne",ashes
ÂSIS,ash-tree
ASÎLS,ass
ÊNSADÎNTWEÎ,assign
"TÂLKINÎKS, Tallokinikis",assistant
prei,at
"ÊNWANGAN, ÊNWANGISKAN",at last
"NÊDÊIWISKAN, nideiwiskan",atheism
"MÂSÂ, Moazo",aunt
"Tauris, TÂURS",aurochs
"aucktimmisikai, aucktimmiskû, AÛKTIMISKÂ, AÛKTIMISKÂI",authorities
ASANIS,autumn
"TRINTAWINÎ, Trintawinni",avengeress
"budê, BUDÊI",awake (watching)
"WINÂI, winna",away
ÎLÂ,awl
AKÂNS,awn
"bile, BÎLÊ",axe
ASIS,axle
"Rikisnan, RITÎZNAN",back of the body
Pergalwis,back of the head
wargs,bad
ÂBZDUS,badger
"Umnode, UMNUDÊ",bake-house
"Peccore, PEKÂRÊ",baker
Spertlan,ball of the toe
"PAWAKÊSNÂ, Powackîsna",banns
"Crixtissennien, KRIKSTÎSENJAN",baptism
"Crixtitwi, KRIKSTÎTWEÎ",baptize
"Crixtnix, KRIKSTENÎKS",baptizer
"Crixtisnâ, KRIKSTÎSNÂ",baptizing
"Crixtisnâlaiskas, KRIKSTÎSNÂLÂISKAS",baptizing book
"STUBENÎKS, Stubonikis",barber-surgeon
"MÂIZÎS, moasis",barley
"Dragios, DRAGJÂS",barm
"Calene, KALENÊ",barn
"KANAWÊ, Kanowe",barrel
"Korto, KÛRTÂ",barrier
"MÎNSÂWÊ, Mynsowe",basin
LUNKAN,bast
"Specte, SPÊKTÊ",bath
"TWAKTWEÎ, Twaxtan",bath by whipping with a brush
"spagtas, SPAKTÂS, SPÊGSNÂ, Spigsnâ",bathing
"KEKULAS, Kekulis, KEKÛLS",bathing-sheet
MARÎ,bay
"boût, BÛT",be
"epwarîsnan, WARÊTWEÎ",be able
"biâtwei, BIJÂTWEÎ",be afraid
"budê, BUDÊTWEÎ",be awake
GÎMTUN,be born
"kurteiti, KÛRTÊJITÊ, KÛRTÊTWEÎ",be mistaken
"dîseitiskan, DÎZÎTWEÎ",be occupied
"Scalenix, SKALENÎKS",beagle
"BABÂ, Babo",bean
KLÂKÎS,bear
"BÂRDÂ, Bordus",beard
"Alne, ALNÊ",beast
"Grasuthe, GRAZUS",beautiful
Bebrus,beaver
"beggi, BEGI",because
PAGAN,because of
"PASTÂTWEÎ, postâtwei",become
"Knipaw, KNIPTWEÎ",become flooded
ÂISTWEÏ,become heated
"Lasto, LAZTÂ",bed
"BITÊ, Bitte",bee
"Bucus, BUKS",beech
"Buccareisis, BUKAREÎSS",beech acorn
"Caltestis, KALTISKÎS",beehive
"periot, PÊRJÂT",been come driven home
"PAGALBTAN, pogalbton",been helped
"ALU, Piwis, PÎWS",beer
"GRÂMBÂLÊ, Gramboale",beetle
"pirsdau, PIRZDAU",before
