Other,English
atan,a castrated camel
qaraq,a gentle address
kewsen,a gift of food to someone
"büldirgen, šije",a k. of berry
"myja, žeken",a k. of grass
keskek,a k. of leash for animals
qobyz,a k. of musical
qoha,a k. of reed
"želbegej, želegej, želek, želeng",a k. of short coat
žahaltaj,a k. of small hawk
saryq,a k. of tailless sheep
az,a little
baldyz,a man's wife's
baldyz,a man's wife's younger sister
žabahy,a mass of hair
"andyz, andžy",a medicinal shrub
bajraq,a prize in horse-race
sal,a quarrelsome person
torpaq,a young calf
qoj-,abandon
žijren-,abhor
"ör, žohary",above
alang,absent-minded
qarahan,acacia
aššy,acid
taq-,add to
kenges,advice
ijmen-,afraid
song,after
"tahy, žäne",again
žylqy,age
tiri,alive
-ben,also
-ng,an ending of the 2d person
eski,ancient
"ökpä, öš",anger
müjis,angle
šer,anguish
žar,announcement
qumyrsqa,ant
"orik, orïk",apricot
bürkit,aquila fulva
Syen ashsinba?,Are you hungry?
saj,area covered with stones
qol,arm
oq,arrow
basa,as well
kül,ash
"kül, qypqyn",ashes
qunt,attention
apa,aunt
küz,autumn
"bigiz, biz",awl
qylqan,awn
balta,axe
bobek,baby
"arqa, art, keri",back
šüjde,back of head
sawyr,back of horse
engse,back of the neck
"osal, žawyz, žek",bad
saldar,bad influence
borsyq,badger
taz,bald
Dope,Ball
žumaq,ball of wool
qabyq,bark
arpa,barley
qysyr,barren cow
qysyraq,barren mare
žar-qanat,bat
šyhanaq,bay
qawys-,be brought together
žasy-,be lazy
una-,be satisfied
monšaq,beads
ong-,become pale
qandala,bed-bug
qongyz,beetle
qongyraw,bell
köräk,bellows
qarin,belly
qur,belt
"qajyr-, qyjsaqta-",bend
qat,berry
"bijik, ulken",big
teben,big needle
samar,big wooden vessel
toz,birch bark
qajyng,birch tree
qus,bird
Tota-Kus,Bird
"balaq, balaq",bird's foot
"qangšy, qanšyq",bitch
qara,black
quwyq,bladder
alhys,blessing
tomar,block
coo-be-key,blocks
qan,blood
"kök, kuk",blue
qaban,boar
keme,boat
"boj, syjaq, syn",body
tük,body hair
qaynaghan su,Boiled water
sujek,bone
kitap,book
üski,borer
qojyn,bosom
engbek,bother
atyz,boundary
žaj,bow
bala,boy
myj,brain
"kebek, qavyz, topan",bran
"butanaq, šybyq, šybyq, šybyq, tal, tal, tarmaq",branch
žigit,brave man
"kökirek, tös",breast
ömildirik,breastplate
kelin,bride
"köpir, köpre, köpür",bridge
žügen,bridle
žajqal-,bring into motion
žalpaq,broad
ušan-tengiz,broad sea
qula,brown
möngki-,buck
qawha,bucket
