Other,English
(a)jiGë,cup
(š)dong,tooth
-song,fart
Gachir,land
Gadasong,nail
Gadë-,"to nail, to mow"
Gadër,sickle
Ganžir-,rabid
Ganžong,wall
Gasong,nail
Gažir,land
Gažisong,intestines
Gob-arang,thirty
Golai,robber
Golo,far
Golsong,rush
Gomsong,finger-nail
Gor,"toe, short"
GorGang,lamb
GorGei,insect
GorGi,insect
Gora,rain
Gorang,three
Gordong,rapid
Gorudë-,collect
Gua-,to divide
Gua-,to wash
Guar,two
Gui-,to search
Gura,rain
ab-,to take
abo,father
adal-,to herd
adali,similar
adëli,similar
adëlë-,to herd
aldë,fathom
ale-,to kill
alë-,to kill
alëG,variegated
alër,poorly grown
amang,mouth
amtëg,taste
an,to take
andaGa-,to let loose
andërëG,oath
angGi-,to gape
anžasun,plough
anži-,to change
anžisong,plough
anžë-,to change
apë-,to take
arGong,woven basket
aroG,woven basket
arsong,skin
arung,clean
arë,molar tooth
arën,poorly grown
asGë-,to ask
asong,horse(s)
asxë-,to ask
ba-,to defecate
badang,food
balang,ready
basong,excrements
batë,hard
be,I
bede,we
bei-,be located
beidong,thick
bese-,enjoy
bežiGën,small
boGor,buttocks
bosong,louse
bosung,louse
bu-,to step
bula-,to attack
bël-,to attack
bëldë-,to prepare
bërgë,flea
bü-,to step
chabsong,snow
chase (Abl.),thou
chasong,snow
chimxang,jujube
china,wolf
chirgë-,pull
chisong,blood
chixang,"ear, white"
chixong,ear
chixë-,press into
chixë-,to stamp
chiže-,nourish
cholë-,to pierce
chong,few
chongGë-,to pinch
chonglë-,to listen
chorë-,to pierce
chose,thou
chyna,wolf
chë(chi),thou
chëbchi-,mow
chënë,thou
da(r)-,to press down
da-,to be able to cut
daGa-,to follow
dabsong,salt
dali,shoulderblade
dandë-,trade
de-Gong,above
degë-,to follow
derang,four
derong,four
desong,rope
desë-,to lay
doGong,below
doGë-,to mix
dolë-,to lick
dong,song
dorë,inside
du,younger sibling
dun,song
durë-,direct
där-,become cold
dë-,to pull
dëu,younger sibling
dürge- (caus.),to be full
ebdëg,knee
eme,woman
emel,saddle
ene,this
ere,man
ete,early
fda,sack
fdu,long
felang,red
fgu-,to die
ftë,long
fuda,sack
fulang,red
fune-,mount
fure,descendant
fënë,smoke
fëre,descendant
ganžëng,agreement
gar,house
ge-,say
ger,house
gi,without
gië-,to make
golGor,pheasant
gondë-,to freeze
guandëlang,crosswise
gudal-,to move
gudel-,to move
gum,fat
gung,deep
gužung,neck
gëbi,chute
gëtëgulë-,to bend backwards
ha-,who
habran,ten
halGolë-,to step
halgë,palm of hand
hamdë,together
hamera-,to rest
hamër-,to rest
hane,all
hani-,to close eyes
harwang,ten
hbar,clay
hdolë-,to chop
hdong,tooth
he-,be heated
helgë,liver
hergë,to be afraid
hgude-,to die
hodëg,larva
holër,floor
homsong,ashes
hong,year
hongGë-,fart
honë-,mount
hor,"nest, anger"
horë-,to wrap
hotong,feather
hu-,to rot
hun-de-,to smell
hže-,to walk
ine,this
jang,what
jasong,bone
jesi,stem
ju-,to walk
kalang,language
kamel-,to bite
kang,who
ke-,to make
kelang,language
kele,pregnancy
kele-,to say
kete,family
ki,wind
ki-,strike
kisong,navel
koge,green
kugo,"breast, green"
kul,foot
kung,"son, person"
kungkang,light (not heavy)
kunte,difficult
kuntë,difficult
kuol,foot
kur-,to reach
kurkang,son-in-law
kurëg,fragile
kuse-,to wish
kute,family
kutel-,to lead
kü,son
la,sole of foot or footwear
la-,weep
labchong,leaf
le,"not, work"
loxtë,headstall
lä-,weep
made-,to know
man-,we
martë-,to forget
mba-,to walk submerging into water
meGa,meat
mede-,to know
mela,whip
mene,I
menšu,ice
minsëu,ice
moGui,snake
mor,track
more,horse
morong,river
mortong,tree
mose-,fly
mutong,tree
mëdong,trousers
mëltë,South
mëlë,South
mësGë-,strand rope
mësë-,fly
mësë-,to clothe
mëtgo,similar
na-,to fall
nambëžo-,to cover
narang,sun
nare,name
narong,thin
nasong,year of life
ndang,door
ndas-,thirst
ndasong,thread
nde-,to eat
ndegi,egg
ne-,to open
nedong,eye
nege,one
nere,name
nggong,winter
nggung,winter
ninggang,thin
niskong,bare
nitë-,to sneeze
noGong,vegetables
noGosung,wool
noGë-,knead
noge,he
noker,friend
nor,"face, sleep"
noxsong,wool
nur,face
nä-,to fall
näd-,1st Sg. ps. pronoun obl. case
näna,on this side
näša,on this side
nëdë-,to pound
nëdërGa,fist
nëkung,hole
nör,face
nže-,to see
nžige,donkey
nžor,edge
odë,upwards
oke-,to give
oken,"spark, daughter"
ol-,"to become, obtain"
olong,many
olos-,to be hungry
olë-,obtain
olës-,to be hungry
onder,high
or,dawn
orë-,to enter
osgi,lungs
pëžaG,pea
re-,to come
reji,one of two
sanchig,end
sang,"good, South"
sare,moon
sažiGi,magpie
se,belt
se,not
se,water
sebgu,awl
segë-,slice
selsong,gall
sera,moon
sere-,notice
seu-,to sit
sexang,beautiful
sile,table
silu,more than
singgang,light
sir,besom
siru,earth
sirë,coral beads
soG,direction
solGë,bucket
sone,night
soxo,armpit
soxor,blind
soxte-,to get drunk
sulGe,bucket
sung,hair
surë-,to tuck up
sä-,to milk
säGe-,"guard, to wait"
sëbdë,side
sëbkë,awl
sëla,vacant
sëmong,arrow
sü-,to sit
ta,you (pl.)
tarang,crops
te,big span
ter,that
tera-,to sleep
tere-,to embrace
terong,head
texa,hen
tobchi,button
toli,hare
tomël-,to spin
toxui,elbow
toxë-,to saddle
tuGung,kettle
tule-,to burn
tëxa,hen
u-,to drink
udu,afternoon
udër,day
ulong,cloud
ulë,mountain
unang,cow
under,high
ure-,to invite
užir,edge
va-,be located
vedeg,knee
ver,horn
vere,daughter-in-law
vete-,to break
vi-,be located
vär(ë)-,hold
vësong,grass
x-,late
xal,fire
xalGë,rib
xalGë-,to heat
xalGë-,to step
xalë-,to heat
xar,arm
xar,hand
xarë-,to go out
xasë-,shave
xelge,liver
xelu,more than
xera,black
xi,mountain
xichi,scissors
xodong,star
xolo,far
xolong,warm
xong,year
xor,"nest, nose"
xoro,"top of head, late"
xorong,twenty
xosong,hollow
xotong,hard
xošal-,to become acid
xua-,part
xur,toe
xurë-,to shoot from a bow
xä-,close
xär-,to go out
xärë-,to come back
xëra-,to curse
xëuzy,wart
äbe,father
ënggër,front of cloth
ö-,to drink
öle,mountain
ölong,cloud
ü,large
ü-,to drink
šbar,clay
šele,table
šgum,fat
šiche-,to be ashamed
šie-,to urinate
šienchix,end
šiesong,urine
šile,juice
šilu,more than
šine,new
šira,yellow
šire-,besom
širo,earth
šixa-,press
šëngë-,dissolve
šže-,to walk
ža-,to complain
žaGžaG,grasshopper
žabte,between
žalxë-,join
žalxë-,to swallow
žare-,employ
že-,to be ashamed
žežal-,to chew
žigang,little
žil(G)asong,fish
žinžiGë,animals
žira-,to cling to
žirge,heart
žižang,thick
žodele-,to have a dream
žong,hundred
žongdong,to trot
žudong,to trot
žulang,weak
žulsë,glue
žung,needle
žëu-,to bite
