Other,English
'shán,from that
'shán-go,thence
'shán-phalawá,from that direction
"Achá, achho, pák",clean
Ad,masonry water-course
Ad,masonry watercourse
Ad-deagh,to lean
"Adab, shahúr",good manners
Adagh,encamp
Adagh,to lay
"Addá, barádhar, biráth, biráth",brother
"Addí, gohár",sister
Ajab,wonderful
Aphán,leather bag for flour
"Apúrs, árus, ávran",the Juniper tree
Armán,pity
Arzán,cheap
"Aríkh, maráí",gums
Asulá gannokh,a born idiot
Ath,was
Azhgizh,flint and steel
Azáb-deagh,to offend
Baar kojaa ent?,Where is the bar?
Bahar-khanagh,to deal
Begahá,in the evening
Benagh-mahisk,a bee
Benagh-mahisk,bee
Bil-dai!,let go!
Birá maní,my brother!
Bázen-barán,often
Bíng,the Dog
"Bíng, bíng, kshik",dog
"Bíng-mahisk, Gu ránd",a horsefly
"Bíng-mahisk, choto",horse-fly
Bíokh-nen,impossible
"Chot bíagh, Chot khanagh",to bend
Chot chham,squinting
Dar-baragh,to defend
"Drogh-bandagh, letagh, lettha",to lie
Galagh-thashí,horse-racing
Gand-bo,stink
"Gír-áragh, saragh",to remember
Inna,No
Izbokht,the ajwain seed
Jágrú dáragh,to keep watch
Khudaa haafiz,goodbye
Kárá áragh,to use
Mana daz majan!,Don't touch me there!
"Mani kat kojaa ent?, Mani kot'i kojaa ent?",Where is my room?
Mihrabani kan,Please
Náz-bo,pleasant smell
Ondo khanagh,to upset
Pha-wathán,among themselves
Phajyá áragh,to recognize
Rosh-ásán,sunrise
Saahel kojaa ent?,Where is the beach?
Salaam alekum,hello
Saren-bandagh,to gird up the loins
Saren-bandagh,to help
Shukria,Thank you
Tham-bíagh,to lie in wait
Thegháf,name of a stream
Thí-bángá,day after tomorrow
Thí-hande,somewhere else
Thí-kase,some one else
Thí-roshe,another day
Thí-sál,next year
Tálan deagh,to push
Ubbá,north
Ubhár,raising
Udohí,white ant
Urd,an army
Xush amdeed!,welcome
"abba, Abbá, phith",father
"adanav, ladh",jungle
ag,rate of sale
"aga, pesar",in front of
agdari,forwards
"agh, hadhen",then
aghar,if
agharchi,although
"aghdi, aghdí, gudá, thí-bare",again
"aghlfam, poh, samá, sarpad",understanding
aghma,endeavour
aghmá,effort
aghsar,probably
ahsán,mankind
ahár,the hot weather
aiv,spot
"aja, Azád, hulás",free
akas,envy
"akastha, aksagh, biakas, kaksí, wapsagh, waptha.",to sleep
"akila, mashar",celebrated
aksará,generally
"aldo-shara, insáf, nirwár",justice
"aláhida, dír, khard",separate
"am-nám, amnám",namesake
amb,mango
ambal,lover
ambrezagh,to overflow
"ambráh, naukar",servant
ambur,forcep
ambur,forceps
ambází,embrace
amsaro,equal in age
amsodh,grief
"amul, logh-bánukh",mistress
"amír, hán, jám, khán, särdar",chief
"an, hawán",that
"andará, taha, táha",inside
"angane, be-shumár",innumerable
"anjír, hinjir, khohí anjír",wild
anmácha,an ammunition pouch
anzí,tear
"aníshagh, anúsha, peshani",forehead
aow,Yes
aphan,a leather bag for flour
aptiya,themselves
ardas,petition
arif,paternal
"ark, hedh",sweat
arna,or perhaps
aro,flame
"arshafi, thango",gold
"ash, Azh",from
ash-koh,whence?
"ashkanagh, ashkutha, bi ashkun",to hear
ashtáfí,quickness
ashá,eight o'clock in the evening
asindagh,a creeping plant
"asp, naryán",horse
astawa,washing-basin
astár,star
asulá,from the first
asulá-gannokh,born idiot
asur,dawn
asur,morning twilight
"ath, athan, athán, athant, atheí, atheí, athún",past indef. of the verb to be
auhsán-khatá,a puzzle
auzár,tool
aver,late
"avr, mán",into
awarzá,agreeable
"bachh, phusagh, zákht",son
"bad, gandagh",bad
"bad-duá, kahar, margáví, palútá",curse
bad-khú,ill-natured
"bad-shakl, nuhram",ugly
"badh, duzhman",enemy
badhal,a debt.
badragá,an escort
"badí, bairí, duzhmaní",enmity
bag,herd of camels
baghair,except
baghl giragh,to embrace
baghá,runaway
bahar,a share
baharkhá,the month of Chait
bahr-khanagh,to divide
bahá,River Indus
"bahá, bhá-giragh",to buy
bahádhur,a hero
baháí,sale
bair,revenge
bakhmal,velvet
bakht,fortune
bakhtwálá,fortunate
bakhú,where?
bakkal,a trader
"bal, nezagh, sángí",spear
"balgo, hes, kházg",dirt
balrú,infant
balúghat,puberty
ban,surface of a stratum of rock
band,an embankment
"bandagh, bastha",to tie
"bandíkh, sad",thread
banú,embankment round a field
baphá,scurf
bar,a season
"bar, bar, meva",fruit
"baragh, buytha",to carry away
bardast,shoulder-blade
baroth,moustaches
barwán,the eye-brow
"barzí, loth, zik",a bag
barádharí,brotherhood
barákh,coarse grass
"baráwar, mat",equal
"bashkagh, bashkatha, dátha, deagh",to give
bashám,the rains
baterá,quail
bathir,very good
bathlo,wooden mortar
bauf,mattrass
"bawar, waragh, wártha",to eat
"baz, istúr",coarse
"be, sawá",without
be-adab,rude
be-akul,senseless
be-akulí,senselessness
be-dihán,thoughtless
be-fahmá,unintelligible
be-gunáh,innocent
be-hayá,shameless
be-insáf,unjust
be-kár,unoccupied
be-phádh,a snake
"be-phádh, már, syáh-már",snake
be-sanátí,useless
"be-sek, hína",weak
be-shak,doubtless
"be-was, ná-kámá",helpless
be-árám,uneasy
be-ímán,faithless
begáh,evening
bel,a hoe
benagh,honey
ber-kanagh,to disgrace
ber-khanagh,to surround
bero-deagh,to turn back
"berání, thánwán",damage
bewán,wilderness
"beyí, bozhí",boat
bhattí,a kiln
bhedí,the ankle
bhit,wall
"bholú, shado",monkey
"bhorenagh, phrushagh, phrushtha, proshag, proshag, prosht, prosht, prushag",to break
"bhuragh, bhuritha",to be crushed
bhá,price
"bhágyá, cháth, cháth, chhath, jawániyá, zirih",well
bhándá,enclosure
bihisht,heaven
bihán,filly
bij,seed
"bil, bilí, ilagh, ishtha, kishtha, kizagh",to leave
billá,medal
"billí, pishi",cat
binni,donkey's pack-saddle
birinj,husked rice
birázákht,a nephew
bitár,the two stars
biyá durr'shákhtaghei,answer to the salutation
"bo, zawádh",smell
"bo-giragh, shúkagh",to smell
"bodh, shágh",a small tree
bogh,joint in wood
bohal,salt mountain
"boharí, demá, masará, wasaríyá",in front
bohra,cellar
bohtár,entertainer
bohárí,sweeping
bokagh,bleat as a goat
"bokhtha, bozhagh",to open
bolak,a tribe
"bolí, gál",speech
bor,chestnut
borchi,a cook
"bosht, istádan, oshtagh, oshtátha",to stand
"bot, mákúrá",vermin
boz,the Gúgal tree
"bresagh, brestha, resagh, restha",to spin
"budagh, budatha",to drown
"bukchí, bushk",horse's mane
"bukhtha, bushkagh",to discharge
bun,bottom
bunagh,baggage
bundar,the buttocks
bunyád,foundation
buná,at the bottom
"buragh, buritha",to cut
burqa,veil
burzáthir,very lofty
"but, jind, wath",oneself
butu,the body
buz,goat
"buzí, drik",spring
bádsháh,king
bágh,a garden
"bágh, báitha",to be killed
bághár,lizard
báhir,herd of donkeys
báhrav,male calves
bákí,remaining
bál,flight
"bál-giragh, udirnu, Udragh",to fly
bálagh,of age
báládh,form
báládhiyá,from below
bándan,rough table
bándí,hostage
bángohiná,in the early morning
bár,burden
"báragh, thanakh",fine
básagh,to low
báut,refugee
báutí,refuge
báyth,he will be fine
báz,much
bázár,bazaar
bázígar,juggler
bázú,limb
bíagh-ravagh,to become
bílan,the small intestines
bíokh,possible
búlí,beestings
búr,bud
"bútagh, bútatha, naz-khanagh",to close
búthagh,bracelet
búz,savage
"car, chyár",four
chabha,sandals
"chachho, thán-rangá",how?
chagá,testing
"chakha, pha",upon
"chalgudhagh, chamra, shapchar",bat
chalo,a ring
chamagh,fountain
"chamb, chushma, chushma, tobá",a spring
"chambaragh, chambaritha",to spring upon
chambo,claw
"chang, shághá",guitar
chaná,opinion
chap,left
chap-chot,crooked
chap-dust,left hand
"chapol janagh, shahmat janag",to slap
chaprúí,English rupee
"chapí, kambakht",unlucky
char,a path hemmed
charagh,to wander
charainagh,to watch cattle
charaz,houbara
"charo, sirf",only
charokh,vagabond
"charp, lándav, pig",fat
"charpí, phígh",grease
charí,madman
chat,roof
"chatagh, chattha",to lick
chatí,a fine
chaupher,round
chawá,jest
chawágar,jester
chayagh,to ascend
chebar,news
chedhagh,cairn erected to commemorate
chetagh,to repair
chham,the eye
chham phusht,eyelid
"chham, chham bhorainagh, Chham bhorenagh",to wink
chhatar,joke
"chhil, chil, do-gíst",forty
"chhilav, särdi",cold weather
chighird,the bábul bush
chih,what?
chikagh,to pull
"chiklo, náchíken",a little
chilkagh,to shine
chillagh,to peel
chillur,scales
"chinagh, chitha",to pick up
chinjú,crowbar
chiring,a spark
chirra,shot
"chishagh, chishatha",to sneeze
chit,woman's petticoat
chitar,matting
"chofagh, chofitha",to pound
choro,boy
"chorí, yatím",orphan
chot,bent
chughal,a spy
chukagh,to kiss
chukh,child
chukhchorí,children
chulumb,earring
chur,a small hill torrent
chyár gíst,four-conered
chyár gíst dah,ninety
chyár phádh,foor-footed
chyár-gíst,eighty
chyáramí,fourth
chyárdah,fourteen
chábar,short grass
chák-deagh,to split
"cháp janagh, tárí janagh",to clap hands
"cháragh, cháritha, dargezhagh",to look out
chárí,a guide
cháút,threshold
chí,somewhat
chúch,little finger
chúrí,chicken
daddav,pony
daf,mouth
daf-dáragh,to be silent
"daf-janagh, dafá janagh",to boast
dafsar,lid
dafá-dár!,be silent!
dag janagh,to rob on the highway
"dag, ráh, ráh, sadak, sarak, sayak",road
"dah, deh",ten
dahagh,touch
dahmí,tenth
dahús,a term of abuse
dak,mending
"dak janagh, dakjanagh",to solder
"dakhta, didhagh",to brand
dalagh,boiled rice
dalko-deagh,to threaten
dambul,a cairn erected in irony
dambíro,Baloch banjo
dan,tax levied by Baloch chiefs
dan,violently
dang,sting
dang janagh,to sting
danphúr,a forcible contribution
"danz, dáto, dhúr",dust
danánkará,till then
daníkar,till now
"dar, dará",outside
dar-khafagh,issue
dar-khanagh,expel
dar-ravagh,to escape
dar-saragh,to protect
dar-ágh,come out
"darashk, mínhav",tree
dard,pain
darmán,medicine
darrí,outwards
daryá dar-khaptha,the river has risen in flood
"daráhiyá, jáizo, labz",promise
"dasagh, dasatha, pesh darag, phedáragh, phedáshta",to show
dasht,barren plain
dast,hand
dast-khatt,signature
dast-lath,walking-stick
"dast-láinagh, láinagh, láitha, sak dayag",to touch
dast-mechdeagh,to beckon
dast-muchh,wrist
dast-ágh,come to hand
"dast-ágh, dast-khafagh",to get
dastagh,handle
"dastúr, rasm, rít, sístán",custom
"dathán, nesh",tooth
dathán-dor,toothache
daulat,wealth
"daulá, nalí",the forearm
daur,rich
davtar,bard
"daz-wág, guthí, saram sad",bridle
dazhak,a snipe
deb,thumb
"dedh, khulo",an earthen pot
deghrá,large pot
"deh, dighár",land
dehá jiháná,in the whole world
delhú,fruit of the khaler
"dem, nuth",face
"dem-deagh, ra dayag, shastagh, shastátha",to send
"dembhú, khakhar",wasp
der,husband's younger brother
der,while
dez,pot
"dhak, zawál, zawál, ziyání",injury
dhakan,cover
dhakaní,knee-pan
"dhing, shán",powerful
dhul,drum
"dháburagh, dháburtha",to stumb
dhál,shield
dhíng,crane
"dhúnd, hushken",skeleton
digh,copper coin
dighár janagh,to dig
dighár-janagh,to dig the ground
dighár-wázhá,landlord
dihán,thought
dikh,spindle
dil janagh,to vomit
"dil, hádhir, zirde",heart
"dil-gír, ghamnák",sorrowful
dil-janagh,to retch
dil-shuthí,retching
dillo,an earthenpot
"dinagh, dirjagh",to tear
do,two
dobar,the chest
dobarán,twice
dod,bones
dodá,poppy-heads
"dogh, dotha",to fetch water
doh,offence
"dokhtha, doshagh",to sew
dol,a bucket
dolo,cooked
dolo,to be crooked
"dong, shisha",bottle
dor,a pond
dorokh,in trouble
dorá,double
doshagh,dokhtha
"doshagh, dushtha",to milk
doshí,last night
dost,friend
doí,spoon
dragagh,to canter
drakán,carpenter
"drang, gat, gat, gay, ghat, rug",precipice
dranzagh,to go swiftly
"drattagh, drattatha, khafagh, khaptha",to fall
drik-deagh,to leap
drikagh,to jump
"drishagh, drishtha",to bite
"drogh, droh, drohá",false
drogh-bandokh,liar
droghvand,deceit
droh,falsehood
drosham,foremost part
"druh, theghí",all
druhání,pistol
"drushagh, drushtha",to grind
"drust, kull, thewaghen",the whole
drákh,vine
drázh,long
drín,rainbow
drís,Baloch dance
"du'á, nekhen du'á",prayer
du-mandíl,respectable man
duggav,eagle
dukh,needle's eye
"dukh, dukh, khishálá, säkki, taklif",trouble
dukhyá,with difficulty
dukál,famine
dumb,tail
dunyá,people
durr,an earring worn in the lobe
durr,excellent
"duráh, duráhí, sihat",health
duz,thief
duzagh,to steal
"duzh, duzhda",evil
duzwáhí,friendship
duzí,theft
dwázdah,twelve
dáchí,a female camel
dádepotre,descendant of same ancestor
dádí,grandmother
dáh,war news
dáhn,complaint
