Other,English
'ayin,'
'bn,stone
'd,lord
'dm,man
'dr,powerful
'hd,"one, alone"
'kl,eat
'kn',color of lapis lazuli
'l,not
'mr,see
'mr,lamb
'mt,maid
'nhn,we
'nk,I
'rk,long
'rs',earth
's,fire
'št,woman
't,thou
'y,not
ab,"ancestor, father"
ab adiir,great father
abat,fathership
abed,destroy
abed,devastate
abiib,to grow ripe
abiib,ear of corn
acar,happiness
acta,female
adiir,great
adon,"gentleman, king"
Adyriim,Senate
ah,brother
ah',brother
ahel,family
ahiim,fraternity
akal,"consume, eat"
alep,ox
Amat,Servant
Amat,Slave (Female)
Amr,Say
ana,I
Anim,Wealth
arac,"ask, Request"
arbxiim,fourty
arn,box
arš,earth
ašl,adjacent
asop,"collect, gather"
Awl,These
ay,"island, Where"
aynook,Arwad Island
Aynun,Malta
Ayyil,Ram
b,in
b',enter
b'e,come
b'mr 'm bgd,for a lamb
b'r,hole
bal,husband
balal,mash
Baniim,Sonship
baqar,cattle
Baqqac,Seek
barkit,blessing
barky,Gift
basal,onion
bat'n,belly
baxel heric,architect
Baxlheric,master craftsman
Bayxat,Sale
beet,b
beker,firstborn
bena,building
berah,left
berah',depart
berak,bless
bet,house
Bi'rut,Beirut
bid,from
bil bk'r,owner of large cattle
bil idr,owner of small cattle
Bin,Son
bin bin,grandson
bin xam,countrymen
bini,"build, erect"
binne,builder
bint,own
bir,son
Birr,Tomb
bitt,daughter
bjuwwa,inside
bkr,cattle
bn,understand
Bqy,Stay
brh,run away
bšr,type of sacrifice
bšy,be
Btah,Trust
byt,house
Ca'al,request
cabax quot,abundance
cadd,field
Cakab,Rest
calem,peace
callam,deliver
Camc,Sun
camiim,heavens
camn,oil
Catle,Seedling
caxur,meat
celim,intact
cexer,gate-keeper
Ciric,Root
cmax,hear
daalet,d
Dabar,"Tell, say"
Dabar,Say
dalet,door
damm,blood
dar,clan
darak,infantary
dariik,"journey, Road, Voyage"
daxt,friendship
dbr,speak
dgn,corn
dhy,throw
diq,powder
dlt,door
dmt,land
Dool,Without
dor,"era, Time"
dr,family
drk,road
dt,lady
dume,blood
ec,"citizen, fire, male"
Ecta,"Wife, Woman"
Edam,"Adam, human, man"
edamim,people
edr,herd
Elep,Thousand
emmen,craftsman
emmen,artisan
erš,earth
fillec,the one who builds
gbl,border
gbr,hero
gd',goat
giimel,g
gl,calf'
gooy,people
gr,lion whelp
h'abr,colleague
h'ajr,enclose
h'allit,coffin
h'amet,fortress
h'ašr,enclose
h'iss,feel
h'rz,custody
habr,associate
haddac,Renovate
haddac,Restore
hadiic,new
haliib,milk
hallas,Rescue
hamr,Wine (Red)
han,here
hanun,gracious
hatm,Seal
hatt,Write
hawta,Village
hay,brother
hdš,new
hë,h
hebil,Sailor
hemyet,fortress
heric,craftsman
hët,h'
hetim,Sealer
hikmat,Wisdom
hin,grace
Hiram,my brother is exalted
hiwi,live
hiyi,live
hlb,fat
hlk,come
hnkt 'mr,Strangler of the lamb
hob,love
hoš,arrowhead
hrace,ploughing
hrš,till
hsr,yard
hzy,see
hzy,see
ib,enemy
Ibben,Stone
ibsit,bowl
Ici,Who
iddet,lady
Iht,Sister
Iil,god
Ijdi,Wage
Ijdi,Raid
Ijjen,bowl
ima,if
imm,mother
iry,to gather
isi,cure
Itta,You
Iylit,goddess
Iz,Then
Izram,Sacrifice
Jabbur,Warrior
jabrut,power
jabrut,might
jady,goat
jajax,greedy
Jalam,Shear
Janab,Steal
Janab,Rob
jar,fear
jarac,expel
Jarad,Scrape
jazal,confiscate
Jbeil,Byblos
Jdar,Wall
jeber,male
Jej,Roof
Jiljol,Wheel
jilleb,barber
jolon,bowl
Jurrar,Sawyer
juwwa,inside
kaf,k
kalb,dog
kama,like
kammum,cumin
Kapr,Village
Karm,Vineyard
Katab,Write
kbiir,large
kbkb,star
Kehin,Priest
Kehinit,Priestess
ken,be
Kesep,Silver
khl,antimony
khl,antimony
khn,priest
Kil,"all, each, every"
kirc,"belly, form"
kisi,cover
kisy,cloth
Kitten,Tunic
klbm wgrm,dogs and whelps
kmr,priest
kol,voice
krn,horn
ksrt,ribs
ktebit,"letter, Writing"
la,"for, no"
laamed,l
Laban,White
lasoun,language
lb,heart
lbn,white
Lcen,Tongue
leil,night
lib,heart
lib,"mind, heart"
Libnen,Lebanon
ll,night
m,what?
m-'šn 'urn,for burning
mabnat,building
macah,anoint
Majrud,Scraper
Makar,Sell
mala,fill
malak,"possess, Reign, Rule"
Malhamit,"battle, War"
malik,gentleman
maqam,place
maqarr,building
Maqdac,Temple
maskiin,poor
matbah,kitchen
matuh,plastering
Matxum,plant
maxbar,passage
Mazbah,altar
mazrax,farm
meem,m
Mehir,Skillful
Mekir,Salesman
Mekir,Trader
met,died
mexrab,custody
Mhannat,army
mhecib quot,accountant
mhib,lover
Mhos,half
mhur,hurry
mhyr,subordinate
mi'at,hundred
Mi'en,Vessel
Micl,Resemblance
mih'iq,erase
mih'y,erase
mii,who?
Miim,Water
Mijdil,Tower
Mijleb,Razor
milhim,joiner
min,from
minhit,offering
Miqdeh,lamplighter
Mjann,Shield
mniih,good
mot,death
mr,say
mšrt,list of duties
mullas,"interpreter, Translator"
murr,myrrh
