Other,English
-ma-,not
-mi,interrogative particle
-ng,an ending of the 2d person
-sy,possess. suffix (3d person)
"1a, tat",taste
"Ingliz, Inglizçä",English
Kayinana,mother-in-law
Monda tiärgä momkin twgel!,Don't touch me there!
"aba, ata, äti, baba, eti",father
abaha,a k. of fern
"abiy; ene, agha; qardaš",brother
"abušqa, awucqa",husband
"ach, açigu, açliq",hunger
ach-,to open
achy,acid
"ad, ad, at, isem",name
"ada, ataw, utraw",island
"adaš-, jalhyš-",to err
"adym, aty",step
"adäm, insan",human being
"afta, atna",week
"agaç, ahach",tree
aha,elder brother
"ahiri, avirtu, sys",pain
"ahu, zeer",poison
"aile, gailä, oja",family
"aj, ay",month
aja-,to pity
"ajak, ajaq, ayaq",foot
"ajaz, tung",frost
ajyl-,to sober up
ajyq,sober
ajyr-,to separate
"ak, aq, beyaz",white
al,scarlet
"al, al-d-y, alyn, ung",front
al-,to take
"ala, chuwar",variegated
ala-boha,perch
"ala-ma, jaman, jawyz, usal",bad
alan,plain
alar,they
alda-,to deceive
"alla, tängre",god
alma,apple
alpawyt,warrior
alqyš,blessing
alt,lower side
altin,gold
alyp,hero
am,vulva
"an-ar (dat., an-da , ang-a (dat.), tege, u-l",that
"ana, äni, aža, aži, eži",mother
andyz,cypress
ang 'elk,dear
ang-har-,to understand
anghy-mingge bul-,wide open
anghyl,obtuse
ant,oath
anyq,ready
apa,aunt
"apa, qiz qardaš, señel, tata",sister
aq-,to flow
"aqiqat, xaqiyqat",truth
"aqqoš, aqquš, qu, qü",swan
"aqsa-, kište",to hobble
"aqça, para",money
"aqšam, kich, kiche",evening
ar-,to be tired
ara,space between
aran,shed
arby-,to make magic
"arif, xäref",letter (alphabet)
"arislan, arslan",lion
armut,pear
arpa,barley
"arqa, arqa, art, kire, syrt",back
aru,clean
aryš,thill
as,ermine
"as-, kär-, tart-",to hang
at,horse
at-,shoot
at-,to dawn
"ateš, ut, ut",fire
atla-,to step
atqyry,cross-beam
"ava, hava",air
"ava, hava",weather
avil,village
"aviz, awyz",mouth
"aw, quw-",chase
"aw, žylym",net
aw-,to roll over
awdar-,to turn over
"awlaq, jalhyz",lonely
awna-,to tumble
awyr,heavy
"ayaq, bacaq",leg
"ayat, ömür, tormiš",life
"ayu, ayuv",bear
"ayvan, xayvan",animal
"az, ez",a little
az-,to go astray
azaw,fang
"azyj, ezi",old man
"açkiç, anahtar",key
aš,crops
aš bülmäse,kitchen
aš-,to surpass
aš-la-,to starch
"aš-lyq, orlyq, töš",seed
aša-,to eat
ašyq,die
"baar, jaz, yaz",spring
"bahça, baqça",garden
baj,rich
baja,recently
"bajbaq, suwyr, suwyrm",marmot
"bajraq, jalaw",flag
"bajtaq, küp",many
bal,honey
"bal qorti, balqurt",bee
bala,child
bala,young animal
balan,viburnum
balaq,ankle
"balban, juvan, qaba, qalyn",thick
balchyq,clay
baldaq,hilt
baldyz,a man's wife's younger sister
"balha, chükech",hammer
"baliq, balyq",fish
balqy-,glitter
balta,axe
baltyr,calf of leg
"baltyr, byzaw",calf
baq-,watch
"baqa, qir baqa",frog
"baqir, baqyr, žiz",copper
"baqra, qaramyq",cockle
bar,there is
bar kayda?,Where is the bar?
"bar-, jör-, jörü-",to walk
"barcha, barsy",all
"barmak, barmaq, parmaq",finger
"barmaq, barnaq",thumb
"bas, bäs, jal, pas",price
"bas-, syq-",to press
"basaw, basu",cornfield
bastyrma,penthouse
bat-,to hide (intr.)
"bat-, tal-, tal-",to sink
"bat-qaq, köte, küter",marsh
baw,bundle
bawyr,liver
"bayquš, öke, yabalaq",owl
baz-,make a decision
bazyq,a stubby man
baš,head
bašmaq,shoe
"beden, gäüdä",body
bej,rope
bej-,to dance
bejgi,horse-race
bejrem,feast
"bekel, chämäj, saha",knucklebone
bel-,to know
"belek, cyhanaq",forearm
belen,also
belew,whetstone
ber,one
"bes, qyraw",hoar-frost
bet,louse
"bet, bit, jöz, jöz, yüz",face
"bet, bit, saife",page
bet-,to be ended
bet-eš-,to heal
bet-äš-,to heal of a wound
bez,awl
bez,we
"beš-, peš-",ripe
"biber, boriç",pepper
bije,foaled mare
bijek,high
"bik, majmaq",stable
bil,a k. of salmon
bil,waist
bing,mole on the face
bir-,to give
"bira, sira",beer
"birt-, jara",wound
biz,swelling
biz-,to shiver
"boday, bohday",wheat
bohaw,string
bojyq-,sorry
bojyr-,to order
bolan,elk
"bolaq, qojy",well
"bolat, çelik, qoriç",steel
bolha-,stir up
"bolyn, bük",meadow
bolyt,cloud
bor-,wind round
borchaq,pea
"borin, boryn",nose
"borça, börche, qandalay",flea
"bot, byhyn",thigh
bota-,to cut branches
"botaq, botaq, chybyq, tarmaq",branch
"botqa, üjrä",porridge
"boz, buz",ice
boz-,destroy
"bu, bu-la-n-",to vaporize
"bu, šu-l",this
bu-,to strangle
"buha, ügez",bull
buhaz,throat
buj,length
buja-,to paint
bujaw,dye
bujdak,young lamb
bul-,to become
bur,chalk
"buran, furtuna",storm
bursyq,badger
buta,young of camel
buwaz,pregnant of animals
buwyn,joint
"buš, quhyz",empty
byltyr,last year
byrhy,trumpet
"bäräñge, qartop",potato
"bäti, qozu, quzy",lamb
bög-,to curve
böje,phalanx
böl-,to be destroyed
bör-,to wrinkle
börke-,to cover up
"börket, köcögän, qartal",eagle
börlegen,a k. of berry
börö,bud
böter-,adhere
"böyer, büyrek",kidney
böžek,insect
"bügen, bügün",today
"büjer, büjiräk",kidney(s)
büki,plug
büksë,bird crop
bül-,separate
"bülmä, oda",room
"büläk, syj",gift
büre,wolf
bürek,cap
bürkit,aquila fulva
"büz, sory",grey
"cermay, neft",petroleum
"chab-, chap-",to chop
chabu,lap
chachaq,fringe
"chah, qor, vaqit, zaman",time
chaha,new-born child
chahyr,of eyes
"chajan, chyjan",scorpion
chal,grey hair
chal-,bind by throwing the rope
"chal-, chal-",to knock down
chalhy,scythe
chalma,turban
chapan,a k. of cloak
chapchaq,big vessel
chapqy,hack
chaprak,bedding under the saddle
chaq-,to strike fire
chas,fog
"cheben, och-",fly
"chebi, chuwan",furuncle
chech,hair of head
"chechek, çiçek, göl",flower
"chejne-, qap-, qap-, tala-",to bite
chejyr,tar
cheken,corn cob
chekirge,grasshopper
"chemche-n-, chemche-t-",to pinch
chemchek,a pinch
chere-,to rot
cherek,rot
chig-,to embroider
chigen,golden embroidery
chiki,hazel-nut
chikmen,a k. of upper clothes
"chir, chirlä-",illness
chirt-,to click
chiš-,to untie
cholha-,to bind
choqy-,to delve
"chuchqa, çoçqa, domuz, dunghyz, duñgiz",pig
chulaq,crippled
chum-,to dive
chuqin-,to baptize
chuqy-,to peck
"churtan, qurtan",pike
chybyrqy,lash
"chych-, tych-",to defecate
chyhyr,boundary
"chyjyrchyq, syhyrchaq, syrchyq",starling
"chypchyq, dial. chypyj",sparrow
chyq,dew
chyq-,come out
chyzyq,roasted fat
"chyžyq, imchek, memej, memi",breast (fem.)
chäch-,sow
chärdäk-lä-,to hew
chöj,cotter
"chöke, chükä",sterlet
chübek,combings
chük-,to kneel down
"chümech, susqaq",scoop
"chümele, kübe",haystack
"chümöldü, qirmisqa, qyrmysqa",ant
chüp,impurity
"chüpräk, joron",rag
"cil, yel, žil",wind
cilen,cow's afterbirth
cyhanaq parmaq,small finger
"cäy, yaz",summer
"dah, taw",mountain
"dam, tübä",roof
damla; tamçi,drop
"daqqa, minut",minute
dawyl,strong wind
"demir, timer",iron
"deñiz, diñgez",sea
"di-, ejt-",to say
din,religion
"divar, stena, tam",wall
"doha, dua",prayer
"domatos, pomidor",tomato
"dost, dus",friend
"došman, dušman",enemy
"dudaq, iren, irin",lip
dyš,outer side
"dönya, dünya",world
"döyä, düjä",camel
"dün, kiçä",yesterday
dürt,four
ech,interior of smth.
ech-,to drink
"egeš-, egeš-",quarrel
"eje, ing",very
ejren,kumys
"ekert, ekerten, ekren",slowly
el-,to hang on (smth.)
elmä,elm-tree
enggelde-,weep
"enä, inä, ine",needle
"erik, qara jimeš",plum
"erkek, ir, ir",man
"eski, iske",old (not new)
esse,hot
"et, it, it",meat
"et, it, köpek",dog
etkej,uncle
"ev, ev, öj, öy, yort",house
"eçki, käcä",goat
eš-,amble
"fasil, mevsim",season
fil,elephant
"färeshtä, ferishte, melek",angel
"gece, tön",night
"gemi, kimä, qorabl",ship
giz-,walk through
"gögercin, kügärçen",pigeon
"göl, kül",lake
"gölçäçäk, gül",rose
"gömbe, meške",mushroom
"halq, il, il, keše, xaliq",people
"häm, ve",and
i-,to be
"ige, ijge",goods
iger,hunting dog
"igä-, igä-",to file
"igäw, igäw",file
ijer,saddle
ijä,host
ijär-,to follow
ik-,to sow
ike,two
"ikmäk, ikmäk, ötmek",bread
il,country
ile-,to sift
ilek,sieve
ilik,East
ilt-,to bring
iltir,skin of kid
"im-, suyr-",to suck
imen,oak tree
imgek,pains
"imgen-, köjen-, köjü-",to suffer
imän-,afraid
"inchi, jince, uwuldyq",roe
"inchü, sulh, tinçliq, tiniçliq",peace
indi,now
inggir,dusk
ini,younger brother
intek-,to become tired
inä-,to make an earmark
"inäk, siyir",cow
"ip-, ör-",to blow
ipi,baked bread
ir-,spin
iren,mankind
iri,large
"iri, ölken, zur",big
iri-,to turn sour
"irimçik, sir",cheese
irin,pus
irkek,male
irkä,cockered
irmäk,entertainment
"irnäw, irnäw",edge of a dish
"irtägä, yarin",tomorrow
is,memory
is,scent
"isir-, isir-",to become drunk
"iske, iske",ancient
"isänme, isänmesez, sawmi, sawmisiz",hello
it-,hit
"itäk, itäk",edge of cloth
"iyäk, saqal tübü",chin
iz,trace
iz-,to knead
iš,deed
iš-,to tear
"iš-, iš-",twist
"iš-, išet-, ux-",to hear
"iš-, qazy-",to dig
išen-,listen
išik,door curtain
išäk,donkey
jaba,wooden fork
jabaha,mass of hair or wool
jabyš-,stick to
jafraq,leaf
"jah-, jandyr-",to burn (tr.)
jahylbaj,a k. of small hawk
"jaj-, jaz-",to spread
jal,scruff
jala,slander
jala,suspicion
jala,tie
jala-,to lick
jalan,naked
"jalan, jalang, qyr",steppe
jalhan,lie
jalla-,to hire
jalqy-,to glitter
jalqyn,ray
