Pusaiyet,Centipede
Tumdo,Ceremony
Kipnyororit,Chain
Ngecheret,Chair
Welel,Change
Woon,Chase
Roisi,Cheap; Easy
Ngal,Cheat
Teget,Chest
Nyei,Chew
Tar boron,Chew curd
Lakwet,Child
"Lagok, Look",Children
Kimonjok,Chimney
Panyek,Chunks of meat
Muut,Circulate
Nganaset,City
Maat,Clansman
Bir eut,Clap hands
Ngenda,Clay
Tilil,Clean
Uun,Cleanse
Ngom,Clever
Regun,Climb down
Lany,Climb up
Ker,Close
Isyin,Close partially
Ingoryet,Cloth
Kipsoiywet,Cockrel
Sandukut,Coffin; Box
Rumogen,Collapse
Yum,Collect
Tisyet,Columbus monkey
Nyon,Come
Mong,Come out
Yayak,Come to pass
Korok,comes first
Letiin,comes last
Nyone,Coming
Chorwet,companion; Accomplice
Ipeliget,Compete
Kapelisiet,Competition
Kompyuta,Computer
Maus,Computer Mouse
Skrinit,Computer screen
Manach,Conceive
Ri,Concieve - animals
Tech,construct
Testai,Continue
Kukait,Cooker
Muganget,Cooking stick
Kimyet,corn meal
Lal,Cough
Koitet,count
"IIt, Iit",Count
Kapkirwok,Court
Teta,Cow
Kaptich,Cow shed
Guiguiyen,Crawling
Chob,Create
Kipsiririt,Cricket
Rirek,Cries
Solomwet,Cripple
Mambet,Crocodile
Chepkungurwet,Crow
Rir,Cry
Kurset,Cry of call
Kigombet,Cup
Isoob,Cure
Chubot,Cursed
Katain,Curtain
Til,Cut
Teran,Dance
Uritiet,Darkness
Chepto,Daughter
Kochor,Dawn
Petut,Day
Beet,Daylight
Muswek,Dead human bodies
Musto,Dead human body
"Kimagasta, Kimakasta",Deaf
Meet,Death
Tam,deceive
Ken,Deceive
Riret,Deep river
Kwetin,Deliberately
Oiik,Demons
Wech,destroy
Put,Destroy
Chesawiliet,Devil
Mee,Die
Ter,Different
Tem,dig
Mur,Dirty
Tiiyet,Disagreement
Ngomnotet,discernment
Sich,discover
Mianuogik,Diseases
Put,dismantle
Parten,display
"Pchechin, Pchei",Divide
Bir tartet,Divination
Yai,Do
Matigiich,Do not hold tightly
"Magii, Matilugii",Does not matter
Arek,dog
"Kiptawirit, Ngogto, Ngokto",Dog
Sigiriet,Donkey
Kurget,Door
Kurgotik,Doors
Sororiet,Dove
Choran,Draw
Sil,Draw e.g. draw water
Ywei,Dread
Ingoryet,dress
Yee,Drink
Kemeut,Drought
Sukutit,Drum
Pogiti,Drunk
Saiyat,Dry
Tatik,Dung
En,During
Kocharta,Dusk
Chepkokochet,Eagle
Iitit,Ear
Nwony,Earth
Teret,Earthenware container
Churuti,Easily comes off
Kongasis,East
Nyumyum,Easy
Aamisien,Eat
Ngem,Eat into
Aam,Eat; To pain
Aamisiet,Eating
Taban,Edge
Maayat,Egg
Sisit,Eight
Sitimet,Electricity
Belyot,Elephant
Itoroch,Embrace
Boisyet,employment
Tonosi,end; Erect
Muitaet,Endurance
Muita,Endure
Punik,Enemies
Punyot,Enemy
Kingeresa,English
Yamaat,Enough
Tum,Enslave; Short for ceremony
Chut,Enter
Chute,Enters
Kaisiet,Enumaration; Mathematics
Koitet,Enumeration
Tonosi,erect
Leel,err
Chilil,Escape
Arek,etc
Agot,even
Langat,Evening
Koigeny,everlasting
Tugul,Every
Tugul,everything
Oiik,evil spirits
"Chumda, Wakta",Exceed
Kiil,Exert oneself
Woon,expel
Seet,explore; Attack
Konda,Eye
Konyek,Eyes
Togoch,Face
Toget,Facial
Tonui,Faint
Tilyal,Fair looking
Put,Fall
Kapchii,Family
Loo,Far
Temindet,Farmer
Temik,Farmers
Ngweng,Fast runner
Nerat,Fat
Pamon'go,Father
Akwai,Fatty
Sundet,Fatty meat
Ywei,fear
Arogenet,Fear
"Mbaek, Sigek",Feases
Toldol,Fertile
Tuten,Few
Osotiot,Fiancee
Kirgit Kimararen,Fierce bull
Cheng,Find
Mising,Fine
Siiyet,Finger
Siiyet,finger nail
Mat,Fire
Koitama,Fire place
Korok,Firstly
Injiriot,Fish
Wenye,fish out
Ndowanit,Fishing hook
Mut,Five; Escort
Kipchoritit,Flog
Busiek,Flour
Taptet,Flower; Beautiful woman
Tiriren,Fly
Sip,Follow
Amitwogik,Food
Perper,foolish
Perpernatet,Foolishness
Baach,Forcefully scratch
Boisiekab Keny,Forefathers
Koigeny,Forever
Tei,Forewarn; Groan
Utien,Forget
Kelunet,Fortune
Kwat,Foul the air
Angwan,Four
"Buch, Ityagat",Free
Kasitab Mut,Friday
Chorwet,Friend
Mororochet,Frog
Mororochik,Frogs
Us,Frustrate
Kel,Fry
Nyi,full
Kipagenge,Fund raising; Big container
Butek,Fur
Ureryet,Games
Kurget,gate
Mogoto,Gate allowing person but not (cow) to pass through
Wasun,gather
Konu,gave
Ipinda,generation
Sich,Get
Twigait,Giraffe
Konu,Give
Ii,Give birth - animals
Sich,give birth; Find
Ilosun,glorify
Nyei,gnash
Wui,Go
Mut,go along with
Wendot,go places
Pun,Go through
Monori,Go with vigour
Artet,Goat
Wendi,Going
"Mie, Mien",Good
Saisere,Good bye
Tagurnatet,Good manners
Logoiwek Chemiach,Good news
Kararan,Good; Good looking
Miendo,Goodness
Luch,Gore; fight with fist
Moset,Gorilla
Chamset,Gossip
Sotet,Gourd
Choget,Granary
Pomori,Grandfather
Patiem,Grandmother
Suswek,Grass
Talamwet,Grasshopper
Seretiot,Grassy and dewy
Kererit,Grave
Megeinatet,Greediness
Ingwek,Green vegetables
Nyalil,Green; Oppress
Ikat,Greet
Tengekto,grievious error
Ngaa,Grind
Nwony,ground
Kalenjin,Group of similar dialects in Rift valley
Tondet,guest
Toek,guests
Pundugit,Gun
Sumek,Hair
Rorogen,Hang
Baibai,Happy
Uui,Hard
Hadisk,Harddisk
Hadweya,Hardware
Kiplekwet,Hare
"Ges, Kes, Puut",Harvest
Roret,Harvested field
Kaa go,Has
Sas,Hate
Sasisyet,Hatred
Kum,Have sex with
Metit,Head
Konetindet ne oo,Head teacher
Metoek,Heads
Isoob,heal
Kas,Hear
Muguleldo,Heart
Kipsengwet,Heaven
Nyigis,Heavy
Kwesta,He-goat
Roriat,Heifer
Chamge,Hello
Taretet,Help
Ingokyet,Hen
Yu,Here; Warm oneself
Muito,Hide
kipkiroisi,hide scar/baldness by wearing cap
Barak,high
Toror,High
Koi,High; Long
Torornatet,highly exalted
Torornatet,Highness
Tulwet,Hill
Tulonok,Hills
Teer,hinder
Kwer,Hit
Mogombet,Hoe
Giich,Hold tightly
Keringet,Hole
Tilil,holy
Gaa,Home
Kumiat,Honey
Konyit,Honour
Nekonyitot,Honourable
Paraisit,Horse
Koot,House
Kalyangat,Housefly
Kapchii,household
Kimonjogut,Housetop
Ata,How many?
Toroch,Hug
Chito,Human being
Kiplogotiot,Hunter
Kimagetiet,Hyena
Kimaget,Hyena - short for
Achamege,I am fine
a,I -as in me
Mongen,I don't know
Kergei,identical
Labaat,Idiot
Mianyondo,illness
Karagutiet,illustration; Example
Tuun,In future
Ipwanat,Inflamed
Tarusiek,Initiates
Merenget,Initiates neck ring
Rut,inject
Poger,Inlaw
Tepseet,Inquiry
Orit,Inside
Nikoto,Instead
Kumisyet,Intercourse
Intanet,Internet
Abutanik,Intestines; Computer motherboard
Chigil,Investigate; Examine
Kinindet,Investigator
Motogu,Invisible
Pasit,Ironbox
Si,Is
Iyooo,It's up to you
Jehova,Jehovah
Jesu,Jesus
Kutiet,Jigger; Virus
Kutik,Jiggers; Viruses
Ruitoito,Journey
Ruwokiin,Judge
Kirwogindet,Judge; Chief
Twal,Jump
Siir,Jump over
Kastaiyat,keen
Konor,Keep; Bury
Kalenjin,Kenya
Kipunguet,Key
Kibunguwet,Key; Button
Kibod,Keyboard
Tiar,Kick
Bar,Kill
Laitoryat,King
Pororyet,Kingdom
Laitorinik,Kings
Chesireret,Kite
Rotwet,Knife
Nai,Know
Naet,Knowledge
Kurbet,Laggage
Araraita,Lake
Arewetab Kechiryet,Lamb
Tait,Lamp
Ibaret,Land
Letiin,Last
Rorii,Laugh
Roriet,Laughter
Yaityet,lawlessness
Ogilyot,Lawyer
Sokiot,Leaf
Katam,Left
Keldo,Leg
Luget,Legion; war
Isirek,Lice
Mel,Lick
Swerten,Lie flat
Sobondo,Life
Laboiyet,Light
Ilet,Lightning
Kolilet,Lightning flash; To pass on
Uu,Like
Uu,likeness
Ngwal,Limp
Ngetundo,Lion
Ngetundo,lioness
Kas,listen
Tiun,literally - bring on your shoulder
Meny,Live
Melekto,Livelihood
Lon,Loan
Susyin,Lock with padlock
Keny,Long time ago
Keer,look
Riip,Look after
Wenye,Look for something within something
Tiach,loosen
Kiptaiyat,Lord; Headman
Lorit,Lorry
Pet,Lost
Isiryat,Louse
Cham,Love
Lolong,Lukewarm
Kipiywet,Madman
Iywek,Madness
"Kimyet, Pandek",Maize
Chob,make
Kiil,make effort
Leel,make mistake
Muren,Man
Kumin,Man with sexual prowess
Chang,Many
Ndonyo,Market
Tun,Marry
Kibiritit,Match box
Kibiritit,match stick
Matiresit,Matress
Iiyo,May I get in
Ane,Me
Kwa,Measure;
Pendo,Meat
Kerichek,Medicine
Tuiyen,Meet
Yor,Meet; Achieve; Reach
Nyor,Meet; Attain
Tuiyet,Meeting
Chot,Melt
Murenik,Men; Manly
Rirge,Mercy
Karnet,Metal
Chego,Milk
Kei,Milking
Munandet,Milking shed
Peek,Millet
Nenyun,Mine
Ngal,mislead
Meten,Misplace
Kalelutik,mistakes
Simet,Mobile phone
Modemit,Modem
Pungugwet,Mole
Chumatatu,Monday
Rapinik,Money
Skrinit,monitor
Arawet,Moon; Month
Muren,Moran
Eech,Morning
"Iyoo, Karuchun",Mother
Pigipigi,Motocycle
Tulwet,mountain
Tulonok,mountains
Muryat,mouse
Kutit,Mouth; Language
Kutuswek,Mouths; Tribes
Ngatatek,Mud
Nyil,Multiply
Kipchumariat,Nail
Kainet,Name
Kurenet,Name after
Kuren,Name something or somebody
Munyeret,Napkin
Mwaun,Narrate
Tenden,Narrow
Pororyet,nation
Katet,Neddle
Mach,need
Kesit,Nest
Netit,Net
Kimelet,Nettle
Logoiwek,News
Kemoi,Night
Sogol,Nine
Murottai,North
Serut,Nose
Ngemgem,Not fertile
Yeet,not give
Ngering,Not much
Inguni,now
Buch,null; Meaningless
Nasari,Nursery
Marak,Of hair - untidy
Ngingin,Of waist - slender
Mwaita,Oil; Fat
Boiyot,Old man
Boisiek,Old men
Chepyoset,Old woman
Chepyosok,Old women
Chok,On the dot
Agenge,One
Kitunguiyot,Onion
Kitunguuk,Onions
Yat,Open
Soiten,open your eyes to see or admire
Kasarta,Opportune time
Ana,Or
Logoiyat,Orange
Pangan,Organise
Pitanin,Other side of valley; Abroad
Alak,Others
Kirinda,Oust
"Bii, Sang",Outside
Loch,Overcook food
Lochot,Overcooked
"Guut, Nyi",Overflow
Nenet,Overpower
Sugurut,Owl
Kwa,Pace up; Measure
Ngwonindo,Pain
Ngwan,Painful
Salat,Painted; Highly praised
Panget,Panga
Karatasit,Paper
Karagutiet,Parable
Sigindet,Parent
"Sigik, Siigik",Parents
Sirtoo,Pass away
Ruwokiin,pass judgement
Sirten,Pass through
Chepkilet,Path
Kanda,Pay dowry
Kalyet,Peace
Chamiet,Peaceable
Churuti,peel off easily
Kalamit,Pen
Indirit,Penis
Piik,People
Inegen,Person who is alone
Kipsimbir,Person with skin rushes
Tamirmiriet,phantom
Pichait,Photograph
Puut,pick
Kwai,Pick
Rut,Pierce
Nguruet,Pig
Chur,Pill
Komot,Pinch
Splash,Pisyin
Emet,Place
Machilchil,Planet Mars
Tabaita,Planet Venus
Miin,Plant
Sanit,Plate
Saach,Plead
Mie,pleasant
Chang,plenty
Tem,Plough
Ngwonet,Poisoned arrow
Polisiot,Police
Polatet,Politics
Selele,Polythene
Kipananyat,Poor
Rongorik,Porridge
"Regereget, Regorego",Posho mill
"Nyumyum, Roisi",possible
"Seer, Ser",Pour
Ramchin,Pour into; Slap forcefully
Nyalilda,Poverty; problems
Kimnatet,Power
Kim,Powerful
Ilosun,Praise
Saa,Pray
Saet,Prayer; Appeal
Amden,Preach; Eat with
Tamonet,Pregnant woman
Tamonosiek,Pregnant women
Kwany,Prepare corn meal
Sut,Prepare gourd for milk
"Mi, Miten",Present
Chil,Press
"Mal, Teer",prevent
Motiryot,Priest
Chei,Produce a loud bang
Profesa,Professor
Programing,Programming
Testai,progress
Maonatet,Prophesy
Maotyot,Prophet
Maotik,Prophets
Kutuny,Prostrate
"Ichut, Inin",Pull
Chuut,Pull; Inhale
Sur,Pump
Tilil,pure
Pururutek,Pus
Torten,Push
Purpuren,Put in disarray; re-plough
Wasun,Put together something
Erenet,Python
Pol,Quarrel
Teebutiet,Question
Riret,quiet river
Kiplekwet,rabbit
Ratio,Radio
Karitab maat,Railway truck
Ropta,Rain
Mengit,Ram
Lapat,Ran
Boryen,Rape
Muryat,Rat
Soman,Read
Rur,ready to eat or consume
Tach,Receive
Pirir,Red
Yeet,Refuse
Tas,Relax
"Bwat, Ibwat",Remember
Yakten,Repay
Ketyin,Repeat
Ror,Replant
Mwaiten,Report
Tegis,Respect
Tegisto,Respect for
Wegun,Return
Weech,Return; Overturn
Kipsirichet,Rhino
Karasta,Ribs
Mogoryot,Rich
Tai,Right hand; In front
"Rur, Rurot",Ripe
Rursi,Ripen
Ainet,River
Oret,Road; Clan
Bel,roast
Rogoet,Rope
Mugul,Round
Singirtenik,Rugged feet
Wech,Ruin
Kandoindet,Ruler
Paunatet,Rulership
Tul,Rumble
Lapatindet,Runner
Cherumbenian,Sacred animal
Ngulek,Saliva
Munyek,Salt
Kergei,Same
Menet,Sand
Manget,Sap
Aiindet,Satan
Setlait,Satelite
Chumamos,Saturday
Sarun,Save
Sako,Savings and Credit Cooperative Society
Sarunindet,Saviour
Mwa,Say
Kipsomaninik,scholars
Sugul,School
Polen,School parade
Sugulisiek,Schools
Ram,Scoop
Wasten,scoop and throw
Was,Scoop out something e.g. soil
Siit,Scrap
Ngwar,Scratch
Wach,Scream
Sirutik,Scriptures
Cheng,Search
Rup,Second
"Keer, Soiten",See
Keswek,Seedlings
"Keswek, Tenderek",Seeds
Yokten,Send
Taiyen,Separate
Kwai,separate good items from bad
Sorogun,Serve a meal from a container
Seet,Set out
Tonosi,Set up
Tisap,Seven
Lit,Sharpen
Bior,Shave
Kechiryet,Sheep
Sitit,Sheet
Subendo,She-goat
Mestoet,Shepherd
Mestoek,shepherds
Luu,Shine
Luuchi,Shine on
Kweiyot,Shoe
Kwosiek,Shoes
"Mwog, Mwogten",Shoot
Mwogun,Shoot toward me
Nwach,Short
chuur,Shout esp. when drunk or happy
Wasten,Shove off
Parten,Show
Mianyondo,Sickness
Kenenda,Sieve
Perper,Silly
"Leel, Tengekto",Sin
Tien,Sing
Tienindet,Singer
Koosu,Sink
Kalelutik,Sins
Kisiet,Sisal platter
Mugungeet,Sisal string
Tupchet,Sister
Kamati,Sister-in-law
Taboten,Sit
Lo,Six
Teen,Size of
Kaliget,Skin dress
Marindet,Skirt
Barak,sky
Pelit,Slap
Rabach,Slap hard
Eny,Slaughter
Kipagasiet,Slave
Ru,Sleep
Kiss,Slice
Silibas,Slippers
Chabai,Slippery
Chortaiyat,Sloping
Mutyo,Slow; sorry
Kiten,Small
Riep,Smash
Mal,Smear
Kweruge,Smells
Iiyet,Smoke
Indaret,Snake
Ngurut,Snore
"Ara, So",So
Kot,so much
Anyun,So now
Tangus,Soft
Softweya,Software
Ngunguyek,Soil
Askarindet,Soldier
Werit,Son
Tiendo,Song
Sutek,Soup
Arar,Sour
Mursik,Sour milk
Ngadet,Space between crops in plantation
Paraa,spacious
Mwa,speak
Ngalal,Speak
Ngotit,Spear
Rotet,Spinal cord
Tamirmiriet,Spirit
Ngututen,Spit
Piit,Spray
Wasyin,Sprinkle; informal - bath; shovel something
Ripis,Squat
Was,stack of hay etc
Sten,Stage
Tonon,Stand
Nget,stand up
Kecheiyat,Star
Kecheik,Stars
"Inam, Naam",Start
Pur,Stay
Chor,Steal
Togos,Steep
Tiech,Step on
Kirokto,stick
Namge,Stick together
Isyet,Sting nettle
Kwerugee,Stinking
Moet,Stomach
Koita,Stone
"Teer, Tonosi",Stop
Usonet,Storm
Atindoniot,Story
Rogoret,Straw
Pet,stray
Purwet,streering wheel
Kimnatet,strength
Chul,Stretch
Rogoet,string
Kim,strong
Kiim,Strong
Usonet,strong wind
Abusat,Stupid
Abusnatet,Stupidity
Lis,Submerge
Inemun,Subtract
Bor,Succeed
Borotet,Success
Chuchun,Suckle
Miwat,Sugarcane
Asista,Sun
Chumombili,Sunday
Tii,Support with (s)
Mutyin,Surround
Chepiswet,Swallow - bird
Lugui,Swallow food
Yosyen,Swear
Buuch,Sweep
Anyiny,Sweet
Bir peek,Swim
Naam,switch on
Meset,Table; Workbench
Mumiat,Taboo
Saruryet,Tail
Sarurik,Tails
"Ib, Ip",Take
Riip,take care of; Herd
Sutun,Take out of cooking fire
Pol,talk loudly
Lam,Tarmac road
Neet,Teach
Konetindet,Teacher
Kelek,Teeth
Simoit,Telephone
Telepision,Television
"Lenchin, Mwachin",Tell
Menjo,Temporary hut for initiates
Yom,Tempt
Yomset,Temptation
Taman,Ten
Tala,Tender
Emait,Tent
Yom,test; Sit for exams
Kipsigis,The Kipsigis people of Kenya
Chorindet,Thief
Sagitat,Thin
Ngingin,thin and cute
Kii,Thing
Kastaiyat,Thorough
Chun,Those ones
Somok,Three
Kenut,Threshing container
Wirten,Throw away
Lacten,Throw away - e.g. rubbish
Wir,Throw object at
Kasitab Angwan,Thursday
Rat,Tie
Sait,Time
Kasarta,time frame
Mengisiet,To be living in
Lach,to cement
Lach,To construct wall with mud
Sach,To corner somebody or animal
Is,To flog
Kapchoo,Toilet
Nyanyat,Tomato
Nyanyik,Tomatoes
Karon,Tomorrow
Ngelepta,Tongue
Muswagit,Toothbrush
Nganaset,town
Tinget,Tractor
Mabwai,traditional place of worship
Ketit,Tree
Ngal,trick
Tangoita,Trivalities
Iman,True
Imanit,Truth
Imanda,Truthfulness
Kasitab Aeng,Tuesday
Wis,twist
"Iiny, Tam",Twist
Iinyak,Twisted
Aeng,Two
Taipen,Typing
Mugunget,Tyre
Abule,Uncle
Mur,unclean
Kuiyen,Understand
Kuitos,Understands
Univasiti,University
Tiach,Untie
Agoi,Until
Barak,Up
Yai peek,Urination
Sogororek,Urine
Echek,Us
Boisien,Use
"Busiat, Mogolet",Vagina
Tigityot,Vein; root
Kokwet,Village
Kiptaiyatab kokwet,Village elder
Bergeiyat,Virgin
Togu,Visible
Tondet,Visitor
Toek,Visitors
Igungun,Vomit
Kany,Wait
Kany korok,Wait first
Nget,Wake up
Wendot,Walk about
Chaktoo,Walks quickly
Inat,Wall
Mach,Want
Toret,Warthog
Mwet,Wash e.g. clothes
Karamiet,Wasp
Ripindet,Watchman
Peek,Water
Pei,Watery
Atepto,way of life
Luksii,Wean
Chepusakiat,Weaver bird
Katunsiet,Wedding
Kasitab Somok,Wednesday
Semberchin,Weeding
Nyigistoo,Weighs down
Nyigisindo,Weighty
Ne,What?
Purwet,Wheel
Ngoro,Where
Miano,Where is it
Ngoro,which
Ainon,Which
Ne,which is
Chumindet,White man
Chepchumindet,White woman
Lel,White; New
Ngo,Who
Ne,Who is
Nepo,Whose
Amunee,Why
Aiindet,wicked one
Paraa,Wide
Maget,Will
Koristo,Wind
Tirisiet,Window
Windos,Windows operating system
Kapkachet,Wing
Uus,Wipe
Waiyat,Wire
Ngomnotet,Wisdom
Chepsageiyot,Witch doctor
Busurek,Witchcraft
Kobotok,With you
Ak,With; and
Paoriat,Witness
Paorinik,Witnesses
Suiyot,Wolf
Kwondo,Woman
Kwong,Wonder; Be silly
Kwongutik,Wonders
Pagoiyot,Wood
Ngalek,Words
Boisyet,Work
Magargarek,Worms
Sait,Wristwatch
Sir,Write
Kenyit,Year
Mermeruk,Yeast
Talelyo,Yellow
Amut,Yesterday
Chogit,Yoke
Inye,You
Okwek,You - plural
Kiptoiyot,Young man
Arwet,Young of
Arek,Young ones of e.g. bird
Cheptongilo,Young woman
Barnotik,Youths
Laitigo,Zebra
