Other,English
'-,to have
'al-,throat
'ar-,to rock
'ebur-,fireplace
'i-,to cry of cock
'id-,to acquire
'in-,get cold
'ir-,all
'ol-e,penis
'omur-,a k. of fruit
'on-,to graft
'ona-,cornfield
'or-,to love
'or-,stone wall
'or-,to stink
'u-,to have
'uc-,to stand upon hind feet
'ude,house
'um-en-,be thirsty
'ur-,to howl
'urs-,become silent
'urš-,sink
'v-,to have
'va,forehead
'var- v.,to castrate
'vazh- n.,to castrate
'vil-e,arm
'vint-,to sink
'wal-,cheese
'wana-,cornfield
-da,if
-k-,locative stem
-ntil-,in-law
-ntir-,in-law
a-,this
a-š-i,so
ac,now
aci,now
ako-cqor-ua,mixed with water
amšw-,six
anc-,now
anci-,now
ankes-,fishing pole
art-,one
b-,to tie
b-,to pour
baba-,grandfather
bac-,to creep up
bag-,to be enough
bag-u,barn
bak-,to trample
bandal-,to wobble of teeth
bar-,to blow
barg-,to hoe
bartq-,to shake out
batk-,hit
bax-,give a beating
baz-,to give a good beating
berg-,to hoe
berzhg-el,yell
bick-on-,to pinch
biga,big stick
bijg-,to push
bijg-,to stand on end
binex-,vineyard
bir-,to entice
bir-,to sing
birbil-,eyelets around the tambourine
bircx-,to scratch
biric-,to tear
birtqa,flat and round
bisk-on-,to pinch
bizhg-,to lean on
bobolia,spider
boga,paddock
bol-,smoke
bon,to wash
bond-,woven
bondg-,to make a nest
bondg-,cobweb
boqv-,haunch
borbolia,spider
bordiš-,to rave
bork,leg
borzhg-,stake
bozhg-,stake
brdgven-,scowl
bruo,eight
bu`on,to gobble down
bucx-,to rake
bude-,nest
bujga,spines of chestnut
buk-,stump
bul-,birch tree
bumbul-,down
bur-,to darn
bur-,roll
burch-,sterile
burch-in-,to make a sound
burchxi,Echinochloa crus galli
burcumel-,small pomegranate
burd,thistle
burdga,down
burdgin-,murmur
burg-,a k. of broadleaf plant
burg-,hammer
burgon-,dull rumble
buric-,to tear
burjg-,thorny plant
burs-,illegal fighting
burtq-,to pluck a bird
burzh-,to fight
butqu,soft
buz-,fly
bža,sun
bža-,milk
bžgär-,to wither
bžgir-,to wither
c-,"to spill, to dip, report"
cä,"elm, this year"
ca-,sky
ca-le,down
cac-,"to creep up, to submerge"
cal-,scythe
cal-,part
cäm'va,cowberry
cämort-,calf of leg
cämu-,deposition
cämva,cowberry
cär-,to ooze
cärid-,to draft
cax-,to knead
ch-,"to give, arrive, to burn"
ch-am-,to give
ch-e,white
chä,entrails
chab-,to glue
chach,to string
chach-,crumb
chak-,"to dance, sharpen"
chaka,boat
chan-,"to grow, to invite"
chänä?-,twig
chand-,fly
chanzh-,fly
chanzh-i-kit-,thumb
chap-,arrive
chapan-,navel
char-,to write
charo,crane
chax-,pestle
chaxw-,pestle
chem-,pubes
chi,entrails
chicha,a little
chiche,a little
chichon-,pussywillow
chig-,to chop
chigon-,to chop
chik-u,small
chil-,to make an error
chil-,wife
chilamur-,tear
chimoš-,plait
chin-,"recognize, twig"
chinax-,to press
chinu-,twig
chip-,navel
chipe-,navel
chiqwaqw-,goitre
chir-,"wife, wax"
chir-,to make an error
chirk-,hoof
chirp,pus in eye
chirx-,to chirrup
chiš,to ripen
chiš-,grow up
chit-,to redden
chix-,to masticate
chk-,to send
chkachk-,"to break apart, to cut in little pieces"
chkächkä-,soft
chkad-,to forge
chkän-,our
chkap,sprinkle
chkär-,to cut
chkär-,have a need
chkarchk-,to grind roughly
chkärchk-än-,to tweet
chki-,our
chkichk-,soft
chkichk-it-ia,ant
chkichkon-,to dig
chkid-,millet bread
chkim-,my
chkin- chkä-,our
chkind-,to appear
chkip-,fork
chkir-,to cut
chkir-,nit
chkir-,have a need
chkirchk-in-,to tweet
chkol-,to tear apart
chkol-a,thin
chkom-,to eat
chkor-,slave
chkud-,vessel
chkum-,to eat
chkun-,to know
chkuzh-,vessel
chkw-,to send
chob-,eyebrow
choch-,creep
chod-,to wait
chol-,to be at leisure
chop-,gather
chor-,bitter
chorchx-,besom
chorop,to rush
chort-,stick
chq-,to curse
chq-,to begin
chqachq-,squeeze
chqanchq-,squeeze
chqärta,elbow
chqeš-,herdsman
chqiap- chqi-,to squeal
chqilat-,to pack tightly
chqilit-,to pack tightly
chqint-u,unripe
chqirta,elbow
chqiš-,herdsman
chqol-,to wound
chqolad-,to forget
chqolid-,to forget
chqon-,oak
chqor-,angry
chqor-,quail
chqord-,to forget
chqu-,to curse
chqwad-,to tear
chqwid-,to tear
chu-,"take care of, arrive"
chub-ur-,chestnut
chuk-,small
chume,morning
chumoš-,plait
chur-,vulva
chut-,impotent
chv-,take care of
chval-,to milk
chvar-,to whet
chvarchval,flow
chvat-,to drop
chvem-,to rain
chven-,to rain
chvet-,to drop
chvim-,to rain
chvin-,to rain
chvirt,to run nimbly
chw-,to burn
chx-,heat
chxap-al-,to splash
chxind-,nose
chxink-ol,to break in pieces
chxinzh-,little stick
chxirk-,to pick
chxo-,to save
chxo-n,to save
chxom-,fish
chxoro,nine
chxot-,to scratch
chxur-,cold
chxvak-,to plait a fence
chxvik-,jaybird
chxvind-,nose
ci,"elm, this year"
ci-,"to spill, report, to squeak"
cic-,to tear out by stretching
cid-a,half the length of the thumb
cida,dirt
cik-,"befoul, to stick in"
cikw-,befoul
cil,to pluck
cila-,white of egg
cimort-,calf of leg
cimu-,deposition
cind-a,half the length of the thumb
cipur-,beech
cir-,"to sift, to ooze"
cir-a,girl
cirac-,wear out
cirax-,to twine
circ-,wear out
cird-,to draft
ciric-,wear out
cirid-,to draft
cirix-,to twine
ciroc-,wear out
cirp,pus in eye
cka,grain
ckack-,"to break, to chew"
ckäckon-,"to pinch softly, to nibble"
ckanck-,to chew
ckapul-,twig
ckep,to cut in little pieces
ckickon-,"to pinch softly, to nibble"
ckimuntur-,medlar
ckintil-,bird faeces
ckir-,make noise
ckir-,little stick
ckond-,to clean of dregs
ckum-,to whine
ckur,to close the eyes
ckurum-,abyss
ckv-ir-,to perk up the ears
ckvent-er-e,straight
co-,down
co-,report
com-,dough
con,to seem
con-,to weigh
cor-,"to jump, to be first"
cov-,to suck
cq-,to destroy
cq-in-,to ache
cq-un-,to ache
cqacq-,to press
cqar-,water
cqär-,flea
cqät-ä,salty
cqe-,a k. of cherry tree
cqi-,a k. of cherry tree
cqip-,to pack tightly
cqir,flea
cqol-,a k. of cherry tree
cqolop-,spare
cqor-il-,mixed with water
cu,straw
cu-,report
cu-,to dip
cu-n-,to string on
cuc-,to suck
cucxv-at-,lime tree
cud-,to be sterile
cum-,second
cump-,to get wet
cun-,second
cund-,drop of dew
cunzh-,drop of dew
cur-,to descend
curc-,to suck
curvel-,leech
cutx-e,bitter
cvand-,beard
cvanzh-,beard
cwicw-,to tear out by stretching
