Other,English
-jlan,also
"-ma-, diil",not
-mi,interrogative particle
-n,an ending of the 2d person
-sy,possess. suffix (3d person)
"Bana diimä!, bana dokunmal!",Don't touch me there!
"Benim içerim nerede?, Nända benin içerim?",Where is my room?
"Nända bulunär plaj?, plaj nerede?",Where is the beach?
aac,hungry
"aac, aac, daa",wood
aalamaa,to weep
aar,heavy
"aari, dert, syzy",pain
aarif,wise
"aaz, äs",mouth
"aaçlik, äch",hunger
abajur,lamp-shade
"ach-, acmaa",to open
"aci, ïši",bitter
"ad, ät, nam",name
ada,island
"adam, erif, erkek, insan",man
"adam, insan, kishi",human being
adamaa,to donate
adas,namesake
adet,habit
adim,step
af,pardon
afecän,naughty
aferim,bravo
"aga, batü, kardas, kardaš",brother
aha,elder brother
ahenk,concord
"ahir, pek",stable
ahmak,idiot
"aj, ay",month
"ajaq, ayak",foot
"ajaz, ayaz, don",frost
"ajda-, hajda-",to drive
ajder,dragon
"ajla-, ajlan",to revolve
"ajlaq, hajlaq",unemployed
ajyr-,to separate
"ak, aq, biyaz",white
akar,fluid
"akil, maana",sense
"akmaa, aq-",to flow
"aktarmaa, diismää, dïš-",to change
al,reddish
al,scarlet
"al-, almaa",to take
"ala-ža, alaca",variegated
alacak,claim
"alaf, em",fodder
alan,area
"alay, choju, kalaba",crowd
alcak,low
"aldatmaa, aut-",to deceive
alif,heat
allaa,god
alma,apple
almaz,diamond
alt,lower side
"alt, dip",bottom
alti,six
altin,gold
altmis,sixty
alyq,crazy
"aman, raamet",mercy
"ambar, dam",barn
ana,mother
"ancak, salt",only
"andirmaa, benzemää",to resemble
andyz,bush
angi,which
anilmaa,to be remembered
anmaa,to remember
annamaa,to understand
"anni, anny",forehead
ara,interval
araba,cart
arac,means
ard,rear
"argin, baygin, zayif",weak
"ari, ärÿ, kuan",bee
"arkadas, dost",friend
armut,pear
arnaut,Albanian
arpa,barley
artmaa,to be in surplus
as,food
"as-, asmaa, asmaa, dart-, ger-",to hang
asaa,below
asir,century
asirmaa,to transport
asker,soldier
aslan,lion
"asmaa, sauš-",to pass
astar,lining
"at, beygir",horse
at-,to dawn
"at-, filiz",shoot
"ata, boba",father
"ates, ateš, yangin",fire
"atmaa, saurmaa",to throw
auc,palm of the hand
auch,handful
"aul, sud",court
aurt,cheek-pouch
av,hunt
"av, qü-",chase
avaz,echo
avgust,August
avlamaa,to hunt
"avrad, kari",wife
"avsam, avšam",evening
ay,moon
ay,saint
"ayak, bacak",leg
"aydin, sili",bright
ayi,bear
ayip,shame
"ayiri, böl-",separate
aykiri,contrary
"aylä, senselä",family
ayna,mirror
az,a little
az,few
aza,member
azar,offense
"azat, serbest",free
azmaa,to suppurate
azman,enormous
aš-,go beyond the range of vision
aži,acid
"baa, bašça",garden
"baalamaa, catmaa",to tie
baarmaa,to shout
baasis,gift
baca,chimney
bacanak,in-law
badem,almond
"baht, kut",happiness
"baj, zengin",rich
"bajram, yortu",feast
"bajraq, bayrak",flag
bajyl-,to fade away
"bajyr, bayir, dä",mountain
bakan,minister
"bakir, baqyr",copper
bakmaa,to look
