Other,English
'Ae,yes
'Aita e päpü i?'u,I don't understand
'Ia ora na 'oe 'orua,good afternoon
'Ia ora na 'oe 'orua,good evening
'Ia ora na 'oe 'orua,good morning
'Ia ora na 'oe 'orua,good night
'Ia ora na 'oe 'orua,hello
'O vai to oe i'oa?,What is your name?
'Umara pütete,potato
'a'ahu,to bite
'a'ano,"wide, narrow"
'a'ati,to bite
'a'e,to climb
'a'ii,neck
'aa'au,intestines
'aafaro,correct
'aama'a,branch
'aapii,new
'aava'e,moon
'aavae,"leg, foot"
'aero,tail
'afulu,ten
'ahuru,ten
'ai,to eat
'aihere,"woods, grass"
'aima,no
'aio,left
'aita,no
'ama,to burn
'amu,to eat
'aore,zero
'are'are,wave
'ata,to laugh
'atau,right
'atopa,october
'au,to swim
'au'au,to chew
'aui,left
'ee,and
'ee'a,road
'eiaa,to steal
'eiaha,not
'eperëra,april
'ere'ere,black
'eru,to dig
'eu,to cook
'i'o,meat
'ia,if
'ina,sharp
'ino,bad
'iore,rat
'iri,"skin, bark"
'ite,to know
'ite,to see
'itere,tail
'o v'ai,who?
'oe,thou
'oe huru ?,How are you?
'oe'oe,sharp
'ohipa,to work
'oi,sharp
'oia,"he/she, yes"
'oofa'i,stone
'oofii,snake
'oona,he/she
'oopee,rotten
'oopuu,belly
'oorua,you
'oouma,breast
'oru,to swell
'ote,to suck
'oti'ati'a,to stand
'outou,good afternoon
'outou,good evening
'outou,good morning
'outou,good night
'outou,hello
'outou,you
'u'umu,to squeeze
'ui'ui,to rub
'ume,to pull
'uo'uo,white
'upa'a,liver
'ura,red
'urii,dog
'ute'ute,red
'utu,louse
'ä'au,guts
'äfaro,straight
'ähiri,if
'äivi,Hill
'änani,orange
'änimara,animal
'änävai,River
'äpï,new
'ätete,august
'ävae,leg
'ë,other
'ë'aturu,Bridge
'ëtäretia,church
'ï,full
'ö,to dig
'öna,he
'öpü,belly
'öuma,breast
'ü'ui,to rub
'üpa'a,liver
('aa)oaoa,narrow
(harurura'a) pätiri,thunder
(tahera'a)pape,River
(tea)tea,white
E aha t?,How are you?
E aha te ora?,What time is it?
E aha tei'oa ote'ie?,What is this?
E hia moni teie?,How much does it cost?
E'ere,no
E'ita,no
Faraoa,ache
Fare moni,bank
Hite,Hicks
I hea 'oe e faeia ai?,Where do you live?
Ma'a tupu,vegetables
Maita'i oe?,How are you?
Manuia!,cheers!
Mä'a,"fruits, fruit"
Mäuruuru,thank you
Nana,good-bye
Patine,Parkinson
Petrodero,Pickersgill
Poline,Spoving
Pua'a,pig
Pua'atoro,beef
Pärahi,good-bye
Tahiti,Tahiti
Taibe,Stainsby
Taofe,coffee
Tate,Clark
Te haere nei 'oe i hea?,Where are you going?
Tei hea (roa) ...?,Where is...?
Tei hea (roa) te fare iti?,Where is the bathroom?
Tei hea te fare inuinura'a?,Where is the bar?
Tei hea te pae miti?,Where is the beach?
Tolano,Solander
Towara,Gore
Treene,Green
Tämä'ara'a ahiahi,dinner
Tämä'ara'a po'ipo'i,breakfast
a'a,root
a'ua'u,to hunt
a'ua'u pua'a,to hunt
aafea,when?
aatea,far
aha,"that, what?"
aha,"what, that"
aha (interrogative),what
ahea,when
aheine,woman
ahi,fire
ahiahi,sundown
ahuru,ten
airareè,to fly
aiwee,to hear
amama,to yawn
ana'e,all
ananahi atu,afternoon
ao,"day, cloud"
aora,sky
api,full
ara,road
arero,tongue
arooato,twenty
aroä,Street
aru,forest
aruri,left
ata,cloud
ato'a,all
au,"to sew, I"
auahi,fire
auauahi,smoke
aute,hibiscus
avy,water
e aha,what?
e hanere,one hundred
e hitu,seven
e iva,nine
e maha,four
e ono,six
e pae,five
e piti,two
e tauatini,one thousand
e toru,three
e vaù,eight
e àhuru,ten
ea'tia,road
eaee,neck
eahoo,nose
eairo,tail
eaow,to swim
earee,boy
earo,above
eat,cloud
eawy,legs
eei,to eat
eeree,meat
eetoò,to stand
efedee,star
ehai,when?
ehaòe,go back again
ehaòwpè,tail
eheèroharreehòe,to come and go
ehò,to buy
eiya,fish
emòto,to hide
eneeho,teeth
eninnei,to squeeze
eoboo,belly
eoeffr,it lightens
eohoo,smoke
eom,breast
eoo,breast
