Other,English
'n Omelet,an omelette
'n Stukkie koek,A piece of cake
'n aksie instel,action something
"'n aksie instel, handelwys, prosedeer, proses, prosesseer, verloop, verwerk, voortgang",process
"'n bietjie moeite maak, moeite maak",make an effort
"'n duplikaat maak, afskrif, duplikaat, verdubbel",duplicate
'n geleentheid aangryp,seize an opportunity
"'n huwelik ontbind, skei, skeiding",divorce
'n klomp,a lot
"'n klomp, talle",a number
'n knippie sout,a pinch of salt
"'n lys maak, skeduleer",schedule (v)
"'n oplossing vind, omkom, ontleed",resolve
'n paar,a pair
"'n paar, enige, enkele, klomp, paar, sommige",a few
"'n sker, 'n skêr",a pair of scissors
"'n slapie neem, 'n uiltjie knip, uiltjie knip",take a nap
'n week van nou af,a week from now
Aangename kennis,How do you do
Abessiniër,Abyssinian
Achilles,Achilles
Achilleshiel,Achilles' heel
Adam,Adam
Aden,Aden
Adonis,Adonis
Adriatiese See,Adriatic
Adriatiese See,Adriatic Sea
"Afganistan, Afghanistan",Afghanistan
Afghaan,Afghan
Afrika,Africa
"Afrikaan, Afrikaans",African
Afrikaans,Afrikaans
Afrikaans,Afrikaans language
"Afrikaner, Afrikaner, Boer",Afrikaner
"Afrikaner, Boer",Afrikander
Afro-Asiaties,Afro-Asian
"Agter-Indië, Indo-China, Indo-Sjina",Indo-China
Aken,Aix-la-Chapelle
"Albaans, Albanees, Albanies, Albaniese taal",Albanian
"Albanies, Albaniese taal",Albanian language
Albanië,Albania
Aleoete,Aleutian Islands
Alexandrië,Alexandria
Algerië,Algeria
"Algeryn, Algeryns",Algerian
Algiers,Algiers
Allerheilige,All Hallows
Allerheilige,All Saints' Day
Allersiele,All Souls' Day
Alpe,Alps
Amasone,Amazon
Amerika,America
"Amerika, VSA",USA
"Amerika, VSA",United States of America
"Amerikaans, Amerikaner",American
"Amerikaanse buffel, bison",bison
Amerikaner,US citizen
Andalusië,Andalusia
"Angel-Sakser, Angel-Saksies",Anglo-Saxon
Angola,Angola
Antarktika,the Antarctic
"Antarktika, Suidpool-",Antarctic
Antille,Antilles
"Apokalips, Openbaring",Apocalypse
April,April
Apulië,Apulia
Arabier,Arab
Arabies,Arabian
Arabies,Arabic
Arabië,Arabia
Ardenne,Ardennes
Areopagus,Areopagus
Argentinië,Argentina
"Argentyn, Argentyns",Argentine
Argentyns,Argentinean
Argus,Argus
"Ariër, Aries",Aryan
Armenië,Armenia
"Armeniër, Armenies",Armenian
Asdag,Ash Wednesday
Asepoestertjie,Cinderella
"Asiaat, Asiaties",Asian
Asiaties,Asiatic
Asië,Asia
Asoriese Eilande,Azores
Assirië,Assyria
"Assiriër, Assiries",Assyrian
Astekies,Aztec
Athene,Athena
Athene,Athene
Athene,Athens
Athener,Athenian
"Atlanties, Atlantiese Oseaan",Atlantic
Atlantiese Oseaan,Atlantic Ocean
Atlas,Atlas
Atties,Attic
Augias,Augeas
Augiasstal,Augean stable
Augustus,August
Australië,Australia
"Australiër, Australies",Australian
Babilonies,Babylonian
Babilonië,Babylonia
Bacchus,Bacchus
Balkan,Balkans
Balties,Baltic
"Bantoe, Bantoe-",Bantu
Basel,Basel
Basel,Basle
"Bask, Baskies",Basque
"Bataaf, Bataviaan, Batavier",Batavian
Baäl,Baal
Beier,Bavarian
Beiere,Bavaria
"Belg, Belgies",Belgian
België,Belgium
Belgrado,Belgrade
"Bengale, Bengalees",Bengal
Bergieparfuum,brandewyn
"Berlyn, Berlyns",Berlin
Berlyner,Berliner
Bern,Bern
Bern,Berne
Betlehem,Bethlehem
Birma,Burma
"Birmaan, Birmees",Burmese
Bisantium,Byzantium
Bisantyns,Byzantine
Bloemfontein,Bloemfontein
Bloubaard,Bluebeard
Bly hier,Stay here
Boeddha,Buddha
Boeddhisme,Buddhism
Boeddhist,Buddhist
Boekarest,Bucharest
Boer,Boer
Boergondië,Burgundy
Boesman,Bushman
Boheems,Bohemian
Boheme,Bohemia
Boliwies,Bolivian
Boliwië,Bolivia
