Other,English
"(f.) Armãnã, (m.) Armãn",Aromanian (person)
"-njos, ânjos",below
"Armãneashce, Limba armãneascã",Aromanian (language)
Buna dzuã!,Greetings!
Ciao!,Bye!
"Cum eshci? (informal), Cum hits? (formal)",How are you?
Cum ti chljamã?,What's your name?
Da,Yes
Haristo,Thank you
Iu easte toaletlu?,Where's the bathroom?
Iu iasti mardzina di amare?,Where is the beach?
Iu iasti uda a mea?,Where is my room?
Iu potu s'aflu una beari?,Where can I find a drink?
Iu potu s'aflu una beari?,Where is the bar?
Mine escu studentu,I am a student
Nu achicãsescu,I don't understand
Nu mi cartea aclo!,Don't touch me there!
S-nã videm cu ghine!,Goodbye!
"Ti-plãcãrsescu (informal), Vã-plãcãrsescu (formal)",Please
Tsi fats?,What are you doing?
Zburats anglicheashce?,Do you speak English?
a featiljei,to the girl
a fratelui,to the brother
a fratslor,to the brothers
a hiljlor,to the sons
a hiljlui,to the son
a muljariljei,to the woman
a socrilor,to the fathers-in-law
a socrului,to the father-in-law
a stealilor,to the stars
a steaoljei,to the star
ac,needle
aclo,there
actsii,action
"adzâ, azã",today
"aestâ, aestu, aistu",this
"afla, aflâ",find
agudescu,to hit
"ai, am, ari, au, avea, aveai, aveam, avem",to have
"aibâ, avea, aveatâ",to have (1)
"albã, albu",white
alghinã,bee
"altâ, alti, altsâ, altu",other
am,but
am,have
amalãmã,gold
amare,sea
amirã,king
"an, anj, anu",year
ancoa,to here
anghil,angel
anjurdzescu,to smell
"aoa, atsia, aua",here
aparnjitâ,begining
"aproape, prochiatã",near
apã,water
"aratse, frigã",cold
"arbineascâ, arbinescu",albanian
"arbore, arbure, lemnu",tree
"architã, arpã",wing
ardu,burn
ardu,to burn
arinã,sand
ariz,barley
"armân, armâneascâ, armâneashti, armânescu, armânji",aromanian
"armânâ, armâni, armânu",remain
armãn,stay
arosh,red
arthima,arrow
aruc,to throw
arãdu,to laugh
"arão, arãu",river
arãu,bad
ascuchiu,to spit
asearã,yesterday
ashcergu,to wipe
ashi,this way
asime,silver
"aslan, ljundar",lion
"atsel, câ",that
aush,old (not young)
"avdi, avdu, avdzâm",hear
avdu,to hear
avea mãcatã,she had eaten
