Other,English
afe,a bend
olioli,a bit better
niu,a coconut
mafahi,a crack
fue,a crawling plant
faama,a farm
teau ma nima,a hundred and five
teau ma taha,a hundred and one
'uma,a kiss
nusi,a lei of 'kakala'
pele,a pet
mama,a ring
tuofefine,a sister of a brother
na'e,a tense sign for past tense
sivi,a test
holoholo,a tissue
afa,a tribe
tokotoko,a walking stick
kete,abdomen
langa kete,abdominal pains
ene,about to try
"'i 'olunga, 'olunga",above
motuki vave,abrupt
hangatamaki,abscess
fakatu'utamaki,accident
"'akauni, mo'ua",account (in a store)
langa,ache
mahimahi,acid
ouau,activities
sai'ia,admire
pusiaki,adopt
pusiaki,adopted child
'ofeina,adored
tono,adultery
vakapuna,aeroplane
lavea,affected
fuakava,affirmation
'Afukanisitani,Afghanistan
ilifia,afraid
'Afilika,Africa
efiafi,afternoon
Akata,Agatha
'asenita,agenda
hoifua,agree with (monarch only)
ngoue,agriculture
'ea,air
vakapuna,aircraft
"'eameili, 'li ha tohi",airmail
mala'evakapuna,airport
Alipenia,Albania
'Alipate,Albert
'Alifeleti,Alfred
'Asilia,Algeria
kotoa,all
'Aloisio,Aloysius
'Alefosio,Alphonsus
kolosikula,ambulance
'emeni,amen
"Ha'amoa Amelika, Pangopango",American Samoa
'ahu,amoke
tu'usi,amputate
sivi,an examination
fuakava,an oath
"fakamohe, fakaongonoa",anaesthetic
"mo, pea",and
mo ke tali homau loto,and may you answer our wish
mo e 'ofa ki Tonga,and the love to Tonga
'Anitelu,Andrew
'ita,angry
manu,animals
fasi 'ava 'e,ankle
ane,Anna
"'Ana, Ane",Anne
pani,annoint
pani,annointed
ofongi,announce
'ingo,annoy
'ingo,annoyed
lo,ant
'Anitatika,Antarctica
'anitema,anthem
faito'o tamate,antiseptic
'Atonio,Antony
mata 'itungaiku,anus
"'i'i, 'ii'ii",anxious
holo,anything used to wipe dry
'apakasi,apacus
ha,appear
'apenikiti,appendix
'apele,apple
'ai,apply
hoifua,approve
'Epeleli,April
sa,arch of the roof-frames at early stage of building
'otu motu,archipelago
'oseni aketika,arctic ocean
'Asenitina,Argentina
"nima, uma",arm
Aminia,Armenia
"artery, kalava tufa toto",artery
'afalaitisi,arthritis
'Afa,Arthur
efuefu,ash
ma,ashamed
efuefu,ashes
me'a tutu'anga efuefu,ashtray
'Esia,Asia
fehu`i,ask
mohe,asleep
asi,ass
mahaki hela,asthma
maheu,astray
'i,at
Atanasio,Athanasius
'Atenis,Athen
'oseni 'atalanitiki,atlantic ocean
'Okalani,Auckland
"'Akosi, 'Aokosi",August
'Okusitino,Augustine
tono,aultery
fahu,aunt
"nanamu, ngangatu",aura
ngangatu,aura of fragrance
'Aositelelia,Australia
'Aositelia,Austria
Taimi fakatolau,Autumn
'avoka,avocado
'avoka,avocado pear
"'a, 'aa",awake
pale,award
Baby,Baby
nga,baby cry
tu'a,back
toumui,backyard
pekani,bacon
kovi,bad
'oa,bag mad of coconut leaf
'oa,bag made of coconut leaf
fale ta'o ma,bakery
siaine,banana
kau siaine,bananas bunch
Pengikolotesi,Bangladesh
pangike,bank
fakaafe (kaipola),banquet (feast)
papi,baptise
papitaiso,baptism
pa,bar
tunu,barbecue
papakiu,barbeque
pa'ale,barley
Palenapa,Barnabas
Patolomeo,Bartholomew
Pasilio,Basil
kato,basket
peka,bat
vai kaukau,bath
kaukau'i,bathe
loki kaukau,bathroom
mo'ui,be alive
mate,be dead
matatahi,beach
kula,beads
piini,bean
pea,bear
fanau'i,bear children
kava,beard
tuki,beat
loki mohe,bed room
hone,bee
"pulu, pulu fahi",beef
pia,beer
mongomonga,beetle
faifaianga,behave unacceptably
anga,behaviour
i mui,behind
'ahuina,being affected be smoke
'ahina,being affected by smoke
'ulungia,being blamed
'avanga,being haunted
Pelisiume,Belgium
tui,belief
tui,believe
fafangu,bell
kete,belly
'ofa'anga,beloved
'i lalo,below
leta,belt
ngaofe,bend
ngaofe,bend from pressure/heavy weight
Penetiketo,Benedict
Pealini,Berlin
Pelenato,Bernard
olioli,better
Tohi Tapu,Bible
"fu'u, lahi",big
tolitoli,big mud crabs
tohimo'ua,bill
hoka,billiard game
manu,bird
pisikete,biscuit
'ola,bite
'uli'uli,black
tangamimi,bladder
sipi,blanket
tapuaki,blessing
'ipo,blind
toto,blood
fekefekea,blood (nose)
ifi,blow
"lanu moana, pulu",blue
peku,blunt
"paea, pahapaha",blushed
puaka tau,boar
"lafalafa, vaka",boat
sino,body
haka,boil
Polivia,Bolivia
Ponavenitula,Bonaventure
hui,bone
hui,bones
Ponifasio,Boniface
Fale tohi,Bookstore
hina,bottle
'umosi,bottle top
tungaiku,bottom
punou,bow
ngakau,bowel
poulu,bowl
fuhu,box
"fuhu, tau",boxing
