Other,English
-sën,fart
Gada,rock
GadaG,nail
GadaGla-,keep in confinement
Gadar,bridle
Gadasën,nail
Gadë-,"to nail, to mow"
Gadëm,relative by marriage
Gadësën,nail
Gadü,hard
Gadür,sickle
Gal,fire
GalžangGar,having a white blaze
Galžü,rabid
Gar,hand
Gar-,to go out
Gašar-,to have a bitter experience
Gašün,bitter
Gaža-,to bite
Gažar,earth
Gol,centre
Gor,agreement
Gua-,to wash
Guasën,wool
GudurGa,tail strap
Gudä,relative-in-law
Gudäldë-,trade
Gurdung,rapid
Gurwan,three
Gusun,water
Gür,two
Rua-,to wash
aGa,elder brother
aRa,elder brother
ab-,to take
aba,father
ahui,large
alGë-,to step
ala-,to kill
alag,variegated
alda,fathom
aman,mouth
amar,peace
amsa-,to taste
amtan,taste
amura-,to rest
amëra-,peace
andaGar,oath
anghï-,to gape
arag,method
aral,island
aral,thill
arsën,skin
arä,molar tooth
arälzi-,to change
arälžë-,to change
arän,just a little
arün,clean
asara-,to take care of
atGë-,to clutch
atGëm,to clutch
awi,father
baRa,small
bai-,be located
baidäsën,farrow (horse)
bajar,joy
bar-,to take
bardam (n.),to boast
barün,West
batë,hard
bekëna,firm
belen,to prepare
belwësën,widow
boRopchi,bracelet
bodo-,to think
bol-,to become
borong,heavy rain
budang,fog
budän,gruel
budë-,to paint
budër-,to stumble
budün,thick
bulaGan,game
bulai,cousin
burRoloG,darkening
burën,each
burü,bad
but,bushes
bë,I
bëgse,buttock
bëi,self
bëlë-,grab
bï,to be
bögön,hump
bölbösën,widow
bü-,to step down
bürge,pommel of a saddle
bürol,grey of hair
büsën,louse
chabdar,yellowish
chahän,white
charchaGï,grasshopper
cheg,time
chei-,to become white
cheksen,snow
chekseu,snow
chenggën,marrow-bone
cherGa-,pull
chiGë-,press into
chiGë-,to stamp
chiGën,ear
chimke,a pinch
chirGa-,pull
choG,together
cholbon,Venus
chugdur,yesterday
chusu-,to cut lengthwise
chusun,blood
chäsën,paper
chë,thou
chëGën,ear
chëlbür,bridle
chëlü,stone
chëtang,broth
chïg,moisture
chïž,breast
chödör,fetters
chölö,leisure
chül-,through and through
chün,few
chüsën,blood
daG,horseshoe
dabtal-,to hurry along
dabšil-,to advance
dain,war
dajär,all
dakë-,to sacrifice
dalda,secret
dalï,ocean
dapta-,hammer
daqa,hen
darä-lal,in a row
dasanna-,to get accustomed
dawa-,cross (a mountain)
daxGa,hen
debse,saddle cushion
debsger,mat
debte-,become wet
dege,hook
del,crest
deleng,udder
delge-,full
delgeri,full
delï-,deaf
dere,cushion
doGönoG,elbow
doašüng,ferocious
dom,magic
domog,legend
duGür,below
dulän,warm
dunda,middle
dungGag,faeces of young animals
dura,will
dure,stirrup
dä-,"take responsibility, to be able to cut"
däbsën,salt
dälë,shoulderblade
där-,to pass
därä-,become cold
därë,abrasion
därë-,to press down
dëlän,warm
dïd,above
dïre,above
dïsën,rope
döl-,to lick
dölön,spleen
dörwen,four
dörwën,four
döžin,forty
dü,younger sibling
dün,song
dür-,to be full
düra,below
düre-,to be full
düs-,to finish
ebchong,bosom
ebde-,to break
eber,horn
ede-,to eat
elde-,to dress
eme,woman
emel,saddle
emël,saddle
ene,this
engde-,to be mistaken
ere,man
ere-,to come
erhë,steep bank
ermeg,edge
ewer,horn
eže-,to see
fawa,shaman
funa-,mount
gedeger,leaning or bending backwards
gedesën,intestines
gedï-,to bend backwards
gem,illness
genen,naive
genetele,unexpected
ger,house
gerel,light
gobi,chute
gobtë,diligence
golomd,hearth
gung,deep
gur-,spin
guren,front part of the throat
gužün,neck
gë-,to make
gëchig,"young of dog, young dog"
gëlëg,young dog or cat
gödöl-,to move
görösën,antelope
gün,mare
gürs,pipe
halaRan,palm (of hand)
harRal,excrement
harwan,ten
hažig,service
hda-,to be able
hdege-,trust
hdoro,inside
hdä,smoke
hele,obvious
hele-,surplus
helehe,liver
henegen,fox
henehen,fox
henesën,ashes
heregdï-,to go round
hermegchi,thumb
hge,mother
hgu-,to die
hgö,green
hgön,nipple
hilbër,warmth
hir,blade
hodën,feather
hodën,star
hon,year
honggo-,fart
honor,smell
honër,smell
horö-,to wrap
horül,floor
hsë-,to pickle
hunës-,fly
hure,descendant
hëdge-,slice
hësun,hair
hï-,be heated
hölü,more than
hü-,to rot
hže-,to be ashamed
idir,energetic
ima,what
jam,glanders
jasën,bone
jawë-,to walk
jor,bad omen
jän,what
kebreg,fragile
kede,fire steel
kelen,language
kemle-,to gnaw
ken,who
kerelde-,to quarrel
kewë-,to chew
korlo,wheel
kundë,heavy
kur-,to reach
kure dün,brother-in-law
kureg,moth larva
kureng,dark brown
kurhen,son-in-law
kužën,strength
këchï-,polite
këchïl,careful
këgerle-,to belch
këmdo,cheap
këre,desert
kërï,raven
këwë,bran
kï,air
köl,foot
köldü-,to freeze
kömör-,turn upside down
köndölön,crosswise
könggön,light (not heavy)
kör,dense
kör-,to freeze
körgö-,to freeze
körwö-,to roll
kösnüg,chart
köwög,to foam
kü,soot
küken,son
kün,person
kür,cemetery
küre,file
küre-,to foam
küreleg,enclosure
küsën,navel
kütel-,to lead
küten,cold
lab,extreme
labžëg,leaf
lag širü,mud
losën,hemp
län,red
lë,not
lögchin,female of animals
malta-,to dig
mana-,guard
manang,fog
mangGarsën,ramson
manglï,forehead
marGäda,quarrel
martä-,to forget
maxGan,meat
maxda-,glorify
mbä-,to walk submerging into water
mede-,to know
meren,river
moGoi,snake
mohui,snake
mudën,trousers
munä,whip
murë,shoulder
mëlgë-,to creep
mërë,shoulder
mës-,to clothe
möndë,healthy
mör,track
mörë,horse
mösën,ice
mü,bad
müdën,tree
naGachë,maternal relative
naGan,foal up to one year old
naGšë,on this side
naitä-,to sneeze
naran,sun
narën,thin
nas,year of life
nasën,year of life
nda-,to sleep
ndas-,thirst
ndäs-,thirst
neke-,to weave
neme-,to add
nemgen,thin
nemle-,to cover
nemnel,horse-cloth
nenggen,thin
nere,name
nesën,ashes
ngGuasën,wool
nihe,one
noGdo,headstall
nohön,vegetables
nomoGon,mild
nomukan,mild
nomxon,mild
noxGui,dog
ntä-,to sleep
nudu-,to pound
nudun,eye
nudurGa,fist
nukö,hole
nurhusën,vertebral gristles
nurün,marrow
nutuG,native place
nä-,to lie
näna,on this side
nëkï,sheepskin
nëmën,bow
nï-,to laugh
nï-,to open
nïn,cow
nögön,hole
nökör,friend
nör,face
nü-,"conceal, nomadize"
nür,"face, sleep"
og-,to give
ogiši-,to nauseate
oiro,near
ojir,dawn
olGo-,to hang on (smth.)
olo-,to cry
olon,many
ondön,different
ongGocho,ship
ongGorxi,nest
ongdur,high
ongdö-,to rise
onggo,ancestor spirit
onši-,to read
orgomžilï,raise
orhu-,to carry on the back
orö-,to enter
owö,grave hill
purchaG,pea
putü-le-,stop up
pužalu-,to boil
pä-,to defecate
päsën,excrements
pëse,belt
pïle-,to blow
qaGa-,to choke
qudGë-,to mix
qurcha,sharp
qusun,water
qušä,enclosure
quža,ram
quža-,to bark
qužin,thirty
qužo-,to cover
qësë-,shave
rde,early
rdë,long
saGü,farcy
sabar,fork
sain,good
saixGan,beautiful
sal-,branch
salGën,wind
sala,branch
saldërGa,lace
samër-,to stir
samün,disorder
sara,moon
sazi-,be afraid of
sažiGai,magpie
seb,defect
sedgel,thought
selme,sabre
semer,secretly
senži,handle with hole
ser-,notice
serke,gelded goat
sio,hook
skï,felt
soGdö-,to get drunk
soGor,blind
soGtö-,to get drunk
soi-,to tie up a horse
sula,vacant
sun,milk
sunesën,soul
sunä-,to stretch out
sur-,leap
surë,coral beads
suu-,to sit
suzi,thigh
sä-,to milk
säd,obstacle
sädül-,to be detained
sähë-,guard
sär,shagreen
säral,ash-grey
sëge,axe
sëmën,arrow
sëwesën,entrails of animals
sïl-,to carve
sïra,spine
sögöd-,to kneel
söm,small span
sönë,night
sörün,fresh
sösun,gall
sü,armpit
süder,shadow
sül,end
sür,spine
ta,you (pl)
taRa-,to follow
tala,steppe
tangë-,to search
tarRuan,tarbagan
tarä-,scatter
tarälžin,crops
tata-,to pull
tawën,fifty
tebeg,shuttlecock
telee-,to burn
temen,camel
tere,that
tergen,vehicle
tewer,armful
tewerde-,to embrace
toGo-,to saddle
toGom,saddle blanket
tobžë,button
tolohuj,head
tongGö-,bow
tor,cage
tulu-,lean on
tumu-,to spin
ture,boot-top
turgen,swift
turo,order
turün,"head, hoof"
tä-,to guess
tär-,sharpen
täwën,five
tögörög,round
tölë,mirror
tölöge,last year's lamb
törö-,to be born
tü,big span
tü-,collect
tülï,hare
tün,number
ude,afternoon
uden,door
udur,day
uhu-,to hang on (smth.)
uhui,without
ule,work
ulë,work
umba-,to walk submerging into water
ungdur,high
uran,craftsman
urus-,to flow
urusu-,to flow
urëm,gimlet
usuru-,to flow
wai,to be
wed-,to be ill
wer,horn
wesën,grass
wëdëg,knee
wël,winter
wëlžëwai,to flow
wër,breast
xGua-tu,mind
xa-,who
xabchis,dress
xabdar,swelling
xaichi,scissors
xair,love
xairsën,nit
xairžaG,chest
xalësën,skin
xalü-dGa-,to heat
xalü-ra-,to heat
xambë-,to gather together
xamtë,together
xamü,herpes
xanaGla,mouse
xandaxan,elk
xanžün,sleeve
xarRuo,rib
xara,black
xaru,answer
xarwu-,to shoot from a bow
xarë-,to come back
xarëmul,sight
xarül,"patrol, watch"
xauda-,to swell
xawar,nose
