Other,English
(j)ekä,big
a'i-,to be afraid
ab-,to take
achi-,carry on one's back
adöli,similar
afu-,to take
alaG turü,crow
alaqa,palm (of hand)
aluqa,hammer
alö,variegated
aman,mouth
amdun,to rest
amsa,to taste
amta,taste
amun,mouth
amüdu'i,alive
andah,oath
arbon,ten
arbön,ten
arei,so it is
arfei,barley
arfä,barley
arösun,skin
asah,to ask
asuhu-,to ask
audol-,to search
aula,mountain
aï-,to be afraid
ba'i-,to stand
baranhöl,West
bari-,hold
be,to be
bechäl,to boil
bei-,to stand
beidun,thick
beidün,thick
beiri,daughter-in-law
bi,I
bi,to be
bidä,we
biši,other
bodön,gruel
bolu-,to become
boqqön,hillock
boron,heavy rain
borö,grey
boröhol,calf 1 year old
boröwol,calf 1 year old
bosun,louse
buchöl-,to boil
buhär,buttocks
burk,clothed
busu,louse
bökkän,the hump of a camel
böärä,testicle(s)
bü-,to step down
bürkü-,to cover
bürä,testicle(s)
chahö,white
chahön,white
chakil-,to strike fire
chakilgän,to strike fire
cheiži,breast
chi-,thou
chida-,to be able
chidön,power
chikaudur,yesterday
chikänä,press into
chinei,thou
chosun,blood
chusun,blood
chölö,completely
chölö,window
chöqor,axe
chösun,snow
chöžun,snow
cigi,ear
dabsun,salt
dallanä,to carry on the shoulders
daru-,to press down
daun,song
debtäl-,become wet
dei-du,above
dei-ra,above
deisün,rope
dekši,above
derä,above
dobsun,salt
donda,middle
dor,affection
dora,below
dorbön,four
dorgön,full
doron,wish
dorön,intent
dotana,inside
dotöna,inside
doun,song
dunda,middle
dur-,to be full
döl,to lick
dölu,shoulderblade
dölü,shoulderblade
döpsun,salt
döru-,to press down
dörö,below
döün,song
döün,younger sibling
dürbön,four
dürgä-,flame
dürü-,flame
ebchoun,breast
ebchün,breast
ebulä,winter
ebär,horn
ebäsun,grass
ebätu-,to be ill
ebätun,pain
echä-,tired
eirä,to come
eižän,host
ekin,head
elhö,distinguish
elkan,liver
elkän,liver
elžihön,donkey
emmä,woman
emöl,saddle
ena,this
enasun,ashes
enä,this
errä,man
etkä,to cut
etqä-,to cut
ge-,"say, to lose"
geh(e)r,house
gei,without
ger,house
gidesë,intestines
gor[ä]sun,wild ass
gube-,to pound
gubi,to pound
gujä-,to run
gäžigä,nape of the neck
gëdesë,intestines
güï-,to run
har,arm
haru-,to go out
hazar,earth
hašün,bitter
hažar,earth
honah,smell
horbön,three
horul,flour
hulur,flour
hurbön,three
höl,centre
höl,fire
i,3d p. possessive pronoun
idkun,vulva
idä,to eat
idä-,to eat
ikä,big
ilkan,liver
ilä,obvious
ini,3d p. possessive pronoun
innä-,to laugh
inäl,lament
irga-,to spin a spindle
irte,early
irä-,to come
itoulä,hare
jamäl,saddle
jem(ä),what
jobu-,to walk
josun,bone
jämäl,saddle
jösun,bone
kala,spotted
kei,air
kelä,language
kelä-,to say
kelän,language
ken,who
kerälda-,to quarrel
keräldu-,to quarrel
ki-,to make
kijän,who
kišla-,shave
kol,foot
kondu,difficult
kosun,navel
koukläq,son
koun,son
kožun,neck
ku,person
kuchi-,to cover
kukä,"nipple, green"
kur-,to reach
kuri,stone
kut,person
kökä,nipple
köl,foot
könžilä,blanket
köün,son
kükä,green
küli-,to bind
kündü,difficult
kütäl,work
küžün,neck
la,no
le,no
lü,no
mahöï,snake
malGei,fur hat
mede-,to know
mennei,we
metu,similar
mini,I (gen.)
miqän,meat
miqön,meat
modun,tree
molku-,to creep
molži-,to gnaw
mona,same
mor,track
morin,horse
morta-,to forget
muren,horse
mädun,tree
mähäj,snake
mön-,we
mür,track
name,I (gen.)
namei,1st Sg. ps. pronoun obl. case
nami,I (gen.)
nan-,1st Sg. ps. pronoun obl. case
naran,sun
ne,3d p. possessive pronoun
neir,sleep
neka-,to weave
nere,name
neso-,fly
ni,3d p. possessive pronoun
nikä,one
nikän,one
nira-,general state or condition
niöldu,stick to
nodun,eye
noir,sleep
noqei,dog
noqu,knead
noqéi,dog
nou-,to roam
nunta-,to sleep
nuntuq,native place
nuqu-,knead
näir,sleep
närän,sun
nöm,leaf of some plants
nörin,thin
nüdün,eye
nür,face
ochi-,to drink
ochkä,spark
ochkädur,yesterday
ochur,time
odkun,vulva
odur,afternoon
oha-,to wash
ohui,large
ojrö,near
oku,to die
okär,ox
olaqei,palm (of hand)
olas,to be hungry
olä-,to kill
omši-,to read
ondun,trousers
ondägän,egg
ondän,sour buttermilk
onhu,flatus
onu-,mount
oram,trace
orei,top of head
orol,lip
orto,long
oru-,to enter
oräu,cheek
orün,clean
osu,hair
osun,water
otäl,old man
oudal,to search
ourä,heart
ouž,to see
oï-,stitch
qabar,nose
qaborha,rib
qadär,bridle
qakara-,to break
qalon,warm
qamchi,sleeve
qamchi,wall
qamchu,sleeve
qamchu,wall
qamtu,together
qar,shoulder
qara-,to look
qarbuxchi,gun
qari-,to come back
qarä,black
qarö,black
qašün,bitter
qejär,two
qemsun,finger-nail
qilhasun,tail hair
qimsun,finger-nail
qirha-,scrape
qitqei,knife
qoburha,rib
qocharu-,to stay behind
qoina,Northwards
qojör,two
qolahaj,robber
qolei,pipe
qolä,far
qolö,far
qorhan,lamb
qorun,toe
qosun,hollow
qouro,to boil
qošun,"beak, bitter"
quicha-,to bark
qulahei,robber
qurdun,rapid
qurün,toe
qyzi,border
qäbät,swelling
qërha-,shave
qölei,pipe
qöri,arm
sa,not
saba-,to throw
sairin,thick skin
sau-,to sit
se,not
sei,urine
seisün,urine
serä-,notice
singgön,light
sirä,yellow
siskei,felt
so-,to milk
sonasä,hear
sonusu-,hear
sou-,to sit
souži,haunch
sox-sox,hallucination
suka-,rebuke
sul,end
sun,milk
suntu-,to stretch out
sä-,to milk
säni,night
söïn,good
söü-,to sit
söül,end
südün,tooth
sün,milk
süni,night
tabun,five
tali-,to put
tata-,to pull
tatä-,to pull
te,that
tebtä,to lie
teftä-,to lie
temo,camel
ti,that
tirä,defile
to,you (pl.)
toa,number
toqai,elbow
tor,cage
tuhul,calf
tulum,leather bag
tulän,firewood
täbun,fifty
täbun,five
täla-,to love
tülën,firewood
türä-,to be born
udur,afternoon
udä,upwards
ug-,to give
uha,to wash
ujdän,door
ujrä,near
ukin,"spark, daughter"
ul-,obtain
ulou,surplus
ulur,lip
ulä,no
ulö,sole of foot or footwear
ulön,red
umbom,to walk submerging into water
umši-,to read
unasun,ashes
undö,a drink
unghu-,to fart
uni-,mount
unäsun,ashes
unö-,to fall
uqar,short
urhu-,to grow
urtu,long
urul,lip
usun,water
utkun,vulva
utkön,thick of liquids
uïla-,weep
uškudur,yesterday
waqar,short
woja-,stitch
wöl-,obtain
xara turü,crow
xata,hard
äl,obtain
äla-,to kill
äwla,mountain
äwur,cloud
ïkä,big
ïmä,thing
öb-,to take
ögü-,to give
öhu(n),large
öhöj,paternal uncle
öl-,obtain
öla-,to kill
ömön,mouth
ömüsü-,to clothe
öra,fibre
örösun,skin
örün,clean
öur,cloud
