Other,English
ihyroma,a future mother
"akara, awaxiary'ym, ipiraxiga, pirapokoa",a kind of fish
apera,a kind of water worm
"he'yxoho, he'yxoho, he'yxowe, heta",a lot
heta,a lot of
apyterew,a village
moxemamahaw,accelerating
mome'onar,accountant
ama'ykyg,Adam's apple
ehaite,afraid
kwexareke,after tomorrow
akoxi,agouti
enone,ahead
Omoxam petyma Akoxirawa,Akoxirawa made cigarette
Akykya hyke,Akykya is mother of him
Aoxeoho ikeri nahorywihiete,all sleep sad
aoxeoho,all together
werehe,almost
Altamira,Altamira
aka'awi,an yellow fruit
monameron,anambé-of-caudabranca (bird)
monamepytog,anambé-purple (bird sp)
amote,another
kapia'i,ant
kwanowyra,ant eater
akoximopy,ants
"ewikwar, ewiri, kwar",anus
ma'ekyg,any bone
Anywa oexawe'ynia Iatora,Anywa is descending of Iatora
einon,aprovation
aratokon,araçari (kind of bird)
ara'yka,arapaçu (kind of bird)
tatoa,armadillo
akwapetymyr,arrested
moropoxi,arrow
naxowyw,arrow for bird
"ata'ow, atapyiwer",ash
ita'yw,asphalted street
heta iama'ypewa Axorigia,Assurini has catarrh
ko’emawy’ymamo,at dawn
koemarowao,at the 4 hours of the morning
haka,atobá
enyrarow,aunt
Awaka'yma  koxaymyn,Awaka'yma is old
paka,awaking
Awakwena Ta'oe renyra,Awakwena is cousin of Ta'oe
Awanami,Awanami (proper name)
Awia Tapawa hyarope,Awia is grandfather of Tapawa
xy'a,axe
Axia awaxia tymara,Axia is corn farmer
Axowya remominoetoa hetaete,Axowya has many grandchildren
Axowya Xirirei ramonia,Axowya is grandpa of Xirirei
awayahomyn,bachelor
"ape, ewir",back
katoi'ywa'e,bad
"ma'eagaw, ma'exiroagaw",bad thing
kaxirem,badly odor
nai'awi,bald
xata,banana
xata iakyrete wee,banana is still green
apykaw,bank
tanaw,bank (to seat)
"arawax, yro",basket
anyra,bat
O'em anyra tawa hi ypytonimo,bats left his house at nigth
awaipaw,be bad
akyr,be green (fruits)
Enog ka,Be here
akow,be strong
aipa,be!
enywahaw,beard
xenopo,beat me
aro,beautiful
mopoko,become wormy laziness
"átza, e'irow, exa, exi, ipiroxe'ir, koroto",bee
Ipiroxe'ira omanahag awa,bee Ipiroxe'ira cuts hair
Korotoehira ywype axoropewa,bee korotoehira makes house
E'irowa ywa'owowa oxaroete,bees in the termites pricks
karemoho,beetle
Ymawe raka kwexarewe,Before yesterday
eewe,behind
"-akape, eweg",belly
Xeka'a katy,Beside our area
manako,big basket
moropeteg,big boss
ararakyg,big head macaw
Ararakyga ipytogoho,big head macaw is red
agaroho,big house
inamoxiraka'i,Big Inambu
kopokoho,big language
memyrere,big nestling
karaxakwer,big yam
itarara,biguá-tinga
"iaixig, ma'ir, wyra",bird
kyy,bite
on,black
ano,black anu (kind of bird)
itakyron,black stone
"e'apam, ehapam, epam",blind
"-owy, owya",blood
araron,blue macaw
maxoho,boa
ete,body
awaximymoni,boiled corn
"kiñ, kyg",bone
etymokyg.,bone of the leg
ka'iakyg,bone of the monkey
ipinim,book
'an,born
moroyro,boss
"kox, koxapo'a",bottle gourd
Toria remityma koxa,Bottle gourd is plantation
apewe,boy
Konomi'ia,Boy
Konomia opoxi koemawy'ymamo,boy defecated early morning
Oaham wetymokyg konomia,boy holed his own shinbone
Konomia oapo inaxowywa,boy made arrow of to kill bird
konomia oxon ohya pyri,boy ran for close to his mom
Konomia oxenopo oatypypekaty,boy's beaten the head's side
Oa'yi konomitoa pyri,boy's seating inside of house
mo'yr,bracelet
apyta'om,brain
"a'e, hexoi, inemy'ymta, Tyroa ihya ipohei, Ware'ia",branch
Kwe rakokwe ma'e,branch shovel
Taekyxohone wexa rakokwe,breakdown
"-kom, kom",breast
enyxig,brightness
Eron xeratokawa,bring me the hammer
"eron-ta, erota",bringing
komana,broad bean
open,broken
ety’apei’awa,broom
Xemenareke'yra,brother of mine husband
"airo'yr, enyramen, menareke'yr, menareke'yr, menywyr",brother-in-law
ehiraretom,brown sugar
Tyroa pinawa haxaxia,brush of washing clothes
mapoko,bug-laziness
maropa,bugs
aweren,burn
ka,bush
kwanopew,bush-hawk
ko'a,buttocks
xiwa'a,caititu (a kind of roedent)
On wyro renyramo,came with the clothes shining
morexakaw,camera
xa'e,can
arara kanine,canindé-macaw
y’ar,canoe
akapi'ywar,capibara
Akapi'ywara 'yaremeyware oina,Capybara's seating in the edge
atyrapytog,cardeal-tangará (kind of bird)
Imi'opetyma itapema pope aka,cari is inside of the stones
ma'enem,carrion
moxepiran,carry in the backs
"maniag, maniag, maniagato, manyaga",cassava
marakaxa,cat of the bush
ama'ypew,catarrh
-kan,Causative Prepositional
arawe,center of the chest
karapi'o,centipede
moapykaw,chair
enemy,chameleon
Chico y'ara rerowakareteete,Chico is excellent pilot
Imemyran Chico ratya,Chico's woman is of protection
awaoho,chief
moroyroa ryroa,chief clothes
konomi,child
konomito,children
enyw,chin
etymakyg,cinnamon
-koape,claw
mapykwahaw,clock
Mapykwahawa ararexakawa,clock is a time marker
kwehe,close past
ma'exiropapareteoho,clown
atapyni,coal
aka'oagaw,cocoa
"inata, inata'a, inata'a, inaxa, innate, innate, innate",coconut
inata'yw,coconut tree
inata’yw-a,coconut tree babassu
Inata'a toria remityma,coconut's plantation of toria
kape,coffee
"'awapokatotaw, awapokatotawa",comb
kwawe'egaw,conversation
mimoapykar,cook
moapypyr,cooked
"arywe, awaxi",corn
awaxikawoni,corn porridge
hewenete awaxikawonia,corn porridge is tastefull
awaxia raw,corn's leaf
"erewer, etekwer",corpse
"amo-ma'e-apo-taw-a, amoma'eapotaw",costume
amynyxo,cotton
kaa,country
enyr,cousin
e’a ywykwara xeohi,cover the hole for me
Koxia henywawoho,coxio of the bearded monkey
oa,crab
Oa itakwara ropi aka,crab's in the hole of a stone
"emimoxe'ow, motowitaw",creation
kykanowa'e,crippled
"agam, agaw, apapam, kanokano",crooked
'agawoho,crooked head
mine,crutch
mokatotaw,cure
Ipira warara oxonoho iema ropi,curimatá is entering the river
awarawer,curse
"kanapa, kaxowe",curved
kyxitaw,cutting
arawy,dance hat
I'agamwa'e,Daniel
koxapa'i,daughter
memytatya,daughter-in-law
ara,day
away'ym,dead person
"ewer, kyitaw",death
-aow,declarative
"maroxe, mixara, mixara",deer
Mixarakyga,Deer bone
mixara iawakyga,deer head
aatawa,departure
exawe'yni,descent
koaiwoma,dies
-imo,Difuso
ety'a,dirty
ma'ea'y,disease
kwe,distant
rakokwe,distant past
emekwamomog,do labial hole
Pekwaham pa awixa xe'egara?,Do you know the thrush bird?
"mymaw, xawar",dog
marakaxaron,domestic cat
Pinawa po,Done of straw
Ehyweme,Don't clean
"eapoeme, peapoeme",don't do it
Peapo xokwe rapo ma'e einon,don't do it again
nahemi'oihiete,don't have done eat
Nepeapoi xokwen eomia,Don't make again this
eapoeme,Don't make that
Pemimeme amote tamatare goa hi,Don't steel more money
rimo,doubt
Tyroa omonem ixope,Dressed a clothes in him
eny,dribble
mo'agaryro,drugstore
motok,drum
ka'oetewa'e,drunk
akoapin,dry wood
your own one,e
"-nami, apy",ear
yvy,earth
araimaw,East
emeyware,edge
'Ywy'oma inemete,edge of the river is smelly
opi'a,egg
"ama'yw, amayw",embaúba (kind of fruit)
itaky,emery
akwaw,enemy
"he'e, hy’y, hyy",enough
He'e erenoemawapo xeohi,Enough!; Leave a little for me
ketaw,entrance
akawamoxepe,eremit
Eno'emam aoxexowe,Everything removes for you
erohem,exit
ke,exortative
maano,expression of admiration
-e'a,eye
atypy,face
kowei,fast
"ikawohoa, kawoho, kyraoho",fat
"ana, miaga",father
towa,father of somebody
"atyow, menarow, menarow, menow",father-in-law
aw,feather
epoxy,feces
momarapaw,ferment
hamamax,fern
pipi,few
emo'i,fine
"koakyg, kotoni",finger
opam,finished
"ata, tata",fire
tata’yr-a,fire bee
atapekwaw,fire fan
"hypy, myn",first
koxoypy,first woman
memyrypy,firstborn of woman
"akara, awaron, imi'opetym, imi'opetym, imi'opetym, ipira, ipirapoko",fish
"ita'ea, koaiwom, koaiwom, koropite, maima, maima, maima, manowe, manowe, mao'o",fish (1)
hoimoko,fish dog
Ipiraximokoa nahoihi heme xowe,fish duck doesn't have tooth
Ita'ea itakwara ropi aka,fish is inside of the stone
ipixaw,fish piau
Itowirawa tyxoga wyri aka,fish sarapó's alone in the mud
moromoro,fish sp
ita'oni,fishhook
"kanapa, kanyni",flashlight
e'ayni,flashlight lamp
hym,flat
"o'i, o'ia",flour
manime,flour of cassava peel
O'ia oaegam haxei,flour's divided to the middle
amyw,flu
merow,fly
meropew,fly blowfly
ke,focus
eheweakawa'e,follower
apyto,fontanel
"emi'o, ma'exiroa",food
"-py, my",foot
ka ropi,for here
kakaty,For here
toexag,for him to see
kyyxipa,for mistake
pexehyke we.,for their own mothers also
neope,for you
"eekwar, ekwar",forehead
eakaxym,forgetfulness
itakoipa,fork
emimo'ekwer,former student
moroyrokwer,former-boss
hemimo’ekwer-a,former-student
Torikoxoa remimo'ekwera,former-student of the noIndian
irogatoete,four
aperew,frog
kwapohywi,fruit
pane,frustrative
-ar,function of a person
exagokatawom,future betrayal
kyinom,future death
emi'orom,future food
hykwerom,future former-mother
hykerom,future mother
-ata,gerund
ekwa xeohi,get out of me
Piwe'a hekai morexakawa.,Gino has machinephotographic
ma'e,glance
torixa'e-,glass
Ika'ika'i torixa'e,glass broke in pieces
e'aopaw,glasses
e'onaroho,gluttonous
"aha, ataw",go
Ere eapo kato,Go does well
mixaragaw,goat
enywaw,goatee
"kato, ma'earowehe",good
Ko'emame neope,Good day for you
kymytog,gossiper
emiariro,granddaughter
amoni,grandfather
amoige,grandmother
emomino,grandson
amarope'aw,grass
kytykawa,grating
emitym,grave
ita'i,gravel
kam,grease
live-yro-ho-ete,great true boss
awaxikyr,green corn
awaxikyra ikatoete toro'one,green corn is good to be eaten
Ararapia ykyxoa o'o,green gecko eats cricket
axoro,green little parrot
ararapi,green lizard
kytykaw,grinder
koiaw,guava
emimoxe'egar,guitar
Ywakwara ropi,had plowed
'aw,hair
'awamanakar,hair cut machine
'awoho,hairy
"'apyter, axexo, myter",half
atokaw,hammer
-pa,hand
ma'eapotar,hard-working
"akygyro, arapexig",hat
E'og xerehe; i'i,have feather of me
"kwano, kwanopion, mykoaxig",hawk
kwano'i.,hawk-of-head-gray
kwanopytog,hawk-old
kwanoete,hawk-real
Kwanoa rawa,hawk's feather
"a-, o-, o-, w-",he
Omome'o xokwexokwen,He asked a lot
O'o ma'ea'a had mixed ra'a,He ate venison
inata oka xy’a po,he broke the coco with the axe
open iawakyga,he broke the neck
Wexamewa omopen,He broke the own knee
Ana neopi i'i,he called the fathar with you
Omanaag maniaga heta,He cut a lot of cassava
Oxekymowai wetymakygime,He cut the own cinnamon
a’e orekyxi,he cut us
A'e xemopo'ogatoete,He did me to erect truly
oxym,he didn't go down
I'i hy'ym,He didn't say
Oapakwan emiaxiga,He diffused hisown mat
Karowamo ikaroi,He eats in the afternoon
O'o ka'a opapaka,He eats plant when he borned
Aha kotoete,He escaped
Itapema omana hepyytywa'e,He gave coin it's little value
omana koairoa xeope,he gave shorts for me
Omana neapeyroa xekywyra,he gave your shirt to my bro
aha tenone,he goes in front
aharame,he goes now
opo’om,he got up something
oawerem i'awa,he had the hair burned
hakowa,he has power
Oenom ikwawe'egawa,He heard the conversation
Imimoapykara,He is a cook
a’e tapi’ira xokatarete,he is a tapir killer
ikato,he is good
Xegoamokatotara,He is my transformer
naikatoi,he is not good
Herowakara,He is pilot
Herohara,He is the loader
Omopypon 'ya,He is warming up water
