Other,English
'a,"stick, awake"
'A'ahi,visit
'a nai ange,later
'aa,"awake, wake up, fence, to wake up"
'aa'aa,stay awake
'Afa,Arthur
'afalaitisi,arthritis
'Afilika,Africa
'Afilika Saute,South Africa
'Afio hifo 'emau lotu,Look down on our prayer
'afu,"very warm, humid"
'Afukanisitani,Afghanistan
'ahi'ahi,trial
'ahi'ahi,"to try, test, trial, temptation"
'ahina,being affected by smoke
'aho,day
'ahu,"gall, amoke, smoke"
'ahuina,being affected be smoke
'ai,"to apply, apply"
'aia 'oku mau faí ni,that is what we do now
'Ailani,Ireland
'Aileni,Iran
'aisi,ice
'aisikilimi,ice cream
'Aisilani,Iceland
'aka,"to kick, kick"
'akapulu,football
'akauni,account (in a store)
'Akosi,August
'Alefosio,Alphonsus
'Alifeleti,Alfred
'Alipate,Albert
'alo,"son of a king, son of the king"
'alo'alo,to row
'Aloisio,Aloysius
'alu,to go
'alu Cognate in Ponapean?,to walk
'amanaki,"hope, to hope for"
'Amelica Saute (Tonga),South America
'Amelika Noate (Tokelau),North America
'Ana,Anne
'ana,cave
'ane fe,when?
'anga,shark
'anga'anga,human remains
'Anitatika,Antarctica
'Anitelu,Andrew
'anitema,anthem
'anoiha,"the day after tomorrow, day after tomorrow"
'anu'anu,"to keep on spitting, to spit"
'anuhi,to spit
'ao,cloud
'ao'aofia,cloudy
'Aokosi,August
'Aositelelia,Australia
'Aositelia,Austria
'apa'apa,two chiefs beside the king at the kava ceremony
'apakasi,apacus
'apasia,to respect
'apele,apple
'apenikiti,appendix
'api 'uta,plantation
'Api ako,school
'api oe ampasitoa,embassy
'apo,wake
'asenita,agenda
'Asenitina,Argentina
'Asilia,Algeria
'ata,shadow
'atamai,mind
'ate,liver
'Atenis,Athen
'atepili,spleen
'ato,"roof, thatch"
'Atonio,Antony
'atu,tuna (fish)
'au,current
'au'au,"to peel off skin (dry fruits), to peel fruit skin"
'auha,"destruction, ruin"
'ava,fish
'avanga,"being haunted, possessed, haunted"
'ave,to take
'avea,day dreaming
'avoka,"avocado pear, avocado"
'E 'otua maafimafi,Oh almighty god
'ea,air
'eameili,airmail
'efi'efi,"tight, crowded, crwoded"
'eiki,"chief, lord"
'Ekuatoa,Ecuador
'ekueta,equator
'elelo,tongue
'Elisapeta,Elizabeth
'Elisiapeta,Elizabeth
'emalata,emerald
'emeni,amen
'emi,"to move, in a hurry, to hurry"
'ene,to tickle
'Epeleli,April
'epoki,epoc
'esei,essay
'esi,to peel with teeth
'Esia,Asia
'Etuate,Edward
'eu,place
'eu'eu,"to walk with a limp, to limp"
'eva,"to stroll, to visit"
'eve'eva,"leisure, go on holiday, holiday"
'hano vai,lake
'i,at
'i'i,anxious
'i 'olunga,above
'i fe?,where?
'i lalo,below
'i loto,in
'i loto,inside
'iate,yard
'ii'ii,"anxious, worried"
'ikai,"no, not"
'Ikenasio,Ignatius
'ila,"mole, spot, mark"
'ile'ila,spotty
'ilo,"found, know, to know, knowledgeable"
'iloa,well-known
'ilonga,"stands out, shows out, stand out"
'imisi,image
'Ingilani,England
'ingo,"annoyed, annoy"
'Initia,India
'Initonisia,Indonesia
'io,yes
'io malo,you're welcome
'ioho,cried out loud
'ipo,blind
'Isapela,Isabel
'Isilele,Israel
'Isileli,Israel
'Isipite,Egypt
'ita,angry
'Itali,Italy
'ite'ita,"cranky, moody"
'Itiopea,Ethiopia
'Iukosilavia,Yugoslavia
'Iulaki,Iraq
'Iulope,Europe
'li ha tohi,"airmail, post (a letter)"
'o malu'i 'a Tupou,to protect Tupou
'oa,"bag mad of coconut leaf, bag made of coconut leaf"
'oatu,"to give, deliver, offer"
'ofa,"to love, love"
'ofa'anga,"lover, beloved, most adored"
'ofefine,"daughter of a father, daughter"
'ofeina,"adored, loved"
'oiaue,"O, Io!, oh!"
'Okalani,Auckland
'Okatopa,October
'oku 'ava,open
'Oku fiha ?,How much ?
'Oku fu'u mamafa e me'a ko ia,Too expensive
'Oku ke ngaue?,Do you work ?
'Oku ou 'ofa 'ia koe,I love you
'oku tapuni,closed
