Other,English
len,a k. of fish
šujgin,alder
"atie, ätie, átodu, etgeg",alive
qínang,arm
jexat,armour
kel,army
"damóng tim, timym",arrow
"finang, finnang, phinang",ashes
kute,autumn
"akop, qop",back
"ogoš, tuk",backwards
"sel, selem, selem",badly
dágo-úte,bat
atpifunãkng,be without hearing
"kibä, kip, qip, xánki",bear
"koólep, korürub, xlépuk",beard
kurpäs,beaver
phorga,belly
xamartu,below
šulpä,berry
"berga-, bergar-, xääse, xaese, xäese, xeem",big
uta,birch
išila-,bird
pa,birdcherry
"pin-bilšaba, pinbilšaba",bitch
"túma, tüma",blackly
leo-xóxar,bladder
sur,blood
"bis, itima",blue
"taj, tyg",boat
qísyng,boots
kej-tu,bow-string
"bi-kal, falla, phálla",boy
kéding jaxi,branch
"apijen, phiáng, tike",breast
"amagel, bamagál",brother
"leo-xóxar, ólau",bubble
kuburúng,burning coal
tugal,calf
"im-phaj, py",cedar
pindalin,cheek
"by-qolong, byqolung",cheeks
išila-kelä,chicken
"alpolát, kalqóna, kalqóna, ol-polat, xilúngla",child
"pinét, pinzhal",chin
fylym,circle
"tu, tubúrun, tuburung, tülpenem",clay
"kaj, kal, qaj",clothes
esperang,cloud
búchkete,coal
sólonga,cold
"šilt, šiltü",coldly
ten,comb
"tügal, tüja",cow
kem,crane
kamaringa,crookedly
"kaj, koi, qoj",cross-bow
sãt,crucian
"ken, lat",cunnus
"bonosot-xomšümä, kónchidin",darkly
"akelä, bikala",daughter
bonä,daughter-in-law
"ha, xang?gachedin",day
"sálat, sin, xáju",deer
fozbag,depth
"lycy, lycy",devil
kurlo,dew
tedenga,directly
tyk,dirt
"ílchap, ilchep",dog
"ejt'ol, ejt'ol, ejtol, ejtol, éjtol, éjtöl, éjtöl, elxan, élxan, itel",door
"ich-kój-nga, qoija",dry
"ban, pona, ponä, punä",duck
"átkin, uskuj, utqönong",ear
utkenóng,ears
"bing, pem, peng, pieng",earth
"ang, tanáng",egg
agen,eggs
kina-manchau thüng,eighty
karam-pat,elbow
akil,elder sister
"koo-kinä, kova",eleven
"oka-ši, okä-ši, oqaj-ši",elk
"hütn, hütnang",embouchure
"kuleb, kulep",ermine
"bich-idin, pis",evening
"dat, ti-eng",eye
pata,far
"ab, ajap, bap, ipa",father
apati,father-in-law
ki,fatly
isen,feather
pil,feet
"ála, eol, kaba, kaba, qabi, qiabi",field
qoa-kala,fifteen
tlghyn,finger
"qólpas, tok",fingers
"istigen, phaj-da, phajda",fir
"buch, kot, kõt, qot, qott",fire
oo,firewood
"kongongho, kongongho",fir-tree
"gíte, híte, íl-ti, ilta, ilti",fish
pen,fisher net
"kala, qaga, qala, xala, xej-lang",five
apil,foot
kyzin,footwear
upusyr,forehead
ena-háj,forest
"cía-ng, šaga, šaja",four
kere,frog
"šiltu, solma",frost
