Other,English
"(2 colors) ala, (3 or more) alabeder, reñbe-reñ",multi-colored
(Biz) gideliñ,let's go!
(Biz) ÿazalyng,let's write!
(Men) geçeÿin,let me pass
(Men) ÿazaÿyn,let me write
(Sen) ÿaz!,write!
(Sen) ÿazsana!,write please!
(Siz) ÿazsangizlang,write please! (pl)
"(Siz) ÿazyñ, (Siz) ÿazysh",write! (pl)
"(Yomud) galam, çemçe",spoon
"(adj.)syrtky, arka, çöwre, gerish, ÿagyrny",back
"(as an exclamation) datbidat!, hemaÿat",help (1)
"(aset) komplektlemek, aÿrylmak, komplekt",complete (2)
"(bring) gelmek, ay´, aÿy",bear
"(diplomatic or musical) nota, habar, hat, nota",note
"(electric) zarÿadi FALSE, oklamak, zarÿadlamak",charge
"(emotional) ysnshyk, golaÿlyk, ysnyshyk",closeness
"(finger or toe) dyrnak, (metal) myh, çuy, çüÿ, çüÿlemek, dyrnak",nail
"(for weighing) gapan, (of a map) masçtab, tor",scale
"(forclothing) ütük, demir, ütük",iron
"(head on) kaklyshmak, çaknyshmak, çakyshmak",collide
"(in number) täk, bitaÿ, dagynyk, tak",odd
"(iron) tüñçe, golça, küÿze",pitcher
"(measuring) çyzgyç, han, sha",ruler
"(military) general, ählumumy, serkerde",general
"(month) maÿ, mümkin",may
"(of a baby) jägildemek, aglamak, eñremek, haÿkylyk",cry
"(of a fire arm) mäshe, çekiç, çekis",hammer
"(of law) kodeks, lälik, shifr, shifrlemek",coddled
"(of law) kodeks, shifr, shifrlemek",code
"(of smoke)burugsamak, buÿrak",curl
"(of the eye) göreç, okuwçy",pupil
"(of the eye) çikge, burç, çüñk, künjek",corner
"(of the sun) dogmak, gögermek, turmak",rise
"(oneself)bükülmek, gyshartmak, ÿegshermek, yrmak",bend (2)
"(onone's own) eplenmek, epilmek, epmek, gyshyk",curve
"(peer)döwürdesh, häzirki",contemporary
"(personal) çytyk, alasarmyk, gamashyk",cloudy
"(political) partiÿa, oturlyshyk, tapgyr, toy, toÿ",party
"(religious) post, agyz beklemek, aÿakly, tiz",fast
"(to smell strongly) goñursamak, ys, ysgamak",smell
"(tool) ige, igelemek",file
"(withluck) bagtly, hoshbagt, sapaly, shat, shoh",happy
"(work) çalshyrgyç, smena",shift
"(younger ) jigi (older) aga, dogan, gardash",brother
"-dan, -den",from
Adin nÿame?,what is your name?
Agajy bognadym,I sawed wood
Agaçlaryñ ÿapaklary dökülÿär,Leaves fall from the trees
Agyr zähmet ony garradyrdyr,Hard work aged him
Aç saklap gyrdarys,We're dying of hunger
Aÿbogdashyñy gurup otyrÿarys,"We're sitting ""Indian style"""
Bazara gitmäling,Let's not go to the bazaar
Bazara gitmäliñ,let's not go to the bazaar
Biz bialaç razylashdyk,We agreed against our will
"Biz y´azamzok, Biz ÿazamzok",we haven't written
"Biz y´azdyk, Biz ÿazdyk",we wrote
"Biz y´azjak, Biz ÿazjak",we will write
Biz y´azmakçy,We intend to write
"Biz y´azmaly, Biz ÿazmaly",we must write
"Biz y´azsak, Biz ÿazsak",if we write
"Biz y´azypdyrys, Biz ÿazypdyrys",we have written
Biz ÿazmakçy,we intend to write
Biziñ golaÿymizdan kanalgeçÿär,A canal passes close to here
Bol!,Stay!
Bu gelshiksiz ish,This is thankless work
Bu gün howa gysha döndi,Today the weather turned wintry
Bu kitap meningki,this book is mine
Bu köÿnek saña gelishmeÿär,That dress doesn't suit you
Bu mening kitabym,this is my book
Bu nahar örän süÿji eken,this food is really tasty
Bu nä görgülik!,What torture this is!
Bu saña dahylly däl,This doesn't concern you
Bu saña zyÿan getirjek,That will bring you harm
Butelpek seni gartañ görkezÿär,This hat makes you look older
Butnaman dur!,Stand still!
By derÿada balyk bol,This river is full of fish
By söz nähile aÿdilÿar?,How do you pronounce this word?
Bäsh Barmagymyñ ÿaly bilÿärin,I know it like my five fingers
Caÿy gant bilen iç!,Drink the tea with sugar!
Dagy zat tapmadyñmy?,Didn't you find anything else?
Dasha büdredim,I tripped on a stone
Degme manga!,Don't touch me!
Dushmana gaÿtawul berdik,We repulsed the enemy
Dün men güne gataldym,I got a sunburn yesterday
Eliñi galdyryñ!,Raise your hand!
Ene toprak,Mother Earth
Examinler bir aÿa çekdi,The exam took one month
Gapy jaÿyñ demirgazykgapdalyda,The door is on the house's north side
Garaz sen razy däl-dä,To put it shortly
Garaz sen razy däl-dä,you don't agree
"Gazak, kazak",Kazahk
Gaÿdyshyn size degip geçepin,I'll stop by on the way back
Geçä jan gaÿgy gassaba - ÿag,The goat loves life
Geçä jan gaÿgy gassaba - ÿag,the butcher loves fat
Gijaniz rahat bolsun,good night
Gowusy sen maña degme!,You'd better not mess with me!
Gowy oka!,Study well!
Gyjygym gelÿer,It tickles me
Gyzjagazlar gurjak oÿnaÿarlar,The little girls play with dolls
Gökde eke-je bulut ÿok,There's not a single cloud in the sky
"Gör, nähile biabraÿlyk!",What a shame!
Görk göz bilen agyzda,Beauty is in the eyes and the mouth
Gün ÿeri gyzdyrÿar,The sunheats the land
Hat y´azmalyng,Let's not write a letter
Hat ÿazmalyñ,let's not write a letter
Instruktsiÿany gollanmadyñ!,You didn't follow instructions!
Kagyzy bölek-bölek etdim,I tore the paper to pieces
Kataplaryñizi öÿde galdyryñ,Leave your books at home
Kepderi tama gondy,The dovelanded on the roof
Kerç garpuz iÿ!,Eat a piece of watermelon!
Kitaby birnäçe gaÿta okadym,I read the book a few times
Kosh geldiniz,see you tomorrow
Kosh gerdÿuk,nice to see you
Köp ÿurtlary gezdik,We wandered around a lot of countries
Köçeden ashdym,I crossed the street
Mana kemek edin,help me
Men buÿrugy berjaÿ etdim,I fulfilled the order
Men dadyr gördim,I tried to taste it
Men dine gaÿnag suw içmeli,I must drink only boiled water
Men gitjek däl,I will not go
Men gitmedim,I didn't go
Men gitmekçi däl,I do not intend to go
Men gitmeli däl,I must not go
Men gitmesem,if I don't go
Men gitmäge göwünjeñ däl,I don't want to go
Men günüzin ishlemok,I have not worked all day
Men lektsiÿalara gatnashdym,I attended the lectures
Men ony gaça durÿaryn,I'm avoiding her
Men size dushunmedim,I don't understand
Men y´azamok,I don't write
Men y´azamok,I haven't written
Men y´azaryn,I probably will write
Men y´azdym,I wrote
Men y´azjak,I will write
Men y´azjak däl,I will not write
Men y´azmadym,I didn't write
Men y´azmakçy,I intend to write
Men y´azmakçy däl,I do not intend to write
Men y´azmaly,I must write
"Men y´azmaly däl, Men ÿazmaly däl",I must not write
Men y´azmaryn,I probably won't write
Men y´azmasam,if I don't write
Men y´azsam,if I write
Men çilim çekemok,I don't smoke
Men ÿazamok,i don't write
Men ÿazamok,i haven't written
Men ÿazdym,i wrote
Men ÿazjak,i will write
Men ÿazjak däl,i will not write
Men ÿazmadym,i didn't write
Men ÿazmakçy,i intend to write
Men ÿazmakçy däl,i do not intend to write
Men ÿazmaly,i must write
Men ÿazmasam,if i don't write
Men ÿazsam,if i write
Men ÿüzüp bilmeÿärin,Ican't swim
Menbuni aldyguna etdim,I tried my best to do this
Menin adim,my name is
Meniñ aÿaklarym gurshupdyr,My legs fell asleep
Meniñ garynym aç,I'm hungry
Meniñ gyzgynym bar,I have a temperature
Meniñ gülkim tutÿar,This makes me laugh
Meniñ sag böwrüm agyrÿar,My right side hurts
Meniñukym gaçypdyr,My hopes were vanishing
"Murat, iti gezdir!",Murat
"Murat, iti gezdir!",take the dog for a walk!
Nirde genizing golayi?,Where is the beach?
Nirde geniziñ golayi?,where is the beach?
Nirde mening otagim?,Where is my room?
Nirde meniñ otagim?,where is my room?
Nirde çakirhanasi?,Where is the bar?
"Näme, seniñ garagyñ ÿokmysh",What
"Näme, seniñ garagyñ ÿokmysh",you don't have eyes to see?
Ol barmagyña ÿüzük dakdy,She put the ring on her finger
Ol biziñ bilen gitmägegöbnänok,He doesn't want to go with us
Ol gashyñy garalaÿar,She's darkening her eyebrows
Ol geçsin,let him pass
Ol gurt bolup oturdy,He was curled upin a ball
Ol gurt bolup oturdy,huddled up
Ol gushagyñy dañdy,He fastened his belt
Ol gyzyña täze köÿnek geÿdirdi,She put a new dress on her daughter
Ol gülüp durÿar,she's been smiling
Ol günortan çenli ÿatdy,He slept until noon
Ol maña baka ÿörär gelÿärdi,she came straight to me
Ol maña gapma-garshy dyrdy,He contradicted me
Ol meni gepletdi,He allowed me to speak
Ol meniñ ganybir doganym,He's my blood brother
Ol muny aÿdyp goÿberdi,He let this slip from his toungue by accident
Ol otlyçöpi çagalardan bukÿar,She hides the matches from the kids
Ol sapagiña gije geldi,He came late to class
Ol saña görä daÿawrak,By comparison to you
Ol saña görä daÿawrak,he's healthy
Ol sesiñi galtalkmali,He should raise his voice
Ol shähere girÿär,He's coming into town
Ol y´azmaz,he probably won't write
Ol ÿatyr galdy,He kept (remained) sleeping
Ol ÿazar,he probably will write
Ol ÿazmakçy,s/he intend to write
"Ol ÿazmaly, Ol ÿazmaly",he must write
Ol ÿazmandyr,he hasn't written
Ol ÿazmasyn,may he not write
Ol ÿazsa,if he writes
"Ol ÿazypdyr, Ol ÿazypdyr",he has written
Olar Ashgabada gowushdylar,They reached Ashgabat
Olar geçsinler,let them pass
Olar gitmesinler,May they not go
Olar gitmezler,they probably won't go
Olar y´azanoklar,they haven't written
Olar y´azarlar,they probably will write
"Olar y´azdylar, Olar ÿazdylar",they wrote
"Olar y´azjak, Olar ÿazjak",they will write
Olar y´azmakçy,They intend to write
"Olar y´azmaly, Olar ÿazmaly",they must write
"Olar y´azsynlar, Olar ÿazsynlar",let them write
"Olar y´azypdyrlar, Olar ÿazypdyrlar",they have written
Olar ÿazmakçy,they intend to write
Oluñ geljegi-gelmejegi gümana,It's uncertain if he'll come or not
Ondan gozgalaña dushÿärin,That makes me feel uneasy
Onuñ islegi bitdi,His desires were fulfilled
Onuñ näme günäsi barsh,What has he done wrong?
Ony sport gyzykdyrÿardy,Sports were interesting to him
Onyñ açlasyñ gelÿär,She wants to cry
Plan boÿunça ishledik,We worked according to the plan
Sag bol,goodbye
"Sag bol, spasiba, spasiba(r), tañry ÿalkasyn",thank you
Saña näme gerek,What do you need?
Sen bimamla,You're wrong
Sen gitmersing,you probably won't write
Sen ishe gijikÿäriñ,You're late to work
Sen nirä gürüm-jürüm bolduñsh,Where did youdisappear to?
Sen suw gaÿnatÿañmysh,Are you boiling water?
"Sen y´azangok, Sen ÿazangok",you haven't written
Sen y´azarsyng,you probably will write
"Sen y´azdyng, Sen ÿazdyng",you wrote
Sen y´azmakçy,You intend to write
"Sen y´azmaly, Sen ÿazmaly",you must write
"Sen y´azsang, Sen ÿazsang",if you write
"Sen y´azypsyng, Sen ÿazypsyñ",you have written
Sen ÿazmakçy,you intend to write
"September, tikin",seam
Shwed,Swede
Siz galat aÿdÿarsyñyz!,You're lying!
Siz nirerden geldin?,Where have you come from?
"Siz y´azangzok, Siz ÿazangzok",you haven't written (pl)
Siz y´azarsyngyz,you probably will write (pl)
"Siz y´azdyngyz, Siz ÿazdyngyz",you wrote (pl)
"Siz y´azjak, Siz ÿazjak",you will write (pl)
Siz y´azmakçy,You intend to write (pl)
Siz y´azmaly,you must write (pl)
Siz y´azypsyngyz,you have wirtten (pl)
Siz ÿazmakçy,you intend to write (pl)
Sizde biçak uly pishik bar,You have an extremely big cat
Tä ÿeñÿançäñ göreshmek,tofight until victory
Täze tema geçÿäris,We're startinga new theme
Türkmendilinde alty düshümbar,The Turkmen language has six cases
"a ah!, ähä!",I see!
"a, aha",ah!
abadan,made well
abadan,prosperous
abadanlashdyrmak,make well
abadanlashmak,be made well
"abadançylyk, dokçulyk, eshret, eÿgilik, üpjünlik",prosperity
"abadançylyk, eshret, eÿgilik, oñluk, rähnet",well-being
abanmak,lean over
