Other,English
't-,to win
'wd'wr,otter
'wlax-,to neigh
'wman,worm
'wmza-,to envy
'š,interior of smth.
-ah,enclitic particle of emphasis
-anne,grandfather
-anne,grandmother
-atte,grandfather
-atte,grandmother
-bala,also
-balan,also
-eh,enclitic particle of emphasis
-ha,request
-i,interrogative particle
-i-,capable
-im,interrogative particle
-j-,capable
-ka,request
-ma-,not
-n,an ending of the 2d person
-na,with
-ne,with
-pa,"with, at"
-pala,same as
-palan,postposition for
-pe,at
-pele,same as
-seren,each
-shar,suffix of numerals
-shi,whether
-shke,indeed
-sker,suffix
-sär,to paint
-sëm,meaning
-sër,to smear
-ta,at
-te,at
-š'n,for the sake of
-šä,possess. suffix (3d person)
Atte-anne,father and mother
Atäl,Volga river
Chük,November
Elëk,town of Alikovo
Ermen,Armenian
Germani,Germany
Husan,Kazan
Iisus,Jesus
Jetërne,town of Yadrin
Kam-shi ku,Who is this One?
Ku këneke mana kilëshet,I like this book
Ku këpe sana kilëshet,This dress matches you
Mushsha,Mussya (proper name)
Muskav,Moscow
Naci Biblioteki,National Library
Narspi,Narspi; proper name
Pülëh,a sort of god
Rashshej,Russia
Rossija,Russia (in Soviet era)
Shupashkar Cheboksary,capital of Chuvashia
Shëpër,Siberia
Silpi Silbi,name of the village
Tepër charänu,The next stop
Ukraina,Ukraine
Utä,"July, island"
Van'uk,proper name Johnny
Väl mana puläshma kilëshrë,He agreed to help me
acha,child
acha-pächa,children
agar jytti,hunting dog
agrotehnika,agricultural technology
ah,interjection of satisfaction
ahal,in vain
ahältat,to laugh
ahär,create an uproar
ahär,of course
aj,"lower side, interjection (dissatisfaction)"
aj'k,upper rib
aj-,to bend
aj-haj,sarcastic
ajak,side
ajalalla,downwards
ak,here
ak-,to sow
akakan,sower
akka,elder sister
akä,here
akäsh,swan
al',hand
al'k,door curtain
ala,to sift
ala',hand
alg',door curtain
alla,sieve
alla-,to sift
allä,fifty
alsa,mitten
alshyrävë,manuscript
alt-,to dig
altuj,walking stick
alä,"arm, hand"
aläk,door
ama,"mother, female"
amak,illness
aman-,to suffer
amin,amen
amän,worm
an,"indeclinable negative particle, shoulder, not"
an,"to descend, not"
an'n,mother
anatri,lower
anchah,however
and'x-,to breathe heavily
ank1-minkä,stupidity
ankarti,threshing yard
anlä Atäl,Great Volga
anne,mother
ansär,narrow
anž'k,young of a wild animal
apat,dinner
apla,such
appa,elder sister
appa,"sister, elder sister"
aprel,April
apäslan,lion
ar,"man, husband"
ar tävan,brother
ar çyn,man
ar'm,wormwood
ara,of course
aran,somehow
arestle,to arrest
arshuri,woodgoblin
aräm,wife
as,"understanding, memory"
as-,to scoop
as-l',great
asap,torment
asatte,grandfather
ash,meat
ashak,donkey
asli,the old one
aslä,respected
asläläx,greatness
asshë,his father
asshë-amäshë,the parents
astu,to pay heed
asän,to remember
asärha,to guess
at'a,come on!
at'är,plural to preceding
atte,father
av,"house, there"
av'k,"quick, moment"
av'n,shoulder
av'n karti,cornfloor
av'n sap-,to flail
av'r-,to turn
av'r-la-,spin
av's-,blow
av't-,to sing of birds
av-,to bend
av-la-n-,to marry
aval,in olden times
avan,good
avantarah,better
avaš-,to hurry
avd',a curved knife
avgust,August
avlan,to marry
avtobus,trolley bus
avtomat-ruchka,fountain pen
avän,"a flail to thresh grain, September"
avän shap,to thresh
aws-,to scoop
awv-,grind
az-,grandfather
az-,grandmother
aza,father
azot,nitrogen
ažak,donkey
barzha,barge
bashnia,tower
basn'a,fable syn
bexti,monkey
bilëm,death
bjuro,bureau
brigada,work brigade
bwm'wr,quiet and grey
byl'äx,animal
byllyryt,snipe
bylžyryt,snipe
bäkär,bull
cgül-läk,breast
ch'b'k,lash
ch'm,jar
ch'um'ur,sphere
ch'um-,to dive
ch'umak,lump
ch'v'š,sound of the whip
chaGan,cock's spurs
chakan,reedmace
chan,vat
chanla-,meditate
chap,news
chapa,frog
chapa tuh,become famous
chaplä,famed
char,to hold back
char-,obstruct
charak,support
charshav,curtain
charu,noun restraint
charän,intr to restrain oneself
charänu,noun stop
chas,soon
chasah,quickly
chashlattar,to go
chashäk,cup
chav,to dig
chavsa,elbow
chechek,flower
checheklë,colorful
chej,tea
chejnëk,teapot
cher,illness
chert'ozhnik,draftsman
cheï,tea
chi,very
chi lajäh,very good
chie,cherry
chigä,temple
chik,"to stick, to stab"
chik-,to plant vertically
chike,cubit
chikë,border
chiper,good
chir,illness
chirkü,church
chirlë,ill
chital'nja,reading room
chlen,member
chol,stone
chox,time
chuh,suddenly
chuhne,at its time
chuhë,so many
chukun,iron
chukun shul,railway
chul,stone
chun,soul
chup,to run
chup tu,to kiss
churä,white
chusta,dough
chutla,to count
chylaj,great
chyv,river
chyx-,press in
chäbät-,to pinch
chäl,tooth
chäl-,cut in slices
chälhe,language
chälhe; chäläx,language
chäläx,language
chäm,"breath, to dive under"
chämärta,to squeeze
chän,truth
chän-,to talk
chän-sär,wordless
chänah,indeed
chäpkäm,a pinch
chäptäm,a pinch
chär-,to draw
chär-pussi,knee
chäre,courage
chärne,claw
chärä,alive
chät,last
chävash,Chuvash
chäxä,hen
chäïär,to scratch
chäžä,breast (fem.)
chëkesh,the swallow
chëlhe,language
chëlxe,"lamb, tongue"
chëlëh,band
chën,to invite
chënter,to have invited
chëntërle,to adorn with carving
chëpe,heart
chëpkuççi,knee
chër,knee
chër,scratch
chër chun,animal
chëre,heart
chëriklet,creak
chërkushlen,to fall on one's knees
chërne,fingernail
chërë,live
chërël-,to come alive
chëtre,shiver
chëvë,noise
chühen,to pour over oneself
chüreche,window
cära,beer
dekabr',December
delegat,delegate
direktor,director
drama,dramatic
e,or
e-bä,I
e-bär,we
e-e,interjection of reproach
eh,interjection of satisfaction
eher,if
ej,interjection of greeting
ekskursi,excursion
elektrotehnika,electrotechnical
elë,I
emel,medicine
epir,we
epë,I
erechmen,spider
ereh,vodka
erex,wine
erne,week
ernekun,Friday
esir,you (plural)
esë,"you (sing), you, thou"
etem,"human being, man"
ezä,thou
fabrika,factory
fashist,Fascist
ferma,farm
fevral',February
flot,fleet
galstuk,necktie
gektar,hectare
gidroelektrostanci,hydroelectric power plant
gorn,horn
gosudarstvo,state
granica,border
grucha,pear
haj,that
hajar,evil
hajhi,that (distant)
hajlav,composition
hal,strength
hal shiter,to have enough strength
hal',now
halicchen,up to now
haläh,people
halän,thick
halë,now
ham,myself
hamär,we ourselves
hapäl,reception
hapäl tu,be acceting
harlattar,to snore
harpär häj,each himself
harpär häjën,one's proper
hashat,gazette
hashka-,to wheeze
hatërle,make ready
havas,pleasure
havaslan,rejoice
havassän,with pleasure
hir,plain
hirësh,against
hirëshü,confrontation
hisep,number
hisep,"respect, number"
hiseple,to respect
hitre,beautiful
hitrelen,to become beautiful
hor,choral
hu,to drive
hu,you yourself
hujhä,grief
hujhär,to be moan
hul,arm
hula,city
hulpushshi,shoulder
hulä,arm
hum,wave
hun,Khan
hun,father-in-law
hun'ama,mother-in-law
hunem,mother-in-law
hup,close in
hup-hura,jet black
hupla,to close
huppi,bark
hupä sasä,consonant
hupänni,closing
hur,distress
hur,goose
hur,"to place, distress"
hura,black
hural,sentry
hural,to blacken
hural tär,to stand watch
huran,kettle
hurshä,steel
hurän,birch tree
hush,to command
husha,host
hushaläh,economy
hushamat,family name
hushä,interval
hushäk,interstice
hut,level
hut,paper
hut,to heat
huta,during
hutor,farm
hutran-sitren,at times
hutshän-,to mix
hypar,report
hypar-hänar,news
hyparshä,herald
hyr,clean
hyr,pine tree
hyräm,stomach
hyräm jät-,to be pregnant
hysh,rear part postposition behind
hysh,scrape
hyshshän,after
hytkukar,an ungenerous person
hytä,firm
hytä,ungenerous
häj,he himself
häjar,cucumber
häjpät,peel
häjsem,they themselves
häju,dare
häjullä,daring
häjär,sand
hälash,a measure
hälashla,to stretch
hälashlan,gesticulate
hälha,ear
häma,stave
hämäsh,cane
häna,guest
häpar,go up
häpart,to raise
här,dry out
hära,"to be afraid, to fear"
häravshä,frightened
härlattar,to snore
häräk,dried up
häsh,some
häshan,when
häshpër,certain ones
häshë,certain
hät lo!,alas!
hätar,to save
hätlan,attempt
hätäl,to find refuge
häv,to drive
häva,willow
hävah,you yourself
hävala,chase
hävar,to leave (transitive)
hävat,might
hävatlä,strong
häväl,cavity
hävär,you yourselves
hävärt,quickly
häçan,when
hël,winter
hëlle,winter
hën,misfortune
hëpërte,hearten
hër,to glow
hër,woman
hëracha,girl
hërlë,red
hërë,shore
hërëh,forty
hës,to vomit
hësërle,to press
hëvel,sun
hëveltuhäsh,Far East
hühëm,beautiful
hüme,fence of rails
hüre,stern of ship
hütleh,security
hütë,protected
hütële,protect
i-mën,you don't say!
iaka,smooth
ial,village
ianax,chin
iarän,to float
iat,name
ijä,chisel
ik,two
ikerchë,a kind of waffle
ikke',two
ikken,as it were
ikkä,two
ikkë,two
ikkëmësh hut,second floor
iksherën,two at a time
iksäl-,to decrease
ikë,two
il-,"to take, to buy"
ilem,beauty
ilemlë,having beauty
ilemlë,literatura belles-lettres
ilt-,to hear
im,you don't say!
imësh,as it were
inshe,distant
inshetri,in the distance
institut,institute
intereslen,to be interested
inçe,far
ir-,to knead
ir-zä,skinner
iran,tomorrow
irhi,morning
irhine,in the morning
irt,happen
irt-,clean
irtënchëh,playful child
iräl-,to melt
irëk,will
irëkkën,voluntarily
irël,to melt
itle,obey
iun,blood
iur,snow
iväl,son
izäm,grape
iš-,amble
j'l',loop
j'l-,glitter
j'lmak,loop
j'ran,furrow
j'rana,stirrup
j's,scent
j'uvan-,to roll over
j'wva,nest
j'wx,tribe
j'x,scrofula
jabal-,be on one's way
jahän,postposition approximately
jal,"country, village"
jal-hushaläh,agriculture
jalan,always
jalanah,always
jalav,flag
janra,to sound
janvar',January
janäravla,to sound
japala,object
japala jachë,noun
jar,to leave
jar-,to send
jat,name
je,or
je ... je,either ... or
jem-jeshël,very green
jen,direction
jenëpe,on its side
jeple,what sort of
jeplesker,what sort of a
jer-,to follow
jert,to lead
jertüshë,leader
jes-,to lead
jesher,to become green
jeshël,green
jevër,similar
jevërle,immitate
jol-,remain
jom's,shaman
joman,oak tree
jon,blood
jor,snow
jor-,to mix
jor-var,"fat, inner fat"
jox-,to flow
juh,to flow
juhanshyv,river
jul,to remain
jul',July
julashki,remaining
jultash,fellow
jultashläh,fellowship
jum'zä,shaman
jumah,fairy tale
juman,oak
jumanläh,oak grove
jumäsh,sorcerer
jun,blood
jun',June
junkun,Wednesday
jupa,column
jur,snow
jur-,to mix
jurat,like
juratu,love
jurla,to sing
jurä,song
jus-,become wasted
jus-tar-,to annoy
jut,foreign
juz'n-,become wasted
jvät,to throw
jyd,dog
jyda,dog
jyshän,to appropiate
jytä,dog
jyv'r,heavy
jyv's,tree
jyväläh,difficulties
jyvär,heavy
jyväsh,tree
jyš,family
jäge,spindle
jägev,whetstone
jäksek,common
jäksü,sour
jäl-jäl,smiling
jälkäsh,blaze brightly
jäläm,meadow bank of the Volga
jälän,request
jämra,willow
jäner,saddle
jänze,back of the neck
jänä,"lair, scabbard"
jäpshan,hide
jär,trace
järgän,wriggler
järän-,shame
järäx,sacred
jät,to lift
jäulme,elm-tree
jäum,trousers
jäupkäun,deep-coloured
jäuven,bridle
jävalan,to roll
jëkel,acorn
jëm,pants
jënerchëk,saddle
jëp,needle
jëp-jëpe,soaking wet
jëpe,wet
jëpen,to become wet
jëpet,to wet
jër,line
jërke,order
jërkele,to line up
jërkelle,normal
jëven,rein
jülege,dry grass
jünel,to cheapen
jünë,inexpensive
jüzä,acid
k'd'r-,to become mad
k'g'r-,to fasten
k'kä,prop of the door hinge
k'r'š,ruff
k'rt'š,ruff
k'ub'uk,foam
k'ugan,loop
k'uk,root
k'um'us,fermented milk
k'umaga,stove hole
k'umba,mushroom
k'urka,turkey
k'uvajt,"brushwood, soot"
k'uvar,glowing coals
k'uz'ur-uk,bill
k'uš,sable
k'v,this
kabar,gluttonous
kabina,cabin
kacchä,husband
kach,evening
kachaka,goat
kachäk,spoon
kag'r,"cartilage, stick with a hook, chaos"
kag'r-,to belch
kag'r-t-,to bend one's neck
kag'rza vyrt-,to die out
kahal,person who is lazy
kaj,"behind, travel"
kaj,travel
kaj'k,wild animal
kaj'k-käš,animals and birds
kaj'k-käžäk,animals and birds
kaj-,to go away
kajalla,once more
kajni,departure
kajran,then
kajt-,to go away
kajäk,wild bird
kala,"to speak, to say"
kala-,to speak
kalaräshpe,in accordance with
kalas-,to woo
kalash,to converse
kalashu,speech
kalcha,grain
kalda,lizard
kallah kalleh,back
kam,who
kam ta pulin,anyone
kamänläh (padezhë),genitive (case)
kan,to rest
kanas,shallow
kanaš,to advise
kanaš-la-,advice
kand'r,hemp
kandi,round wooden bowl
kandidatura,candidacy
kanfet,candy
kanlë,comfortable
kantur,office
kantäk,"window, glass"
kantärla,by day
kap,image
kapan,haystack
kapla,such a
kar,to stretch out
kar',chisel
kar'k,black-cock
kar-,to hang
karap,ship
karas,a kind of carp
karchäk,old woman
karda,fence
karlankä,larynx
karmash,to reach out for
kart,card
karta,card
karta,fence
karu,peg
karän,to stretch oneself
kas,evening
kas-,to cut
kas-,to speak roughly
kash,evening
kash,to go over
kashar,excuse
kashhine,in the evening
kashkär,wolf
kashla,to murmur
kashni,every
kashäk,spoon
kaska,chopping block
kasm'k,chain
kassa,savings bank
kasäl,to cut oneself up
kat-,crack
katmak,mattock
kav'r's,ash tree
kavle-,to chew
kavr's,ash tree
kaz'l-,in distress
kazah,Kazakh
kazak,sea knot
kazan,spine
kaïäk,bird
kašk'r,wolf
kenguru,kangaroo
kibek,bran
kil,house
kil-,to come
kilelle,homewards
kilen,bride
kilogramm,kilogram
kilseren,at each and every house
kilä,mortar
kilän-,daughter-in-law
kilësh,to agree
kilëshü,agreement
kim,ship
kimäk,bran
kimë,"boat, ship"
kin,daughter-in-law
kino,movie
kir-lä,necessity
kirek kam,whoever
kirek mën,whatever
kirek mënle,however
kirek äshta,wherever
kirlë,necessary
kirpëch,brick
kiräk,dirt on body
kiv-,to pound
kivzen,debt
kivë,"old (not new), old things, old"
klass,class
ko,this
koba,haystack
kofe,coffee
kollektiv,collective
kombajn,combine
komissi,commission
kon,day
konferenci,conference
konža,top(s) of boots
koporso,box
kor-,to see
korga,scoop
korol',king
kos,eye
kos xori,eye-ball
kos-,to migrate
kos-sol,tear
kot,buttocks
kov'r',carpet
kovak,sky
koz'rga,whirlwind
krabat',bed
kruzhok,club
ku,this
kujan,hare
kukäl',pastry
kukär,turn
kul,to laugh
kulkala,to laugh repeatedly
kun,day
kunshul,life
kunta,here
kuntan,hence
kunti,local
kunëpe,all day
kupa,pile
kupala,pile up
kur,to see
kura,postposition thanks to
kurka,scoop
kurshanak,burdock seed
kuräk,grass
kurän,seem
kus,go back
kusem,these
kush,eye
kush,to move
kushak,cat
kushar,to translate
kushläh,eyeglasses
kushshul',tear
kut,backside
kut shätäkë,asshole
kuxnia,kitchen
kych,eye
käbakal,duck
käk6ar,chest
käkär,breast
kälar,subtract
kälde,sheaf
käle,wooden board
käle-,to ask
kämaka,stove
kämpa,mushrooms
kämräk,coal
kämälla,prefer
kämällä,kind
käna,merely
kändäk,navel
käntär,noon
kär-,to enter
kärantash,pencil
kärchankä,mange
käreš-,wrestle
kärlach,January
kärt,deep snow
käräš-,be hired
kärü,son-in-law
käshal,this year
käshalhi,present-day
käshkär,to cry out
käsht,a little
käsre,barren mare
käsäklan,to be interested
kätart,to show
kätkä,ant
kätra,lock of hair
käube,film of egg
käul,ashes
käumäul,mood
käur,autumn
käureze,shovel
käuräu,part of loom
käuräu,stout-hearted
käusek,unpleasant smell
käuv,strong smell of burnt
käuvaba,navel
käuve,moth
käuve-,to ferment
käuvelek,ferment for milk
käuvende,shoulder yoke
kävak,blue
kävakal,duck fowl
kävakarchän,pigeon
käzä,itching
käzä,to itch
käzän,little
kël,ash
këlë,prayer
këmël,silver
këneke,book
këni,entrance
këpe,shirt
këper,bridge
kër,"fall, enter"
këreple,rake
këresh,fight
kërkunne,in the fall
kërle,to murmur
kërt,snowdrift
kërt,to let in
kërt jytti,wild dog
kërësh,to hire oneself out
kërü,son-in-law
kërüshë,their son-in-law
këshen,whinny
këshnernikun,Thursday
këshën,small
këske,short
kësket,abbreviate
kët,to wait
këtes,angle
këtesle,on credit
këtü,herd
këvë,melody
kö'l,ash
kölyök,young of camel
kölä,lake
köpchek,afterbirth
kör,eye
kü,strong smell of burnt
kül,house
kül-,to harness
küle-,to be jealous
küleš-,to be jealous
külä,lake
külë,lake
küp-le-t-,to knock
kür,yield
kürchë,neighbor
kürt,lead into
küsek,stick
lager',camp
lapam,valley
lapka,flat
lapra,dirty
lar,seat oneself
lar-,to sit
lart,place
lasha,horse
lav,cart
lavkka,shop
laïäh,good
leple,consequently
les-,to lead
lesh,"other, that"
leshë,other
li-žali,skilless
linejka,rank
litr,quart
lupashka,ravine
läpah,peaceful
läpkä,Pacific
lästärkka,ragged
lëpëch,butterfly
lëtchik,pilot
m'j,neck
m'j'r,hazel-nut
m'j'x,moustache
m'jan,a k. of grass
m'jraga,horn
maccha,ceiling
maj,May
majlash,to be constructed
majsär,fiercely
majëpen,slow
makär-,bewail
mal,fore
malalla,forwards
malta,forward
maltan,previously
mamäk,cotton
man-,to forget
manän,mine
mar,"negative article, not"
mart,March
mathematics,matematika
metall,metal
mimä,brain
minder,pillow
ming,mole on the face
ministerstvo,ministry
minut,minute
mishe,how much?
molgach,hare
molgas,hare
muhta,to praise
muhtavlä,reknowned
mul,belongings
muzika,music
mäj,neck
mäka,dull
mäkän',poppy
märje,smokestack
märlat,to purr
mäshär,twain
mäshärlan,to marry
mäshärrän,in pairs
mäun,what
mën,"what?, what"
mën te pulin,something
mënle,"having what?, how"
mënle te pulin,however it may be
mënpur,total
mënshën,for what?
mënshën tesen,because
mësker,what sort of person?
nachar,bad
nagradäla,to award
najan,lazy
nakidka,cloak
namäs,shame
namäslan,to be ashamed
namässär,dishonorable
narkämäch,poison
naräs,February
nauka,science
neft',petroleum
nen-,rely on
ni,negative particle
nihäshë,no one
nijeple te,nothing
nikam ta,no one
nikës,fundamental
nim,nothing
nimën,nothing
nimën chuhlë te,seldom
nimën te,nothing
nimën ësh te,no sort of work
nimënle te,no way
nimësker te,nothing of the sort
nishta,nowhere
nojabr',November
nomer,number
nu,now
numaj,much
numaï,many
nummajcchen,for a long time
nürë,moist
oba läwbäwžäw,grasshopper
obaška,husband
oborudovani,equipment
od',island
od'm,step
oh',arrow
oj'r-,to separate
oj'x,month
oja-,to care
ojar,frost
ok-su,bow
oktjabr',October
ol'p,giant
ol'x,plain
ola,variegated
olbut,warrior
old,gusset
old woman,matka
om,front
on-da,that
or',sober
or'l-,to sober up
or-,to lose mind
ora,"foot, fang"
ora-puj,fang
orba,barley
orden,decoration
oren,kumys
orha-l'x,saddle strips
ort-,carry on back
os-,"to open, to hang"
osal,bad
ot-,to walk
otechestvennäj,fatherland
otr'ad,detachment
oz',profit
p'jav,rope
p'lxa-n-,to become turbid
p'r'x,trumpet
p'ud'u,porridge
p'ud'ur,bast
p'uda,nail
p'ug'u,plug
p'uhav,iron manacles
p'ulan,elk
p'ur,ice
p'ur-,wind round
p'uru,calf
p'urza,flea
p'urza,pea
p'urž'gan,wagtail
p'us,fog
p'us-,destroy
p'uv,fog
p'uvan,gad-fly
p'ux,dung
p'ž'-r-han,to be anxious
padezh,case (grammatical)
padishah,tsar
paha,fine
pahcha,garden
paian,today
paj,unit
pajan,now
pajla,divide
pajlan,divided
pajtachen,for a long time
pajtah,enough
pajärka,bundle
pak,abruptly
paksha,squirrel
pala,being in company with
palan,tamarisk
palla,to know
pallash-,to know one another
pallä,characteristic
pallä jachë,adjective
panchen,from the location of something
panulmi,apple
papka,kidney
par,"gland, present"
par-,to give
parankä,potatoes
parappan,drum
parga,mighty
part,crackling
parta,student's desk
parti,party (political)
paru,tax
paräm,transgressions
pas,hoar-frost
pasar bazaar,market
pasha,tsar
pashärtanpa,for a long time
pat,towards
pat-,side
patak,stick
patcha,king
patne,to its side
patsha,ruler
patshaläh,"state, kingdom"
pattär,brave
pattärla,heroically
pattärrän,heroically
patënchen,from the location of something
patënchen,from the side
pavuska,wagon
paxcha,garden
paz'r,recently
pedagogika,pedagogy
pek,like
pekë,knife
pelet,cloud
pepke,infant
per,throw
pereket,savings
perre,one
persik,peach
peurleuxen,a k. of berry
pewl-,to know
picche,elder brother
pichet,seal
pichë,its side
pichëke,vat
pidä,quick
pigen-,hope
pil,blessing
pillëk,five
piläk,waist
pilëk,five
pilëk,waist
pilëkshulläh,five-year plan
pin,thousand
pir,linen
pirki,"postposition by means of, because"
pirvaj,first of all
pirä,wolf
pirëchti,angel
pirën,our
pirën patra,at our place
pirën patämärta,at our place
pis-,ripe
pish,boil
pishnë,cooked
pit,"cheek, face, side"
pitë,very
plan,plan
planeta,planet
ploshadka,square
plow,aka
plug,plow
pod'ak,young lamb
pogranichnik,border guard
pojan,noble
pojezd,train
pol',fish
pol' sohal',gills
pol-,to become
pola',fish
polan,tamarisk
pold'r,man's wife's younger sister
pomidor,tomato
por,"any, chalk"
poräš,rich
pos,head
pos-,to press
pot-,to sink
povest',narrative
poz',cornfield
pozana,husbands of sisters
pošä,upper
pož',empty
prashnik,holiday
pravleni,direction
pravo,right
predlozheni,clause
predsedatel',chairman
premi,prize
premëk,gingerbread
produkci,production
proliv,straits
promyshlennosh,industry
promyshlennost',industry
propok,prophet
protez,prosthesis
puch xir,desert
pudege,bird's crop
puh,assemble
puhu,meeting
puhän,to assemble
pujan,wealthy
pujanläh,wealth
pujäs,train
pul,to become
pula,owing to
pulin,let it be
pulin te,although
pulsan,conditional verb form
pulsan ta,even if
pultar,to cause to be
pulä,fish
puläsh,to help
puläshu,assistance
puläshä,fisherman
pulë,it is possible
puple,to speak
puplev,speech (the faculty)
pur,there are
pur',chalk
purcch6e,past of pur
purnäç,life
purshän,silk
purte,each
purtä,axe
purän,to live
puränmaläh,to live on
puränäsh,life
purçän,silk
pus,"a coin, to push"
push,"head, March, beginning, March"
pushla,to begin
pushlamäsh,the beginning
pushshap,beg
pushtar,gather
pushä,empty
pushëlëh,headrest
pusmär,force
put,to sink
put'eh,indeed
put-kax,marsh
put-l'x,marsh
putek,lamb
putä,young lamb
putäk,ravine
pušo,empty
pyjd',louse
pyjda,louse
pyl,honey
pylxurchë,bee
pylž'k,clay
pyr,"throat, travel"
pyr-,to walk
pyrshä,guts
pysäk,"big, great"
pysäklat,to enlarge
pytan,to secrete
pytar,to hide
pächa,children
päh,to watch
pähär,copper
päpäç,pepper
