Other,English
Pierre ou Paul,the first come
St Frusquin,together of a person's goods
a,he
a,he/she/it is
a,she
abandouner,to quit
abonde,abundance
abraser,to destroy
accoubler,to mate
adauber,to arrange
adret,skillful
affiater,to flatter
affiner,to deceive
aga,watch
agaler,to level
agarder,to watch
agraver,to tire
aillond,acorn
aime,reason
ajouter,to milk
al,she
alle est,he/she/it is
alles,they
anciennement,previously
ane z'en,let's go us of it
aner,to go
animau,animal
arcandier,rascal
aria,old object
arpion,toe
artillage,tooling
as,they
assez,many
assoumer,to stun
ausse,bone
aveuiller,to blind
avoiner,to bawl
babouines,lips
bachat,trough
bache,trough
bader,to open
baliyer,to sweep
bande,herd
baraille,dispute
barbitra,written
barouette,barrow
barriau,small gate
bassie,sink
bauge,big bag
bayart,stretcher
belet,lamb
ben,well
benlili,pretty
beseugnes,clothes
besson,twin
beugne,trace let by a stroke
beugner,to knock
beuse,buzzard
biaude,big blouse
biber,to swallow
bicher,to kiss
bisio,wind of the north
blette,beet
boeu,beef
bon ami,boyfriend
bon comme tout,excellent
bon de la vie,delicious
bouchure,bush
bouffer,blow
bouillir,ferment
boulet,big ball
boune,good
bounet,cap
bounhoume,peasant
bouquiet,bouquet
bourrasse,diaper
bourre,bud
bourri,donkey
bourru,shaggy
bouyer,drover
boué,wood
brecer,to rock
bredin,half-witted
bregaud,hornet
brelaud,crazy
brelotter,to shake
brequiller,to limp
buille,laundry
c'est pas de refus,gladly
cacrot,summit of the skull
caillouter,to throw some stones
callo,eye
carrée,piece of dwelling
catin,doll
catole,but more serious
causer,to speak
ce coup-là,this time
ch'ti,weak
chafigner,to irritate
chafigner,to tickle
chaleu,lamp of weak power
chapiau,hat
charruter,to plow
chaucher,to pack
chavant,owl
chavisse,owl
cheu,at
chevau,horse
chiassoux,miser
chin,dog
chinasse,small dog
chine,bitch
chièbre,goat
chouse,thing
cht'it,sulphurizing
chtit,child
chtite,child
châgne,oak
châtiau,castle
citre,cider
clocher,to chuckle
cobi,gobbler
cohier,necklace
corniaule,throat
coueffe,coif
cougne,axe
couine,woman a few simple
couler,to filter
coume,as
courandier,runner of underskirt
courre,to run
coursière,path of crossbar
coutance,cost
coutiau,knife
crache,saliva
crailler,cough fat
croffe,case
crognon,crust of bread
crot,pool
crère,to believe
daille,forgery
dans le temps,once
dans rien de temps,soon
de gingouin,amiss
deiller,to untie
des cives,of the chanterelles
des cocherelles,of the chives
des fois,sometimes
dessoiffer,to refresh
dessoulu,gluttonous
diôre,outside
don,therefore
doter,to remove
doumaine,domain
douner,to give
dousse,pod
dret,right
drille,diarrhea
dru,in full shape
drusine,vigor
du butin,of the linen
débeziller,to reduce in crumbs
décaniller,to die
dédire,to contradict
défunt Picard,late Picard
dénier,to unearth
dépenailler,to tear
détourner,to seduce
dévirer,to move
embourrasser,to wrap up
embouser,to mess up
embrené,embarrassed
emmanche,complication
emporter le ballan,to lose the balance
en cas que..,in the event…
en veux-tu en voilà,abundantly
enrayer,to begin
ensuqué,half-asleep
entrain,to make work
entrmi,between
erres,deposit
estatue,statue
faire de l'abonde,give impression of abundance
faire la comblette,to make a roll
fene,woman
feuter,to go quickly and strong
figot,fire
fion,disagreeable remark
flache,withered
flatter,to caress
fluche,plush of dust
font,fountain
font,source
fors,out
fouaille,stick made of wood
fragne,ash
freta,cake
fretouiller,to rub
fumasse,in anger
fumelle,female
fumière,smoked
fusé,worn-out
garitou,brat
gars,boy
gassouiller,to steal
gate,girl
gende,son-in-law
gente,beautiful
gigougner,to move
gla,frozen
glâ,sleet
gnauler,to groan
gobe,numb
gobille,ball
gouillat,hole of water
gouler,to swallow
gounelle,skirt or dress
gouyard,billbook to long sleeve
gouère,pancake
graule,raven
gravelle,big grain of sand
grelet,cricket
greni,pille
grenipille,rascal
gros,a lot
grouer,to sit on
guerlicher,to tickle
gueurnier,attic
guiépe,wasp
guère moins,otherwise
habile,agile
harbe,grass
hier,to bind
houme,"spouse, man"
i-al,he
iau,water
il,he
imbranlable,that one cannot displace
inquère,again
intuable,of an unshakable health
j',I
j' ons,I have
j' sus,I am
jaler,to freeze
jarjot,senile person
jau,rooster
je,I
jin,June
juiller,to lose its juice
l'année que vient,next year
l'autre jour,lately
la chevaude,the mare
la figure,the face
laper,to seize
