Other,English
-jing:,week
a-mút,not
a-tin,kettle
ab,father
ad,I
ag,iron
agen,eggs
aggang ögga,six
aing,we
aj,I
aj,tongue
aja,pine
ajame,mother
ajang,you
ajap,father
ajete,I beat
akel,son
akelä,daughter
akil,elder sister
akop,back
akum,I sit
akume,I live
alpolát,child
am,mother
amagel,brother
amagildu,nephew
amut,not
amä,mother
an,haunch
anchi-gytpuju,I forget
ang,egg
aning,legs
ankoj,snake
anypänun,I think
apati,father-in-law
apijen,breast
apil,foot
arabidu,I sing
araulšeb,male dog
atie,alive
atje,life
atpifunãkng,be without hearing
aty,soon
atékul,spring
au,thou
au,"wild goat, he"
axot,to sleep
aša-pok,top of tree
b-än,son-in-law
baj,wind
bama,mother
bamagalã,sister
bamagel,sister
bamagál,brother
ban,duck
ban-tibi-tälim,I smell
bap,father
bar-oje,rotten
barchoj,high
bech,snow
berga,very
berga-,big
bergar,very
bergar-,big
bergar-yktu,good
berik sagara,hardly
berkekej,lord
bi-,my
bi-kal,boy
bi-pas,my servant
bi-pašša,my servant
biba,son-in-law
bibacha,son-in-law
bibpa,son-in-law
bich,sister
bich-idin,evening
bikala,daughter
bikhej,lord
bikál,son
bing,earth
biqala,girl
biqam-al,wife
biqam-álte,"woman, wife"
birchoj,height
birkej,lord
bis,blue
bižg,how
bon,there is not
bonosot-xomšümä,darkly
bonä,daughter-in-law
buch,fire
bulún,to go
but,hare
by-qolong,cheeks
byqam álte,wife
byqam-álte,woman
byqolung,cheeks
búchkete,coal
cel,sleigh
chibaj,storm
chiebaj,storm
chit,larch
chys,stone
chíin-du,I weep
chüinboson,hay
chüinurlga,seed
chüinurlyga,seed
chüju,grass
ciku,year
cyl-paga,morning
cía-ng,four
d-ont-gyn,to stick into
damóng tim,arrow
dangkájkit,to go
dat,eye
den,milk
diana,lip
dágo-úte,bat
dámkuk,window
dánning,lake
dónga,three
dúkar,smoke
dýne,spruce
e-tán,lip
ech,God
ech,sky
eg,God
ega,sun
ege,six
ejt'ol,door
ejtol,door
ejš parang,sky
ekte-ket,good
ektem,good
elep,tongue
elxan,door
en',now
ena-háj,forest
eol,field
es,sky
esende,I weep
esperang,cloud
etgeg,alive
etykup,sharply
eš,sky
ešhuj,month
fala,son
falla,boy
falla,son
fidam-du,low
finang,ashes
finnang,ashes
fozbag,depth
fylym,circle
fynem,small
gíte,fish
ha,day
hang,nose
hek,sturgeon
hep,trousers
hijú,sable
hioga,ten
hiti-fún,to be silent
hitifún,to be silent
hixem,sun
hokoj,to drink
hu,house
hu-kút,house
hápi,spoon
híneang,two
híte,fish
hóxon,tree
hõng-ang,with dissimilation
hönang,not long ago
hütn,embouchure
hütnang,embouchure
i,name
ich-kój-nga,dry
icha-,to stand
ichir,to sing
ikai,river
il-koj,star
ilchep,dog
ilkoj,star
ilsém,wife
ilta,fish
iltegu,husk
ilti,fish
ilxok,star
ilzem,wife
im,nut
im-phaj,cedar
in,needle
ingni,today
ipa,father
ipóng,leaf
is,meat
isbugej,tail
isen,feather
istigen,fir
it-päk-uju,I cut
itang,they
itel,door
itima,blue
itimatko,green
itin,tooth
ittima,yellow
išila-,bird
išila-igy,wool
išila-kejchi,nest
išila-kelä,chicken
išuj,month
ižegen,heel
iži,meat
ja-xa-ldi,I see
jai-chi-du,I laugh
jasoru,ship
jexat,armour
ji,week
jikhuj,Yenisey
jújung,grass
k'it,person
kaba,field
kaj,clothes
kaj,cross-bow
kak,hawk
kal,clothes
kala,five
kalhona,small
kalqóna,child
kalys,hoof
kalú,to speak
kamara,short
kamaringa,crookedly
kan,hole
kang,intestines
kanzhi,yesterday
kar,mountain
karam-pat,elbow
kasna,take
kat,road
katygast,young
ke-dake,head
kede-düm,gun
keding,root
kej,spring
kej,superior
kej-tu,bow-string
kekm-elte,wife
kel,army
kem,crane
ken,cunnus
