chyhyr,boundary
"jeje, žeje",bow
kereš,bow string
qumta,box
mi,brain
"kibek, tuban",bran
"botaq, botaq, chybyq, tarmaq",branch
jeget,brave man
"ikmäk, ikmäk, ötmek",bread
umyr-,break off
"kögüs, kükrek, tüš",breast
"chyžyq, imchek, memej, memi",breast (fem.)
kümältäk,breast strap
kilen,bride
"köpür, küpar, küper, küpre",bridge
"jögän, jögän",bridle
syrt,bristle
želpk,broad
"abiy; ene, agha; qardaš",brother
"körän, qaverenki, qola",brown
börö,bud
"buha, ügez",bull
baw,bundle
qurty,burbot
"kübäläk, kübelek",butterfly
töj-mä,button
"baltyr, byzaw",calf
baltyr,calf of leg
"döyä, düjä",camel
quš,camp(ing)
"jort, jort",camping-site
"çiraq, šäm",candle
bürek,cap
"syjpa-, sypyr-",caress
kikertäk,cartilage
qajyr,castoreum
"mišiq, myšyq, pesi",cat
siyer,cattle
bur,chalk
"aw, quw-",chase
"jangaq, jangaq, yanaq, yañaq",cheek
"irimçik, sir",cheese
"çiyä, kiraz, višne",cherry
bala,child
"iyäk, saqal tübü",chin
šulyhan,chipmunk
qazau,chisel
"šähär, šeer",city
tyrnaq,claw
balchyq,clay
aru,clean
bolyt,cloud
joncha,clover
"kömür, kümer",coal
irkä,cockered
"baqra, qaramyq",cockle
"kofe, qave",coffee
sywyq,cold
uhyz,colostrum
chübek,combings
chyq-,come out
tuj,community
tojoq,complete
quma,concubine
ujyš-,conform
"baqir, baqyr, žiz",copper
cheken,corn cob
"basaw, basu",cornfield
chöj,cotter
mamiq,cotton
il,country
jörek,courage
qapqaq,cover
"inäk, siyir",cow
köndäš,co-wife
cilen,cow's afterbirth
kit-,crack
torna,crane
chulaq,crippled
aš,crops
atqyry,cross-beam
pilter,cross-roads
qarha,crow
suq-,crush
"jyla-, qychqyr-",cry
qarlyhan,currant
qarha-,curse
"kejre, kekre",curved
tel-,cut in slices
andyz,cypress
"küze-, qawyq",dandruff
qonghyr,dark brown
qiz,daughter
kilen,daughter-in-law
"kojaš, kön, kün",day
täwläk,day and night
ang 'elk,dear
"ölüm, ülem",death
iš,deed
tirän,deep
kört,deep snow
üz-,demolish
çül,desert
tirge-,despise
boz-,destroy
chyq,dew
"luhat, sözlük, süzlek",dictionary
ašyq,die
qono,diligent
"ker, saz",dirt
"sün-, ychqyn-",disappear
uqra,disease of cattle
yraj,disposition
jyraq,distant
"et, it, köpek",dog
qurchaq,doll
išäk,donkey
Monda tiärgä momkin twgel!,Don't touch me there!
išik,door curtain
jangaq,door post
"syjraq, syrysxan",double shin bone
sip,dowry
tüš,dream
qamaš-,droop
damla; tamçi,drop
"qaq, qory",dry
"qaw, qu",dry grass
"papiy, ürdäk, ürdek",duck
"kizäk, tizäk",dung
inggir,dusk
tuzan,dust
bujaw,dye
"börket, köcögän, qartal",eagle
"kolak, qolaq",ear
syrha,ear-ring
tufrak,earth
sualchan,earth-worm
ilik,East
"jaqa, qyryj, uch",edge
"irnäw, irnäw",edge of a dish
"itäk, itäk",edge of cloth
"jomyrqa, yimirta, yomirqa",egg
aha,elder brother
žingge,elder brother's wife
fil,elephant
bolan,elk
elmä,elm-tree
"buš, quhyz",empty
üliš,endowment
tüz-,endure
"došman, dušman",enemy
"Ingliz, Inglizçä",English
quan-,enjoy
irmäk,entertainment
kene,envy
as,ermine
"aqšam, kich, kiche",evening
žik,evil
ury,excrescence
tyldaq,excuse
synšy,explorer
küz,eye
qaš,eyebrow
kerfek,eyelash
küz qabahy,eyelid
"bet, bit, jöz, jöz, yüz",face
žen,faecal masses
"aile, gailä, oja",family
azaw,fang
ozaq,far
"maj, simyz",fat
"aba, ata, äti, baba, eti",father
qolach,fathom
"qorqu, qurqu",fear
bejrem,feast
"jon, tök",feather
kijez,felt
ujyq,felt stockings
urhachy,female
qur,ferment
qymyz,fermented milk
"igäw, igäw",file
"barmak, barmaq, parmaq",finger
jözek,finger ring
tyrnak,fingernail
"ateš, ut, ut",fire
"baliq, balyq",fish
jodryq,fist
syj-,fit into
"bajraq, jalaw",flag
ürt,flame
"jassy, jasty",flat and broad
"borça, börche, qandalay",flea
qach-,flee
jöz-,float
"on, un",flour
"chechek, çiçek, göl",flower
tomaw,flu
"cheben, och-",fly
qolyn,foal
bije,foaled mare
chas,fog
žim,food
"ajak, ajaq, ayaq",foot
pajpaq,footwear
üchin,for the sake of
"belek, cyhanaq",forearm
jat,foreign(er)
"orman, urman",forest
qyryq,forty
dürt,four
tawyq,fowl
"tilki, tölke",fox
sipkil,freckles
"dost, dus",friend
chachaq,fringe
"baqa, qir baqa",frog
"al, al-d-y, alyn, ung",front
"ajaz, tung",frost
jimeš,fruit
quwyr-,fry
"mul, tuj-, tuly",full
yzan,furrow
"chebi, chuwan",furuncle
üt,gall
siräk,gappy
"bahça, baqça",garden
sarymsaq,garlic
qapqa,gate
"tijr-, tir-",gather
tany-,get to know
"büläk, syj",gift
sangaq,gills
uqa,gimp
qušaq,girdle
"kiz, qyz",girl
balqy-,glitter
žilem,glue
qydyr-,go round
"eçki, käcä",goat
"alla, tängre",god
altin,gold
chigen,golden embroidery
"jaxšy, täti",good
qot,good fortune
"saw bul, saw bulihiz, xuš, xušihiz",goodbye
"ige, ijge",goods
qaz,goose
jomran,gopher
jözem,grape
ut,grass
chekirge,grasshopper
qomsyq,greedy
"ješel, yäšel, yäšel, yešil",green
"büz, sory",grey
chal,grey hair
"u-, uw-",grind
"jamys, qasyq",groin
küzä,gruel
"musafir, qunaq",guest
urt,gum
ulaq,gutter
chapqy,hack
"çäç, kil, qyl, qyl, saç",hair
chech,hair of head
"balha, chükech",hammer
"qol, qul",hand
uch,handful
"qyl, qyly, sap",handle
"qaty, qyjyn",hard
kujan,hare
"qalpaq, tumaq",hat
qyrhyj,hawk
"chümele, kübe",haystack
chiki,hazel-nut
ul,he
baš,head
saw,healthy
"yorak, yöräk, yürek",heart
awyr,heavy
ükchä,heel
täkä,he-goat
"isänme, isänmesez, sawmi, sawmisiz",hello
kinder,hemp
taviq,hen
öjer,herd
alyp,hero
sälâm,hi!
bijek,high
tübä,hilltop
baldaq,hilt
kügen,hinge
it-,hit
"bes, qyraw",hoar-frost
tyšaw,hobble
quwyš,hollow
bal,honey
tür,honorary place in the house
tojaq,hoof
qarmaq,hook
mögez,horn
at,horse
bejgi,horse-race
sywlyq,horse's bit
ijä,host
esse,hot
"saat, sägat",hour
"ev, ev, öj, öy, yort",house
ula-,howl
"adäm, insan",human being
"jöz, jöz, yüz",hundred
"ach, açigu, açliq",hunger
iger,hunting dog
sunar,hunting with dogs
"abušqa, awucqa",husband
paca,husbands of sisters
"men, min",I
"boz, buz",ice
syn,idol
"chir, chirlä-",illness
chüp,impurity
tahyn,in order to
qazy,inner fat
böžek,insect
qotoroq,instigation
sawyt,instrument
ech,interior of smth.
-mi,interrogative particle
"demir, timer",iron
quzha-,irritate
tügil,is not
"ada, ataw, utraw",island
ul,it
yšqy,jack-plane
kön-che,jealous
buwyn,joint
qomhan,jug
"sül, sül-gen",juice in meat
jawlyq,kerchief
"açkiç, anahtar",key
"böyer, büyrek",kidney
"büjer, büjiräk",kidney(s)
"qiral, qorol",king
aš bülmäse,kitchen
"tez, tiz",knee
tubyq,knee cap
piçaq,knife
"bekel, chämäj, saha",knucklebone
ejren,kumys
"göl, kül",lake
"bäti, qozu, quzy",lamb
žir,land
"tel, til",language
chabu,lap
tet ahac,larch-tree
iri,large
syjyr,large bovine
turhaj,lark
chybyrqy,lash
quryq,lasso pole
byltyr,last year
kege,latch
pos-,lay an ambush
qat,layer
jafraq,leaf
kün,leather
qajyš,leather belt
qyjaq,leaves of cereals
sülik,leech
sul,left
"ayaq, bacaq",leg
buj,length
jasmyq,lentil
"arif, xäref",letter (alphabet)
"mektüp, xat",letter (mail)
"tigez, töz, töz-",level
jalhan,lie
"ayat, ömür, tormiš",life
"jaqty, jaqty, jaqty, jaryq, jaryq, uchyz, žingel",light
ješen,lightning
"jüke, žüke",lime-tree
"arislan, arslan",lion
"dudaq, iren, irin",lip
išen-,listen
keche,little
bawyr,liver
"jök, jök",load
"awlaq, jalhyz",lonely
ozyn,long
qolha,long branch
bet,louse
alt,lower side
"sajysqan, sawysqan",magpie
baz-,make a decision
irkek,male
"kik, qyžy-",malice
tuqmaq,mallet
"erkek, ir, ir",man
qutyr,mange
iren,mankind
"bajtaq, küp",many
kümek,many people
"öjengke, örengge",maple
"bajbaq, suwyr, suwyrm",marmot
"jelek, želek",marrow
"bat-qaq, köte, küter",marsh
jabaha,mass of hair or wool
jawchy,matchmaker
"küpme, tüšäk",mattress
"bolyn, bük",meadow
ülgi,measure
"et, it, it",meat
is,memory
josuq,method
öjle,midday
"orta, urta",middle
jomšaq,mild
"söt, süt",milk
tary,millet
"daqqa, minut",minute
"közge, küzgü",mirror
saran,miserly
monar,mist
bing,mole on the face
"aqça, para",money
"maymil, maymun",monkey
"aj, ay",month
küngäl,mood
kile,mortar
köje,moth
"ana, äni, aža, aži, eži",mother
Kayinana,mother-in-law
"dah, taw",mountain
jyš,mountain forest
taw qabahy,mountain slope
"siçan, sychqan, tiçqan, tychqan",mouse
"murt, myjyq",moustache
"aviz, awyz",mouth
tüš-,move down
"gömbe, meške",mushroom
"çalhi, muziqa",music
"jifar, žufar",musk
qadaq,nail
jalan,naked
"ad, ad, at, isem",name
tar,narrow
millät,nation
"tabiat, tabihat",nature
"kendek, kübäk",navel
jaqyn,near
"jomyš, kiräk",necessity
mujyn,neck
"enä, inä, ine",needle
"kürše, qomšu",neigbour
žijen,nephew
oja,nest
"aw, žylym",net
"janga, yana, yana, yaña, yañi",new
chaha,new-born child
"gece, tön",night
sirke,nit
yuq,no
küch,nomadizing
töš,noon
"borin, boryn",nose
tanaw,nostril
-ma-,not
indi,now
"nomer, numara",number
imen,oak tree
qajyq,oar
ant,oath
soly,oats
qynghyr,oblique
tyj-,obstruct
anghyl,obtuse
chahyr,of eyes
"may, yah",oil
"qart, qary",old
"eski, iske",old (not new)
qart,old (not young)
"azyj, ezi",old man
"zäytün, zeytün",olive
yrym,omen
ber,one
syngar,one of two sides
qulaq,one-handed
"sohan, suhan",onion
tik,only
sarqy-,ooze
"ya, yäki",or
jarlyq,order
tüz,origin
türä-,originate
"ünggä, üzgä",other
qama,otter
dyš,outer side
jyq-,overthrow
"bayquš, öke, yabalaq",owl
"ügez, ugiz",ox
kürchen,pack saddle
"bet, bit, saife",page
"ahiri, avirtu, sys",pain
imgek,pains
quš,pair
"quwa, qyw",pale grey
tigänä,pan
sula-,pant
"kägaz, kâhit",paper
üjäk,part of animal's skin
üt-,pass through
borchaq,pea
"inchü, sulh, tinçliq, tiniçliq",peace
"šäftalu, šeftali",peach
armut,pear
säki,pedestal
suj-,peel
syjyr-,peel off
kazyk,peg
jary,pellicle
bastyrma,penthouse
"halq, il, il, keše, xaliq",people
"biber, boriç",pepper
ala-boha,perch
keše,person
"cermay, neft",petroleum
böje,phalanx
"chuchqa, çoçqa, domuz, dunghyz, duñgiz",pig
"gögercin, kügärçen",pigeon
"churtan, qurtan",pike
jastyq,pillow
tubyrchyq,pine cone
uryn,place
urda,place of staying
tuplyq,place where cattle is lying
alan,plain
toltm,plait
jun-,plane
"planeta, seyyare",planet
ujyn,play
zínhar öçen,please
saban,plough
büki,plug
"erik, qara jimeš",plum
"ahu, zeer",poison
kisew,poker
quhy,polar duck
jyš-,polish
jarly,poor
tirek,poplar
"botqa, üjrä",porridge
-sy,possess. suffix (3d person)
jam,post station
"bäräñge, qartop",potato
köch,power
"doha, dua",prayer
qaš,precious stone
buwaz,pregnant of animals
tyq-,press in
"bas, bäs, jal, pas",price
janghyra-,pronounce
"päygambär, peyhamber",prophet
suyr-,pull out
irin,pus
tile-,put the kid to a different cow
"egeš-, egeš-",quarrel
"soraw, sual",question
"juaš, juwaš",quiet
kübe-,quilt
sal,rafter
"chüpräk, joron",rag
"janghyr, jawym, yahmur, yañgir",rain
küter-,raise
quchqar,ram
qalym,ransom for bride
sajaq,rare
köšöl,rat
jalqyn,ray
anyq,ready
baja,recently
uqy-,recite
"kyzyl, qirmizi, qyzyl",red
qamyš,reed
ükin-,regret
kajyn,relative-in-law
din,religion
qal-,remain
üten-,request
joq-,residues of food on dishes
sahyz,resin
baj,rich
žomaq,riddle
ung,right
"beš-, peš-",ripe
"özen, yilha",river
"jul, yul",road
chyzyq,roasted fat
"qaya, qiya, qyja",rock
"inchi, jince, uwuldyq",roe
tör-,roll together
"dam, tübä",roof
"bülmä, oda",room
"tamyr, tamyr, tazyl, tüp",root
bej,rope
jele,rope for calves
"gölçäçäk, gül",rose
cherek,rot
"jomry, tügerek",round
tup,round thing
tubal,round vessel made of bark
mileš,rowan
ük-,rub
ucha,rump
jöger-,run
tut,rust
keš,sable
qap,sack
ijer,saddle
"toz, tuz",salt
"qom, qum",sand
qujy,saturated
qyn,scabbard
al,scarlet
"suwyr-, sywyr-",scatter
is,scent
"mäktäp, mektep",school
"chümech, susqaq",scoop
"chajan, chyjan",scorpion
qyrq-,scrape
qapchyq,scrotum
jal,scruff
chalhy,scythe
"deñiz, diñgez",sea
"jek, žek, žöj",seam
"fasil, mevsim",season
"saniye, sekund",second
"aš-lyq, orlyq, töš",seed
žiber-,send
bül-,separate
qol,servant
"yide, žide",seven
külege,shadow
tibrän-,shake
qam,shaman
ujat,shame
"qorych, žete",sharp
šeš,sharp stick
qyr-,shave
ul,she
költe,sheaf
žejen,sheat-fish
aran,shed
saryq,sheep
jinžik,shin
"gemi, kimä, qorabl",ship
külmäk,shirt
bašmaq,shoe
at-,shoot
qysqa,short
üžün,shoulder bone
köjente,shoulder yoke
"jawyrny, jawyryn, žawyr",shoulderblade
"körek, qalaq",shovel
"jan, jaq, jön, jün, tüš, žaq",side
ilek,sieve
ym,sign
töng-köš,silent person
"yefäk, yipek",silk
"kömeš, kümüš",silver
"jaz-, jaz-, min",sin
jümök,sinciput
senger,sinew
taramyš,sinew thread
"apa, qiz qardaš, señel, tata",sister
"žizne, žizni",sister's husband
"jarhaq, qojqa, tire",skin
iltir,skin of kid
"kök, kük",sky
jala,slander
ušaq,slanderer
qazaj-,slanting
qyzaw,sledge
žin,sleeve
"ekert, ekerten, ekren",slowly
cyhanaq parmaq,small finger
kächerkä,small hair on a baby
syr-,smock
töten,smoke
"jylan, yilan",snake
simgir,snot
qar,snow
pükter,snow-drift
žebe-,soak
"sabin, sabun",soap
ajyq,sober
tufraq,soil
"taban, ultan",sole
"o'gul, ul",son
"yr, žyr",song
kijäw,son-in-law
qorym,soot
žögärä,sorgho
qajhy,sorrow
bojyq-,sorry
chäch-,sow
ara,space between
qaryš,span
qypqyn,spark
"chypchyq, dial. chypyj",sparrow
sünggi,spear
süz,speech
"örümçek, ürmäküç",spider
ir-,spin
tubylhy,Spiraea
tyn,spirit
talaq,spleen
kigi,spoke
kimek,spongy bone
qašyq,spoon
tat,spot
ochoq,spray
"baar, jaz, yaz",spring
sip-,sprinkle
tijen,squirrel
"bik, majmaq",stable
"joldyz, yoldiz",star
"chyjyrchyq, syhyrchaq, syrchyq",starling
"bolat, çelik, qoriç",steel
jar,steep bank
"adym, aty",step
"jalan, jalang, qyr",steppe
qarsaq,steppe fox
"chöke, chükä",sterlet
jabyš-,stick to
bolha-,stir up
qorsaq,stomach
taš,stone
"buran, furtuna",storm
kör,stout-hearted
taram,strand
"soqaq, uram",street
son-,stretch out
tuqyn-,strike
bohaw,string
dawyl,strong wind
tümgek,stump
"tilbä, tile",stupid
"söjrök, tohy",sturgeon
sing-,submerge
mong,suffering
"šeker, šikär",sugar
"cäy, yaz",summer
utar,summer camp
"kojaš, kön, qojaš",sun
teräk,support
jala,suspicion
qontyq,swaddlingclothes
"qarlyhach, up-",swallow
"aqqoš, aqquš, qu, qü",swan
sük-,swear
ter,sweat
"tatly, töche",sweet
biz,swelling
qylych,sword
"masa, östäl",table
qojryq,tail
chejyr,tar
"1a, tat",taste
sal-ym,tax
"çay, çäy",tea
"ješ, ješ, jyr-, qaq-",tear
"u, un",ten
"an-ar (dat., an-da (loc.), ang-a (dat.), tege, u-l",that
üz,the essential part
bar,there is
juq,there is not
alar,they
"balban, juvan, qaba, qalyn",thick
jolqyš,thief
"bot, byhyn",thigh
aryš,thill
nechke,thin
qyrpaq,thin snow
utyz,thirty
"bu, šu-l",this
sin,thou
sahy,thought
meng,thousand
žep,thread
buhaz,throat
sawyr,thuja
"barmaq, barnaq",thumb
jala,tie
qat-,tie to
"julbarys, qaplan",tiger
"chah, qor, vaqit, zaman",time
"jalvar-, jalyn-",to ask
chuqin-,to baptize
i-,to be
ürk-,to be afraid
"käpär-, käpräj-",to be arrogant
ujal-,to be ashamed
jara-,to be beneficial
juwan-,to be comforted
böl-,to be destroyed
jünäl-,to be directed towards
bet-,to be ended
qajal-,to be piqued
sirä-,to be rare
qan-,to be satisfied
ar-,to be tired
tüng-,to be toppled
tez-,to bead
ur-,to beat
bul-,to become
"isir-, isir-",to become drunk
qotyr-,to become mad
sajyq-,to become rare
intek-,to become tired
kiker-,to belch
kekrej-,to bend
cholha-,to bind
"chejne-, qap-, qap-, tala-",to bite
"ip-, ör-",to blow
singgir-,to blow one's nose
qajna-,to boil
"jegen-, jögen-",to bow
sy-n-dyr-,to break
ilt-,to bring
"jan-, köj-",to burn (itr.)
"jah-, jandyr-",to burn (tr.)
küm-,to bury
"qabyn-, qap-",to catch fire
küšä-,to chew
"chab-, chap-",to chop
tapta-,to chop off splinters
chirt-,to click
qapla-,to close
jom-,to close eyes
žyj-,to collect
kil-,to come
tögen-,to come to an end
jap-,to cover
börke-,to cover up
jyl-,to creep
"jenche-, žimer-",to crush
bög-,to curve
"kis-, pich-",to cut
bota-,to cut branches
tura-,to cut into slices
bej-,to dance
qyj-,to dare
at-,to dawn
alda-,to deceive
"chych-, tych-",to defecate
choqy-,to delve
žuj-,to destroy
jasa-,to determine
ül-,to die
"iš-, qazy-",to dig
chum-,to dive
üläš-,to divide
sus-,to drag
syz-,to draw
"jawuq, juwyq",to draw near
ech-,to drink
sür-,to drive away
tam-,to drop
suwal-,to dry off
kip-,to dry out
qazan-,to earn wages by labour
aša-,to eat
qoch-,to embrace
chig-,to embroider
ker-,to enter
qor-,to erect a building
"adaš-, jalhyš-",to err
jura-,to explain
ula-,to extend
üch-,to extinguish
siz-,to feel
"igä-, igä-",to file
tap-,to find
tyz-byz kil-,to flounce
aq-,to flow
ijär-,to follow
unut-,to forget
"küšek-, öše-",to freeze
qonoq-,to get used
bir-,to give
jalqy-,to glitter
kimer-,to gnaw
tar-,to go apart
az-,to go astray
kit-,to go away
tot-,to grasp
üs-,to grow
"as-, kär-, tart-",to hang
el-,to hang on (smth.)
žik-,to harness
bet-eš-,to heal
bet-äš-,to heal of a wound
üj-,to heap up
"iš-, išet-, ux-",to hear
chärdäk-lä-,to hew
bat-,to hide (intr.)
jalla-,to hire
tuqy-,to hit
"aqsa-, kište",to hobble
omty-l-,to hope for
mögre-,to howl
qychy-,to itch
siker-,to jump
üter-,to kill
tamyz-,to kindle
iz-,to knead
chük-,to kneel down
"chal-, chal-",to knock down
bel-,to know
tajan-,to lean
sap-,to leave the way
jala-,to lick
tyngma-,to listen
tal-,to lose strength
süj-,to love
qyl-,to make
inä-,to make an earmark
qyjyna-,to make difficult
tiš-,to make holes
arby-,to make magic
ülchä-,to measure
küch-,to migrate
saw-,to milk
sahyn-,to miss
qutar-,to move
syz-,to ooze
ach-,to open
bojyr-,to order
tašy-,to overflow
buja-,to paint
jama-,to patch
chuqy-,to peck
qajyzla-,to peel bark
toj-,to perceive
uj-,to pick
"chemche-n-, chemche-t-",to pinch
aja-,to pity
ür-,to plait
tekä-,to plant vertically
ujna-,to play
"küje-, töj-",to pound
tük-,to pour out
qoj-,to pour out water
"bas-, syq-",to press
süjä-,to prop
süjrä-,to pull
kiset-,to punish
sal-,to put
jarpa-,to put on airs
jaw-,to rain
köre-,to rake
sataš-,to rave
"jet-, tij-",to reach
äjlän-,to revolve
"qalq-, ür-, ür-",to rise
men-,to rize
tala-,to rob
aw-,to roll over
chere-,to rot
yšy-,to rub
qajra-,to rub teeth
"di-, ejt-",to say
žiker-,to scold
sus-,to scoop
qašy-,to scrape
tente-,to search
kür-,to see
sat-,to sell
ajyr-,to separate
"qajy-, žöj-",to sew
silk-,to shake
biz-,to shiver
ile-,to sift
üt-,to singe
"bat-, tal-, tal-",to sink
utyr-,to sit
"jat-, joqla-",to sleep
taj-,to slide
tötä-,to smoke
ajyl-,to sober up
ik-,to sow
"sevle-, sövle-, süjlä-",to speak
töker-,to spit
jar-,to split
"jaj-, jaz-",to spread
tüšä-,to spread out
qys-,to squeeze
tor-,to stand
aš-la-,to starch
atla-,to step
qada-,to stick into
"ujy-, ujyš-",to stiffen
peš-,to stir up
söz-,to strain
bu-,to strangle
chaq-,to strike fire
"im-, suyr-",to suck
"imgen-, köjen-, köjü-",to suffer
terä-,to support
aš-,to surpass
jot-,to swallow
sypyr-,to swallow greedily
"sibir-, sypyr-",to sweep
"küp-, qabar-, šeš-",to swell
ju-,to swim
kükle-,to tack
al-,to take
tat-,to taste
iš-,to tear
jöle-,to tear off
syna-,to test
sap-,to thread a needle
"jana-, janu-, siskän-",to threaten
keche-,to tickle
tapa-,to trample
syjyr-,to tuck up
awna-,to tumble
jan-,to turn back
awdar-,to turn over
iri-,to turn sour
ang-har-,to understand
chiš-,to untie
"bu, bu-la-n-",to vaporize
qos-,to vomit
köt-,to wait
ujan-,to wake up
"bar-, jör-, jörü-",to walk
"uwa-l-, wa-l-",to wear out
tuqy-,to weave
"ut-, žing-",to win
sar-,to wind around
syla-,to wipe
"qymyn-, qyzhan-",to wish
tolha-n-,to wrap round
bör-,to wrinkle
jaz-,to write
qyr-baqa,toad
"tämäke, tütün",tobacco
"bügen, bügün",today
"domatos, pomidor",tomato
"irtägä, yarin",tomorrow
"tel, til",tongue
"teš, tiš",tooth
tübe,top of head
qunych,top(s) of boots
"manara, qulle",tower
iz,trace
tip-,tramp
"agaç, ahach",tree
kewse,tree stem
tahan,trestle
žil-,trot
taharaq,trough
byrhy,trumpet
yšan-,trust
"aqiqat, xaqiyqat",truth
qymty-,tuck
"lalä, lâle",tulip
chalma,turban
kürkä,turkey
"iš-, iš-",twist
ike,two
žilen,udder
etkej,uncle
töšen-,understand
quš-,unite
ügi,unrelated
juqa,unsubstantial
qyrtyš,upper layer
qonar,usefulness
"qul, üzän",valley
pas-ly,valued
"ala, chuwar",variegated
türli,various
qara,various measures of length
tekä,vertical
"eje, ing",very
tömen,very much
künek,vessel
balan,viburnum
avil,village
"serkä, sirke",vinegar
"ses, taviš",voice
am,vulva
bil,waist
giz-,walk through
"divar, stena, tam",wall
"jangaq, žanghaq",walnut
"jaw, suhiš",war
tuwar,wares
žyly,warm
alpawyt,warrior
söjäl,wart
baq-,watch
"su, suv, syw",water
"tomqyjyq, tönböjek",water-lily
yul,way
bez,we
közen,weasel
"ava, hava",weather
"sawym, sawyn",wedding gifts
"afta, atna",week
enggelde-,weep
"bolaq, qojy",well
"nerse, ni",what
"boday, bohday",wheat
tuhym,wheel hoop
minem nomergm kayda?,where is my room?
bar kayda?,Where is the bar?
plaj kayda?,where is the beach?
belew,whetstone
qaj,which
up-qyn,whirlpool
"ak, aq, beyaz",white
qašqa,white blaze
kem,who
king,wide
anghy-mingge bul-,wide open
tul,widower
qyjyq,wild animal
manul,wild cat
juwa,wild onion
köse-,will
"quvaq, tal",willow
uz-,win
"cil, yel, žil",wind
bor-,wind round
"pencere, täräzä, tönläk",window
üngäch,windpipe
"šärab, šarap",wine
qanat,wing
žilpe-,winnow
qyš,winter
sul-,wither
büre,wolf
"qadin, xatin",woman
tang,wonder
"tangsyq, tansyq",wonderful
jaba,wooden fork
"yon, yün",wool
"kelime, söz, süz",word
tyn-syz,wordless
"dönya, dünya",world
"qort, suvalçan",worm
tabyn-,worship
"birt-, jara",wound
köräš-,wrestle
qutaz,yak
"jaš, jyl, yel, yil",year
"sari, sary",yellow
"jerde, žiren",yellow of a horse
äye,yes
"dün, kiçä",yesterday
"sez, sin",you
"ješ, ješ, yaš",young
bala,young animal
bujdak,young lamb
orhacaq,young maral
buta,young of camel
ini,younger brother
singil,younger sister
