Other,English
"-ba, be",interrogative particle
-ma-,not
-ng,an ending of the 2d person
-sy,possess. suffix (3d person)
"aba, apšyjaq",bear
"aba-ene, abune",aunt
abachyjaq,grasshopper
"abyl, öl",hoe
ach,hunger
ach-,to open
"acha, ïn, ini",younger brother
ada,father
"adaq, but",foot
ah,net
"ahas, as, äs",ermine
ahaš,tree
aj,month
ajaq,cup
"ajas, ajyz",frost
ajda-,to drive
ajla-,to revolve
ajran,kumys
ajry-,to separate
al-,to take
al-yn-,to go mad
ala,variegated
alang,doubt
"ald, alty",lower side
"aldy, alyn, öng",front
alhas,upset
alqa-,to bless
alta-,to step
altyhy,being below
"alu, alyh",fool
alyp,brave
"alä, alah",dumb
am,vulva
amyr,gentle
amyra-,to be quiet
"an-da , o-(h)o (dat.), o-l",that
ang,wild game
ant-yq-,to take an oath
aq,white
aq-,to flow
"aqa, aža, ažy",elder brother
"aqqyr-aqqyr, aqqyryn",gradually
ara,space between
arba,barley
arba-n-,to scold
arkü,weft
"arqa, art, bel, syrt, ucha",back
art-art-,carry on back
aru,clean
"ary-, qala-",to be tired
"arü, chymyn",bee
as,a little
as-,to go astray
at,horse
at,name
at-,shoot
at-,to dawn
atqaq,barb of the fish-fork hook
atqaq,gills
"azu, azü",fang
"aš, ebin",seed
aš-,to cross a mountain
ažyq,die
bada,wives of brothers
bahaj,evil
baj,rich
baj terek,world tree
baj-lu,holy
baja,recently
bajram,feast
"bajtaq, köp",many
bal-qaš,clay
bala,young animal
"balan, changyš",viburnum
baltyr,calf of leg
balu,wounded
balyq,fish
baq-,watch
baqa,frog
baqras,brass kettle
bar,there is
"bar-, dor-",to walk
"bas-, pas-, syq-",to press
baza,as well
baš,head
bejde,so
"bek, pek",stable
bel,a k. of salmon
"belek, chahanaq",forearm
"belek, syj",gift
beltir,cross-roads
ber-,to give
bert-in-,wound
"bet, düs, düs, jüs",face
"bichig, sabyr, sös",speech
bijik,high
bijt,louse
bil-,to know
bilü,whetstone
bir,one
bohono söök,false ribs
bohoq,craw
boj,self
bojdong,young lamb
bol-,to become
"boq, tezek",dung
borsuq,a k. of plant or tree
"bos, or, sur",grey
"botqo, üre",porridge
boš,empty
bu,this
buda-,to cut branches
"budaq, chybyq",branch
bujur-,to order
bulan,elk
bulha-,stir up
"buqa, uj",bull
bura,camel stallion
buru-,wind round
burun,before
bus-,destroy
buu,fog
"bych-, kes-",to cut
byhy-,to bend knees
byla,also
"byqyn, dodo, jodo, myqyn",thigh
byrk-yra-,to scatter
byza,calf
byš-,ripe
bätyr,hero
bë,foaled mare
bök,plug
böl-,separate
börök,kidney(s)
börü,wolf
börük,cap
bü,rope
"bü-, po-, pö-, pu-",to tie up
bük,valley between mountains
bük-,wrap smth.
bürke-,to cover up
"bürküt, mürküt",aquila fulva
büt-,to believe
büt-,to end
büt-,to heal of a wound
chabu,gusset in clothes
chach,hair of head
chach-,sow
chachaq,fringe
chaj-r-am,shallow
"chajna-, kepše-",to chew
chal,grey-headed
"chalhy, chapqy",scythe
chalma,noose
chalqanchaq,nettle
chaly-,to entangle
cham,reproach
cham-da-l-,to be offended
chamaj,cheekbone
chap,news
chap-,to chop
chapchaq,big vessel
"chaq, öj",time
chaq-,to strike fire
chaqy,stick for binding horses
"cheberek, chibirek",patch
chech-,to untie
chechek,flower
chel,membrane
"chemene, jong, tunä",turf
chert-,to cut off edges
chet ahaš,young coniferous growth
chi-de-,to sew
chibilchik,a k. of bird
"chibiške, chybytqan",pimple
chiiš,wedge
"chij, daš, daš, jaš, jaš",raw
"chij, qamyš",reed
chiri-,to rot
chirik,rotten
chochohoj,cone
chochqo,pig
chohyr-,to sacrifice
chojlošqon,earth-worm
choltuq,short-statured
chomyjaq,pannier made of birch bark
choq,glowing coals
choqto-,to besprinkle idols
choqu-,to peck
"choraxa, morsyq",badger
chorton,pike
"chubaly, chumaly, qomursqa",ant
chych-,to defecate
chychqan,mouse
chymal,small finger
chymchy-,to pinch
chymchy-m,thimbleful
chyq,moisture
chyq-,come out
"chyrbyq, tijing",squirrel
"chänaq, chyhanak",pivot
chögö-dö-,to kneel down
chöl,desert
chöm-,to dive
"chöng, chüng",hollow
chöng-,to submerge
chöp,afterbirth
chü,bundle
chü-la-,to bind
d'ala,charge
d'angys,single
d'urun,rag
d'öžo,to overwhelm with kindness
"da-, jä-",to rain
daa,although
dabydaq,without saddle
dadahan,winter rye
"daj, jaj",summer
"dajha-, dajqa-",bring into motion
"dal, jal",price
"dal, jal",scruff
"dala, jala",suspicion
"dala-, jala-",to lick
"dalaha, jalaha",tie
"dalama, jalama",sacred band
dalang,naked
"dalang, dazy, jazy",steppe
"dalbaq, jalbaq",broad
"dalbar-, dalyn-, jalbar-, jalyn-, sura-",to ask
dalbyraq,leaf
dalqyn,ray
"dalyn, jalyn",flame
"dama-, jama-",to patch
"daman, jaman",wicked
"dan, jan, qaptal",side
"dan-, jan-",to turn back
"danchyq, janchyq",bag
