Other,English
-a1ba1,suffix for male
-adi2,suffix to come
-adiu2,come now
-aduo3,want
-alie3,go
-alie3,past
-axie2,suffix come
-ba1,male
-bie1,have time to
-bo3,stative
-bo3,towards
-bu1ce3,suffix not have
-bu1ceng3,suffix not succeed
-bu1duo3,suffix not reach
-bu1hao1,suffix not well
-bu2li1,suffix little
-bu2zu2,can't
-bu3ti2,didn't
-ca2,want to
-cai3,"there, then"
-ce1,get
-ce1,willing
-ci1hhe1,not know
-ci3,that which
-ci3la1,that which
-da2,not
-dao2,not+now
-de1,can
-de1xi3,can
-di,'s
-di1xi3,can
-di2,come
-die1,plural
-die1xi3,can
-die3hao1,well
-diu2,come now
-duo3,"reach, want"
-duo3liao3,achieved
-ga1ca3,adjectiviser
-ga2,adjectiviser
-gang1,during
-gu2,now
-hao1,well
-hhe1,know
-hi1ce1,not manage
-hu3,imminent
-ji2,end
-ji2,very
-jiao3,in the hand
-ka3,household
-ku1,place
-ku3li1,little
-la1,continuous
-la1tai2,very
-lang2,only
-lang2hu3,only
-le,past
-li1,a little
-li1la1di3,a little
-li1lian1di3,a little
-liao3,past+now
-lie1,"at, from"
-lie3,go
-lie3,past
-lu3,go
-ma1,doer
-ni3ga3,female
-nie1,some
-nie2,yet
-nie3,'s
-pie3,first
-sang1,above
-si3,dead
-si3tai2,very
-suo1,person
-ta1,can't
-ta1,won't
-ta1lie3,won't
-ta1ti1,can't
-ta1tiu1,can't+now
-ta3,near
-tao1,won't+now
-ti1ke1,lump
-ti2,can't
-wan3liao1,completed
-xi2,can
-xi2,that which
-xi3,only
-xi3,very
-xi3la1tai2,very
-xi3tai2,very
-xie2,come
-xiu2,only+now
-ya1ca1,want to
-ya1ti1,can't
-za3lie3,achieved
-zu2,then
-zuo3,place
a,particle exclamative
a1,to be hungry
a1ci3,hulled grain
a1di1,that
a1duo1,there
a1guo1,elder brother
a1hong1,to be raw
a1jie1,to be cooked
a1mi1,younger sister
a1nie1,particle exclamative
a1nie3,mother
a1re1,my daughter
a1re1la1di3,my daughter
a1ri1,extra
a1ye3,ghost
a2,"to cross, to write"
a2be1,uncle
a2bu1,rather
a2ce1,tea (drink)
a2ci1,to love
a2da1,elder sister
a2guo1,companion
a2hhi1,to study
a2hu1,to help someone
a2jie1,branch (of tree)
a2li1,to exchange
a2lie1,to be hard-working
a2pei1,to become old
a2qi4,loudly
a2re1,"sound, voice"
a2si1,new
a2xi1,new
a2yi1,to study
a3,"to fetch, to take a wife, to meet, receive"
a3ba1,father
a3ba1,grandmother (maternal)
a3ba3,stone
a3bu3,kudzu vine
a3ca3,cliff
a3ji1la3,foot of a mountain
a3kuo1,elder brother
a3kuo4,elder brother
a3nie1,mother
a3nie3,particle exclamative
a3pi2,(enclosure) wall
a3po1li1,to repeatedly urge
a3qi4,uncle
a3sa3,cliff
a3se4,who(ever)
a3si3,to be white
a3ti3ke3,stone
a3tong1,hollow in rock
a3tu3,cave
a4,to feed with
a4,to feed with
a4duo3,"yet, still"
a4se3,who(ever)
a4yi3,to steal
about,ba1
ai,particle of exclamation
ai1,that
ai1,then
ai1,"yet, still"
ai1ai1cuo1,faster!
ai1cuo1,faster!
ai1cuo1hao3cuo1hai3,faster!
ai1di1,that
ai1di1,that
ai1du1,there
ai1du1,there
ai1jie3,there
ai1ka2se1pa2,agricultural work
ai1lie1,then
ai1me1,then
ai1mo3,therefore
ai1ta1,otherwise
ai1ya1,"yet, still"
ai2,two
ai3xi2,to finish
ai4duo3,"yet, still"
ai4duo3,"yet, still"
ang,particle exclamative
ang1bei1,uncle
ang1ngai4,younger brother
ang2,we
ang2cuo1,faster!
ang2cuo1hao3hai3,faster!
ang2duo3,we ourselves
ang2ni1,we
ang2ni1,we
ang2zai1,to thank
ao,particle exclamative
ao1,there
ao1du1,there
ao1hao3,sound of shouting
ao1jie3,there
ao1jie3,there
ao2luo1luo3,expression exclamative
ao2mian1,both sides
ba,particle exclamative
ba1,about
ba1,to stick
ba1ba1,glutinous rice cake
ba1lie3,name of a place
ba2,eight
ba2dang1,bedsheet
ba3,mountainside
ba3ti3,below
ba3zi2,mud
ba4,to look at
bai1die1,children
bai1sou1,Tujia 'baishouwu' dance
bai1sou1wu1,Tujia 'baishouwu' dance
bai2ling3,name of a person
bai4,also
bai4,to lay out
bang1,half
bang1,to prime
bang1huan3,"prison, lock-up"
bang1zang1,squad leader
bang1zu1,type of bamboo
bang2,eagle
bang2,to cook
bang2,"to do, make"
bang2bian1,one half
bang2hua1,means
bang2ye1,midnight
bang3lang3,sound of thunder
bao1bao1,projecting place
bao1bu1,maize
bao1gu1,maize
bao1hu3,to protect
bao1jing3,Baojing-county in Xiangxi Prefecture
bao1wa,sound of gunshot
bao1xiao3,Baojing People's School
bao1zeng1,projecting place
bao2ge3,Baoge-village in Pojiao rural township
bao3hui1hui1,to be very thin
bao4,to protect
be,particle exclamative
be1,hundred
be1ce3cu1cu1,to cry copious tears
be2,also
be2jia1xing2,the common people
be2ka3,Miao nationality
be2ma1du2,name of a place
be3be1,uncle
be3bei1,to be very soft
be4,to cradle in the arms
be4,to lift with both hands
be4,to move
bei1luo3,backbasket
bei1si1,unfortunately
beng2di1,this locality
beng4,sound of jumping
beng4si3,ability
bi1ci4,to break apart
bi1jiao1,to compare
bi2,small
bi2,son
bi2bi1,whelp
bi2cei1,small
bi2kui1,small
bi2la1,intestines
bi2la1,to scratch
bi2xi1,must
bi2zi1,Tujia language
bi2zi1ka3,Tujia minority
bi2zi1sa3,Tujia language
bi3bi1kui1,small
bi3gua3ta3,to be very flat
bi3li3ba3la3,sound of tail waving
bi3lian1li2,to be smooth
bian1,side
bian1dang3,carrying pole
bian2,to change
bian2yi1,plainclothes
bian4dong3,sound of ploughing
biao1,to glide
bie1li3,to lose
bie2di1,another
bie4,to leave
bii2,to kill
bing1dang1,to serve as a soldier
bing2,illness
biu2,daughter
bo1li3,child
bo1zuo1,grindstone
bo2bo1,to be thin
bo3,IO
bo4,to grind (with a hand mill)
bong2long1,to move
bong3,to bury
bong3long3,sound of thunder
bong4,large wooden steamer
bu1bu3,touch
bu1ce3,tears
bu1cuo3,house-guest
bu1luo3,to be loose
bu1mu3,touch
bu1se1,mat
bu1zi1,chopsticks
bu2,not
bu2die1,may not
bu2die1liao1,terrible
bu2li1,fruit
bu2luo4,tribe
bu2si1,is not
bu2xing3,to not work
bu4,boat
bu4,to soak
ca1,cooking-tripods
ca1bu1duo1,roughly
ca1ca1ku3,split-crotch trousers (for children)
ca1cei1,small
ca1huo4,to not be good
ca2,to be good
ca2di3ca2ga2,to be very good
ca3,to insert
ca3bi1ce3,saliva
ca3ca1ku1li1,grasshopper
ca3cei1,sister-in-law
ca3guan3,tea caddy
ca3pang3,wooden tray
ca3pao1,fruit of tea tree
ca3qi2,sister-in-law
ca4,to cheat
cai2,good
cai3,sound of someone using a knife
cai3mo1,well
cai3seng3,god of wealth
cang1jia1,to take part
cang2,to sing
cang2guo1,to sing
cang3,occasion
cang3cang3,to drip with
cang3die3,Changde (city in north-west Hunan province)
cang3gang4,to go to market
cang3sa1,Changsha (Hunan provincial capital)
cang3si2,often
cang3xian3,incense stick
cao3,trough
cao4,to stir-fry
ce1,to winnow
ce1zi1,vehicle
ce2,to build
ce2ce1,honey
ce3,to agree
ce3,water
ce3ci1ke3,willow tree
ce3hu3ta3,many things
ce3ka3,to celebrate Chinese New Year
ce3ku1,hemp fibres
ce3mong2,well
ce3si3,saliva
ce4,to twist
ceng1tu1,to do well
ceng3,to store
ceng3long3be2,name of a person
ceng3ta3,to be very bright
ceng3zi3,pomelo
ci1,New Year
ci1,book
ci1ba1,large one
ci1bi2,23rd day of the 12th month (lunar calendar)
ci1ca4,to tear
ci1ci1,"writing, books"
ci1ka1,to celebrate Chinese New Year
ci1ke1ta1,paper
ci1ki1ta1,paper
ci1pei1,book
ci1pu1,book
ci1tu1,"to read, study"
ci2,occasion
ci2,to build
ci2ci1,every time
ci3,for limbs
ci3,to comb out
ci4,to be large
