Other,English
'-,in filled series
'-aj-,to put
'ä-,to be
'a-js-,roast grain
'a=f-,to run away
'a=ghul-,to swallow
'ä=kur-,to put through
'ä=ql-,to fall
'a=x-,to run away
'abi,string on a yoke
'aca,shank
'acäd,full
'achi,empty
'ag,roof orifice
'ak,heavy
'al,breath
'aq,sweat
'axtä,long
'ich,skin of cattle
'il,sea
'u=x-,to come
'ül,eye
'ül-,to eat
'ül-cäm,eyebrow
'ürä,in front
'ürü-k,in front
-'an,transitive
-'ar,translative
-0,"nominative, imperative sing."
-a,"genitive, essive"
-ä,"genitive, essive, future"
-äj,imper. plural
-änä,conditional
-ar,plural
-är,plural
-b,adjective substantivator plur.
-bi,plural
-d,adjective substantivator sing.
-dä-m,desiderative
-dä-räj,desiderative
-dy,genitive
-e,genitive
-eni-m,conjunctive
-i,present
-i,3d p. imperative
-ib,plural
-il-,obl. stem
-im,plural
-im,plural
-im-bi,plural
-im-bi,plural
-ir-,obl. stem
-k,locative suffix
-n-,obl. stem
-ng,a diminutive suffix
-r,elative
-r,ergative
-r-,4th sing. class marker
-r-ä,future
-r-im,plural
-r-im,plural
-ra,future
-ri,"plural, present"
-s,dative
-v,"series Ad, participle past"
-wä-c-,proximity series
-wäl,denominative nominal
-x,suffix of a locative case
-xä,to come
-xäri,to come
-yr-,obl. stem
-zh,"past, adjective substantivator sing."
-zhänä,future definite
-zhi,genitive
(obl. stem)+0,genitive
(tense+)-ni,various past tenses
=äc-,to know
=äs-,to tremble
=ät-,to beat
=äxn-,to fight
=äz-,to milk
=i,to be
=ik-,to want
=iš-,to weep
=it-,to tear
=ix-,to walk
=iz-,to plough
=ud-,to shear
0,1st (masc.) class marker
ä-d,that
ä-d,demonstrative pronoun
ä-m,demonstrative pronoun
ä=h-,to rub
äs-qun-,to sit
äxr-,to sleep
b,2d-3d sing. class marker
badow,near
baga-škar,morning
bäj,father
balkän,horse
bärqul,plantain
beg,side
bek,rib
bel,forehead
bel,mountain
beš,leaf
bešä-d,deaf
bich,navel
bik,barrel
bu,big
byq,faeces
c-,proximity series
cä,fire
cadi,liquid
cäri,yellow
ce',goat
ch-oq-,to absorb
chagh,rook
chak,weasel
chäq,eye secretion
che',roasted grain
cheb,wet
chel,word
chem,butter
chep,span
cher,hair
cherä,cave
cherte',mint
chet,stuffed cookie
chewxun,snow-storm
chich,worm
chid,flea
chil,leather strip
chin,sickle
chiq,women's plait
chiqä jerizh,rumple
