Other,English
'w-bá,two
'wa-rá,to seem
-0,gerund (present)
-0,imperative
-0,nominative (absolute)
-0,nominative absolute
-0[+tense suff. or 0],aorist
-a(-),what
"-a, -a-",who
"-a, -ait",conjunctive
"-a, -ra",plural collect. animated
"-aj-, -aj-ba-",reciprocality
-an-,gerund relative temporal infix
-ax-,gerund relative locative infix
-b,big toe
-b,thumb
-ba,inanim. class in numerals
"-bówra, a-bóra",cattle-shed
"-c, -xa-[+tense suff. or 0]",past perfect
-c-,comitative (in verbal forms)
-cw-,object version unfavourable
-cwa,plural animate
-da,an interrogative stem
"-da, a-, a-, a-b-, ja-rá",a demonstrative stem
-gä,conjunctive particle
"-k, -kä",morpheme denoting singularity
-kwa,plural
"-kwa, -m-",negative gerund
-la,instrumental
-la-,durative and frequentative
-lag,present gerund suffix
-lak,future gerund suffix
"-m-, -n",imperative negative
-mha-,timber
-n,past indefinite tense suffix
-n-in-n-ja,terminative
-n-twä,elative
-nda,desiderative
"-ni, a-ni",demonstrative stem
-nä,denominal adverbial
-p,be
-p,present (static verbs)
-p,present static verbs
-psa,step-relative
-pxä-c,claw
-pä,extremity
-qa,lative
"-r, -ra",plurall collect.
-r-,causative
"-s, -sh",singulative animated
"-s, -sh",transform./adverb. case
"-s-, -sä-, sä-",to move
-t,general finite verbal sufix
"-t-, -ta-, -tä-",to be inside
"-tw, -twä",denominative attributive
-wa-(+tense suff. or 0),continious
-xa-,become
-z,gerund (past)
-z-,general subj. class marker
-z-,object version
-z-,object version favourable
-zä,adverbial suffix
"-š-, -šä-",how
-š-[+-t or 0],future
a,yew-tree
a'-tza-la-ra,to go under something
a'cva,a dream
a'la,an eye
a-,inanim. sing. subj./poss.
a-'w-ra,to beat up
a-'w-ra,whip
a-'wa-'ž,yellow
a-'wa-bža,brown
a-'wa-rá,get dry
a-'wnä,house
"a-, na-",inanim. sing. class marker
a-ba-rá,to see
a-baa,fortress
a-baa,rotten
a-baghá,firm
a-bchá,measles
a-bga-rá,to fall down
a-bghä,leaf
"a-bgä-jara, zarä",cornel
a-bgäj,hyena
"a-bhwá, a-phwá",plum
a-bzá,living
a-bzía,good
a-bába,downy
a-bába,shaggy
a-bách,medlar
a-báha,shovel
a-bál-ra,burn
a-báqw,post
a-bäqw,log
a-bäz-šá,language
a-bžá,beetle
a-bžá-ra,between
a-c-lamhwá,jaw
a-ca,salty
a-ca-rá,learn
