Other,English
a,on
"ac, au, auc, aug, oc, uc",and
acr,field
af,by
ai,not
ain,one {f}
"alivu, elivu",eleven
alnbuga,elbow
ancul,ancle
ann,one {m}
"ar, ier, ir",is
arfuþi,work
arla,early
"at, et, sum",that
"ata, atta",eight
att,one {n}
auga,eye
austr,east
"ban, barn",child
baþi,both
betr,better
biauþa,offer
biþia,pray
briaust,brest
broþir,brother
bryþlaupr,wedding
"burna, dotir, dotr",daughter
byggia,build
byn,prayer
byria,begin
cann,can
caupa,buy
cuma,come
cuna,woman
cunungr,king
dauþr,death
doya,die
drepa,kill
drytning,queen
dufl,gambling
dur,door
dyma,judge
"ebtir, hebtir, heftir, ibtir, iftir, yftir, yptir",after
"ella, ellar, eþa",or
engin,nobody
enkia,widow
eþa,either
falda,fall
ferþ,trip
fiaura,four
fiauratighi,fourty
"firi, firir, furi, furir, fyr",before
"firi, firir, furi, furir, fyr",for
fisc,fish
fiurhtan,fourteen
fliauga,fly
fran,from
"fulc, lyþr",people
fyrst,first
gait,goat
"garþr, karþr",yard
"gera, giara, giera, kara, kiara, kierua, kira",do
"goþr, koþr",good {m}
guþ,god
"haga, hagga",chop
"haga, hagga, skiara",cut
haima,at home
halda,hold
han,she
hann,he
hann,him {ack}
hanum,him {dat}
har,hair
"hau {f}, haur {m}",high
hengia,hang
hfa,garden
"hialba, hialpa",help
"hiar, hier",here
hin,that one {f}
hinn,that one {m}
"hitta, þitta",this {n}
hoyra,hear
"huat, hut",what
huatki,neither
huerghi,nothing
huit,white
"hus, stuva",house
"iac, iec",I
"ifir, ufir, ufr, yfir",over
in,in
iorþ,earth
iorþ,ground
kialeri,celler
kirchia,church
"kuam, quam",came
ladigh,spring
lagh,law
laiþa,lead
langr,long {m}
lifa,live
lufa,promise
"lyfta, lykta",stop
mair,more
mal,language
mal,speech
manaþr,month
maþr,man
"meþ, miþ",with
"mialc, mielc",milk
mikit,much {n}
millan,between
nequar,someone
niu,nine
niþr,down
nu,now
"oar, uar",our
raisa,rise
reth,right
royra,touch
sar,wound
scal,shall
schiauta,shoot
scogh,forest
"scrifa, scrifa",write
scurstain,schimney
segia,say
"siahs, siex",six
"sial, soul",soul
siau,seven
siþan,later
siþan,then
sla,hit
slicu,like that
smier,butter
smiþr,smith
so,so
socn,parish
socn,village
stain,stone
"standa, stanta",stand
"stang, stulpi",pole
stiela,steal
stuva,cabin
sun,son
suþr,south
syt,sweet {f}
taca,take
til,to
tiu,ten
tiughu,twenty
tolf,twelve
tu,two {n}
tvair,two {m}
tvar,two {f}
"uel, vel",well
"uir, vir",we
um,about
ungr,young {m}
vera,be
vereld,world
viþr,at
wica,week
yr,out of
yx,axe
þa,when
þair,they {m}
þar,there
þar,they {f}
þau,though
þaun,they {n}
þriar,three {f}
þrir,three {m}
þry,three {n}
þu,you
