Other,English
-ma-,not
-mi,interrogative particle
-ng,an ending of the 2d person
-sy,possess. suffix (3d person)
1a,taste
aba,father
abaha,a k. of fern
abiy; ene,brother
abušqa,husband
ach,hunger
ach-,to open
achy,acid
açigu,hunger
açkiç,key
açliq,hunger
ad,name
ad,name
ada,island
adäm,human being
adaš-,to err
adym,step
afta,week
agaç,tree
agha; qardaš,brother
aha,elder brother
ahach,tree
ahiri,pain
ahu,poison
aile,family
aj,month
aja-,to pity
ajak,foot
ajaq,foot
ajaz,frost
äjlän-,to revolve
ajyl-,to sober up
ajyq,sober
ajyr-,to separate
ak,white
al,scarlet
al,front
al-,to take
al-d-y,front
ala,variegated
ala-boha,perch
ala-ma,bad
alan,plain
alar,they
alda-,to deceive
alla,god
alma,apple
alpawyt,warrior
alqyš,blessing
alt,lower side
altin,gold
alyn,front
alyp,hero
am,vulva
an-ar (dat.,that
an-da (loc.),that
ana,mother
anahtar,key
andyz,cypress
ang-a (dat.),that
ang-har-,to understand
ang 'elk,dear
anghy-mingge bul-,wide open
anghyl,obtuse
äni,mother
ant,oath
anyq,ready
apa,"aunt, sister"
aq,white
aq-,to flow
aqça,money
aqiqat,truth
aqqoš,swan
aqquš,swan
aqsa-,to hobble
aqšam,evening
ar-,to be tired
ara,space between
aran,shed
arby-,to make magic
arif,letter (alphabet)
arislan,lion
armut,pear
arpa,barley
arqa,back
arqa,back
arslan,lion
art,back
aru,clean
aryš,thill
as,ermine
aš,crops
as-,to hang
aš-,to surpass
aš-la-,to starch
aš-lyq,seed
aš bülmäse,kitchen
aša-,to eat
ašyq,die
at,horse
at,name
at-,to dawn
at-,shoot
ata,father
ataw,island
ateš,fire
äti,father
atla-,to step
atna,week
atqyry,cross-beam
aty,step
ava,"air, weather"
avil,village
avirtu,pain
aviz,mouth
aw,chase
aw,net
aw-,to roll over
awdar-,to turn over
awlaq,lonely
awna-,to tumble
awucqa,husband
awyr,heavy
awyz,mouth
ay,month
ayaq,"foot, leg"
ayat,life
äye,yes
ayu,bear
ayuv,bear
ayvan,animal
az,a little
az-,to go astray
aža,mother
azaw,fang
aži,mother
azyj,old man
baar,spring
baba,father
bacaq,leg
bahça,garden
baj,rich
baja,recently
bajbaq,marmot
bajraq,flag
bajtaq,many
bal,honey
bal qorti,bee
bala,"young animal, child"
balan,viburnum
balaq,ankle
balban,thick
balchyq,clay
baldaq,hilt
baldyz,a man's wife's younger sister
balha,hammer
baliq,fish
balqurt,bee
balqy-,glitter
balta,axe
baltyr,"calf of leg, calf"
balyq,fish
baq-,watch
baqa,frog
baqça,garden
baqir,copper
baqra,cockle
baqyr,copper
bar,there is
bar-,to walk
bar kayda?,Where is the bar?
bäräñge,potato
barcha,all
barmak,finger
barmaq,"thumb, finger"
barnaq,thumb
barsy,all
bas,price
baš,head
bäs,price
bas-,to press
basaw,cornfield
bašmaq,shoe
bastyrma,penthouse
basu,cornfield
bat-,to sink
bat-,to hide (intr.)
bat-qaq,marsh
bäti,lamb
baw,bundle
bawyr,liver
bayquš,owl
baz-,make a decision
bazyq,a stubby man
beden,body
