Other,English
'n,a
'n,an
'n bietjie,a
'n bietjie,rather
'n paar,a
'n paar,any
'n paar,some
'n rukkie gelede,recently
'n uur se stap,an
... a,...
... a,from
... a,of
... gelede,...
... voel,feel
a,ah
a,oh
a,ow
a foei tog,alas
a foei tog,regrettably
a foei tog,unfortunately
a ja a,certainly
a nee a,not
a pari,at
aag,ah
aag,oh
aag,ow
aag,woe
aai,ah
aai,caress
aai,chuck
aai,flatter
aai,fondle
aai,oh
aai,ow
aai,stroke
aak,barge
aak,rhine
aaklig,bleak
aaklig,dismal
aaklig,dreary
aaklig,ghastly
aaklig,grisly
aaklig,horrible
aaklig,nasty
aakligheid,abhorrence
aakligheid,abomination
aakligheid,bad
aakligheid,horror
aal,eel
aalagtig,eel‐like
aalbessie,currant
aalbessie,red
aalbessiebos,currant
aalbessiebos,currant
aalbessiesap,currant
aalbessievla,currant
aalfuik,eel‐pot
aalfuik,eel‐trap
aalmoes,alms
aalmoes,charity
aalmoesenier,army
aalmoesenier,chaplain
aalmoesenier,padre
aalmoeseniershuis,almonry
aalmoeseniershuis,almshouse
aalmoeseniershuis,workhouse
aalmoesenierskap,almonership
aalmoeskassie,alms‐box
aalpastei,eel‐pie
aalsvel,eelskin
aaltjie,nematode
aalverkoper,eelmonger
aalvissery,eel‐fishing
aalvormig,anguilliform
aalvormig,eel‐shaped
aalwee,aloe
aalweeagtig,aloetic
aalwurm,nematode
aalwyn,aloe
aalwynagtig,aloetic
aalwynbitter,aloin
aalwynhout,eaglewood
aalwynsap,aloe
aalwyntapper,aloe
aalwyntapper,pauper
aalwyntapper,poor
aalwyntapper,poor
aam,aum
aambeeld,anvil
aambeeld,incus
aambeeldbeentjie,anvil
aambeeldbeentjie,incus
aambeeldbeitel,hardy
aambeeldvoël,small
aambei,haemorrhoid
aambei,hemorrhoid
aambei,pile
aambeie,haemorhoids
aambeipoeier,pile
aamborstig,asthmatic
aamborstig,wheezy
aamborstigheid,asthma
aamborstigheid,dyspnea
aamborstigheid,dyspnoea
aamborstigheid,shortness
aamborstigheid,wheeziness
aan,at
aan,beside
aan,by
aan,from
aan,near
aan,near
aan,nearby
aan,next
aan,of
aan,on
aan,since
aan,to
aan,toward
aan,towards
aan,upon
aan,with
aan die ander kant,on
