Other,English
!xóõ,taa
'auhelawa,'auhelawa
-avioisuus,-gamy
-metri,-meter
-osainen,-piece
-päinen,headed red-headed
1. mooseksen kirja,genesis
2. mooseksen kirja,exodus
3. mooseksen kirja,leviticus
4. mooseksen kirja,numbers
5. mooseksen kirja,deuteronomy
a-duuri,a major
a-molli,a minor
aa-liike,aa movement
aakkonen,letter
aakkosellinen,alphabetical ; alphabetic
aakkosellisesti,alphabetically
aakkosellisuus,alphabetical order
aakkoset,alphabet ; abc's
aakkoshakemisto,alphabetical index
aakkosittain,alphabetical order ; alphabetically
aakkosjärjestys,alphabetical order
aakkosnumeerinen,alphanumeric ; alphanumerical
aakkostaminen,alphabetization
aakkostus,alphabetisation ; alphabetization
aalef,aleph
aalloittaisuus,waviness
aallokko,surf
aallonharja,crest of a wave
aallonmurtaja,breakwater ; groyne ; jetty
aallonpituus,wavelength
aallonpituusalue,band ; wavelength range
aallonpohja,nadir
aallonpohja,trough
aallotar,naiad ; sea nymph ; water nymph
aallotus,corrugation
aaloe,aloe
aaloehamppu,aloehemp
aalto,mexican wave
aalto,wave
aalto-hiukkasdualismi,wave–particle duality
aaltoenergia,wave energy
aaltofunktio,wave function
aaltoileva,billowy ; surfy ; wavy
aaltoilla,fluctuate ; surge
aaltoilu,undulation ; display wave ; formation ; motion ocean sea ; ripple
aaltoimpedanssi,characteristic impedance ; wave impedance
aaltoinen,wavy
aaltolevy,corrugated plate ; corrugated sheet ; deformed plate
aaltoliike,wave motion
aaltoluura,undulated antpitta
aaltomainen,wavelike
aaltomekaniikka,wave mechanics
aaltopahvi,corrugated cardboard ; crinkled cardboard ; cushion board
aaltopelti,corrugated iron
aaltoputki,corrugated tube ; waveguide
aaltoviiva,tilde
aaltovoimala,wave power station
aaltoyhtälö,wave equation
aamiainen,breakfast
aamiaistaa,have breakfast
aamos,amos
aamu,morning
aamu-unisuus,morning sleepiness
aamuaurinko,morning sun
aamuerektio,erection ; morning glory ; morning wood
aamuhämärä,dawn ; morning twilight
aamuihminen,morning person
aamuisin,in the mornings
aamulehti,morning newspaper
aamulypsy,morning milking
aamunkoitto,dawn ; daybreak ; break of day
aamupahoinvointi,morning sickness
aamupala,breakfast
aamupäivä,forenoon ; morning
aamupäivällä,before noon ; morning
aamuruoka,breakfast
aamurusko,light of dawn
aamutakki,dressing gown
aamutossu,slipper
aamutähti,morning star
aamuvarhaisella,early morning
aamuvirkku,early bird ; early riser
aamuvuoro,morning shift
aamuöisin,small hours
aapasuo,string bog
aapinen,abc book ; primer
aaprotti,southernwood
aaprottimaruna,southernwood
aari,aari
aari,are
aaria,aria
aariya,aariya
aarniharakkatasku,rufous-tailed shama
aarnihaukkapöllö,ochre-bellied hawk-owl
aarnihauta,buried treasure ; treasure pit
aarnikotka,griffin
aarniometsä,virgin forest ; old-growth forest ; jungle ; primeval forest
aarnitoko,black dwarf hornbill
aarnitulitöyhtö,olive-backed woodpecker
aarnivihertikka,chequer-throated woodpecker
aaroninparta,aron's beard
aaroninsauva,cuckoopint ; lords-and-ladies
aarpora,broaching drill ; reamer
aarre,treasure
aarrearkku,treasure chest
aarrelöytö,treasure trove
aarresaari,treasure island
aarteenetsijä,treasure hunter
aasi,donkey ; ass
aasi,donkey ; ass ; jackass
aasia,asia
aasialainen,asian ; asiatic
aasialainen influenssa,asian flu
aasian-puoleinen venäjä,asian russia
aasianiibishaikara,painted stork
aasianjokipääsky,white-eyed river martin
aasiankalliokyyhky,hill pigeon
aasiankalliopääsky,dusky crag martin
aasiankeisarikalastaja,crested kingfisher
aasiankiitäjä,fork-tailed/pacific swift
aasiankirjotikka,fulvous-breasted woodpecker
aasiankoskikara,brown dipper
aasiankukaali,greater coucal
