Other,English
pieni pyhiinvaellus,'umra
hän,(s)he
-n,-'s
tava,able
"kelpoinen
tava",able
kas,able
miini,amine
aani,ane
"arkka
arkki",arch
aasi,ase
aatio,ation
urilainen,burger
seeni,cene
kefalia,cephaly
appaja,cide
urha,cide
kratia,cracy
kraatti,crat
syytti,cyte
dieeni,diene
oisto,ectomy
oistoleikkaus,ectomy
kas,ed
nen,ed
tu,ee
"uleva
astavalittu",elect
eeni,ene
"in
ja
ri",er
"inen
nen",er
"ja
ri",er
is,er
lainen,er
mpi,er
lla,er
mainen,esque
"tar
tär",ess
in,est
kertainen,fold
kertaisesti,fold
avioinen,gamous
avioisuus,gamy
geeni,gen
geneesi,genesis
grammi,gram
grafi,graph
grafia,graphy
uus,hood
"sto
us",hood
"tava
tävä",ible
inen,ic
iikka,ics
idi,ide
oidi,ide
"ntaa
ntää
staa
stää",ify
"minen
nti",ing
"hko
hkö",ish
ismi,ism
isti,ist
lainen,ite
iitti,ite
iitti,itis
"iteetti
uus",ity
"iivi
iivinen",ive
"oida
öidä",ize
aa,land
latria,latry
"ton
tön",less
"llinen
moinen
[-n]] kaltainen",like
"lainen
nen",ling
liitti,lite
loginen,logical
logi,logist
"logia
ppi",logy
mainen,ly
sti,ly
mantia,mancy
mania,mania
metri,meter
nautti,naut
"us
ys",ness
nomia,nomy
nyymi,nym
"mainen
oidi",oid
"ologi
ieteilijä",ologist
logia,ology
ooma,oma
oni,one
oottinen,otic
inen,ous
paatti,path
fagi,phage
fagia,phagy
fiili,phile
filia,philia
fobia,phobia
fyytti,phyte
t,s
skooppi,scope
skopia,scopy
us,ship
sfääri,sphere
stan,stan
toista,teen
s,th
"minen
tio",tion
uleva,to-be
kertainen,tuple
urgia,urgy
"sineet
avara",ware
hjelma,ware
"rvoinen
elpoinen",worthy
apaa,worthy
"elpoinen
estävä",worthy
inen,y
"va
vä",y
nen,y
"uus
yys",y
yyli,yl
yyni,yne
1-propanoli,1-propanol
"100 metrin juoksu
sadan metrin juoksu",100 metres
"100 metrin juoksu
sadan metrin juoksu",100-meter dash
10 000 metrin juoksu,10000 metres
1000.,1000th
100.,100th
"alkeet
alkeis-",101
10.,10th
nurmipora,11 bang-bang
14.,14th
viisitoista minuuttia kuuluisuutta,15 minutes of fame
1500 metrin juoksu,1500 metres
17.,17th
luku,1960s
tuhatyhdeksänsataayhdeksänkymmentäkaksi,1992
1.,1st
2-metyylibutaani,2-methylbutane
200 metrin juoksu,200 metres
24/7,24/7
2.,2nd
"aste
pyörähdys",360
"3d-tulostin
esinetulostin",3d printer
"3d-tulostus
esinetulostus
kolmiulotteinen tulostus",3d printing
3.,3rd
4h-kerho,4-h club
400 metrin juoksu,400 metres
4.,4th
5 000 metrin juoksu,5000 metres
5.,5th
6.,6th
7.,7th
"8-bittinen
kahdeksanbittinen
kasibittinen",8-bit
800 metrin juoksu,800 metres
8.,8th
wtc-isku,9/11
9.,9th
a coruña,a coruña
hehkuparisto,a battery
a-duuri,a major
molli,a minor
atomipommi,a-bomb
as-duuri,a-flat
as,a-flat
as-duuri,a-flat major
molli,a-flat minor
a-molli,a-minor
a-pilari,a-pillar
ais,a-sharp
ais-duuri,a-sharp major
molli,a-sharp minor
"it
it",aa
aapinen,abc
"aakkoset
alkeet",abc
vaihtovirta,ac
"vaihtovirtasovitin
verkkovirtasovitin",ac adapter
bisse,ac/dc
jkr.,ad
keinosiemennys,ai
tekoäly,ai
aids,aids
"amp-deaminaasi
adenylaattideaminaasi",amp deaminase
ja,and
