Other,English
какъв,the
какъв,what
какъв,what
какъв,what kind of
какъвто,what
какъвто,what
какъвто,whatever
какъвто,whatsoever
какво,what
какво,what
колко,what
колко,how
колко,how much
колко,how many
колко,how far
що за,what
на,of
на,to
на,with
на,for
на,into
на,at
на,by
на,in
на,over
на,on
на,per
на,up
на,upon
на,against
на,onto
на,aboard
на,unto
кой,what
кой,which
кой,which
кой,who
кой,whom
кой,whose
що,what
от,of
от,to
от,with
от,for
от,at
от,by
от,through
от,from
от,in
от,over
от,than
от,on
от,out of
от,since
от,out
от,off
от,syne
от,ex-
за,of
за,to
за,for
за,at
за,about
за,towards
за,in
за,over
за,on
за,against
за,unto
за,off
за,toward
за,after
за,for the sake of
за,re
за,touching
за,for one's sake
за,pro-
с,of
с,to
с,with
с,for
с,at
с,about
с,by
с,in
с,on
с,per
с,via
с,cum
по,of
по,to
по,for
по,at
по,about
по,by
по,through
по,from
по,in
по,over
по,on
по,per
по,up
по,upon
по,against
по,out of
по,out
по,after
по,according to
по,around
по,round
по,a la
към,of
към,to
към,with
към,into
към,about
към,towards
към,on
към,unto
към,off
към,around
към,somewhere about
към,nearby
през,of
през,throughout
през,by
през,through
през,in
през,over
през,during
през,on
през,out
през,via
през,across
през,along
през,thru
през,thro
през,down
това което,what
какъвто и,whatever
какъвто и,whatsoever
както,how
както,as
както,like
както,like
докъде,how far
как,how
как,how
как,whence
как,whereby
как,according as
чий,whose
кого,whom
който,which
който,which
който,who
който,whose
който,whichever
който,that
тези които,who
тези които,they who
което,which
този който,who
този който,such as
на кого,whose
нагоре по,up
заедно с,with
заедно с,cum
заедно с,including
заедно с,therewithal
посредством,by
посредством,on
посредством,per
посредством,via
посредством,by virtue of
посредством,by dint of
посредством,by means of
на борда на,aboard
всеки поотделно,per
до,to
до,at
до,over
до,unto
до,next
до,until
до,pending
до,beside
до,alongside
до,ere
до,next to
до,prior to
до,as far as
до,do
до,c
в продължение на,for
в продължение на,through
в продължение на,during
горе на,up
против,with
против,on
против,against
против,versus
против,athwart
против,contra
против,agin
против,aversely
срещу,with
срещу,for
срещу,at
срещу,on
срещу,up
срещу,against
срещу,versus
срещу,vis-a-vis
срещу,opposite
срещу,contra
срещу,in return for
повече от,over
повече от,above
повече от,past
повече от,upward of
чрез,by
чрез,through
чрез,on
чрез,per
чрез,via
чрез,by dint of
чрез,care of
при,to
при,with
при,at
при,about
при,by
при,in
при,during
при,on
при,unto
при,under
при,beside
при,alongside
о,against
о,onto
в,to
в,into
в,at
в,about
в,by
в,in
в,on
в,up
в,against
в,aboard
в,unto
в,around
в,down
в,under
в,within
в,inside
над,with
над,over
над,beyond
над,above
над,past
над,upward of
върху,at
върху,over
върху,on
върху,upon
върху,onto
без-,ex-
без-,un-
не съвсем,off
край,about
край,by
край,over
край,on
край,off
край,past
край,close
край,end
край,terminal
край,edge
край,closing
край,extremity
край,region
край,ending
край,stop
край,finish
край,conclusion
край,land
край,termination
край,outskirts
край,rim
край,limit
край,border
край,point
край,parts
край,margin
край,death
край,last
край,tail
край,finale
край,limb
край,country
край,finality
край,verge
край,flange
край,dissolution
край,term
край,abutment
край,omega
край,period
край,hem
край,curtains
край,surcease
край,truce
край,quietus
край,marge
край,ultima thule
край,issuance
край,issue
край,fag end
край,list
край,wind-up
из,about
из,through
из,from
из,over
из,around
из,round
из,amongst
из,among
подир,than
подир,after
подир,after
подир,behind
подир,afterward
подир,later
подир,afterwards
освен,than
освен,beside
освен,beyond
освен,in addition to
освен,except
освен,but
освен,apart from
освен,therewithal
освен,aside from
освен,excepting
освен,saving
освен,exclusive of
освен,bating
освен,other
освен,over and above
освен,all but
вън от,out of
вън от,outside
вън от,without
без,to
без,out of
без,wanting
без,less
без,minus
без,sans
без,but for
не се превежда,over
не се превежда,on
не се превежда,out
не се превежда,off
не се превежда,only
не се превежда,worse
не се превежда,very
не се превежда,that
не се превежда,suppose
откъм,for
откъм,from
откъм,as regards
откъм,from the side of
извън,out of
извън,outside
извън,extra-
поради,for
поради,through
поради,out of
поради,due to
поради,seeing
поради,because of
поради,by reason of
поради,owing to
като,for
като,after
като,such as
като,as
като,like
като,like
като,on the order of
като,when
като,qua
по направление на,toward
касателно,touching
около,about
около,on
около,toward
около,around
около,round
около,somewhere about
около,in the region of
около,round about
около,some
около,circa
приблизително,about
приблизително,about
приблизително,somewhere about
приблизително,roughly
приблизително,round about
приблизително,approximately
приблизително,nearly
приблизително,near
приблизително,some
приблизително,much
приблизително,something like
приблизително,at a rough guess
заради,through
заради,for the sake of
заради,because of
заради,on behalf of
заради,on account
заради,on account of
относно,for
относно,about
относно,over
относно,after
относно,re
относно,touching
относно,vis-a-vis
относно,concerning
относно,with regard to
относно,regarding
относно,with reference to
относно,respecting
относно,quoad
по отношение на,to
по отношение на,with
по отношение на,re
по отношение на,in regard to
по отношение на,as regards
по отношение на,with respect to
по отношение на,in respect to
по посока на,toward
досежно,re
досежно,vis-a-vis
според,by
според,in
според,after
според,according to
според,pursuant to
според,as per
след,for
след,in
след,on
след,after
след,behind
след,past
след,hence
в полза на,pro-
що се отнася до,re
що се отнася до,as regards
що се отнася до,with regard to
що се отнася до,in reference to
про-,pro-
спрямо,to
под,to
под,in
под,on
под,below
под,underneath
под,beneath
под,under
под,floor
под,ground
под,infra
в съседство с,nearby
в съседство с,next
в сравнение с,to
в сравнение с,against
в сравнение с,versus
в сравнение с,as opposed to
в сравнение с,vis-a-vis
в сравнение с,beside
оттатък,over
оттатък,over
оттатък,across
оттатък,across
оттатък,round
оттатък,beyond
оттатък,behind
оттатък,past
надолу,below
надолу,down
надолу,under
надолу,downwards
близо до,by
близо до,nearby
близо до,next
близо до,near
близо до,nigh
близо до,alongside
в чест на,to
напреко на,across
напреко на,athwart
напреко на,aslant
чак до,until
чак до,down
чак до,till
със съпровод на,to
по време на,in
по време на,during
по протежение на,along
долу,below
долу,down
долу,underneath
долу,beneath
долу,under
долу,infra
долу,downstairs
долу,at the bottom
през време на,during
през време на,pending
от другата страна на,across
отвъд,over
отвъд,over
отвъд,across
отвъд,across
отвъд,beyond
отвъд,past
отвъд,past
отвъд,outside
зад,after
зад,round
зад,behind
покрай,by
покрай,by
покрай,along
покрай,along
покрай,beside
покрай,past
покрай,past
покрай,in addition to
покрай,alongside
в течение на,throughout
в течение на,through
в течение на,over
в течение на,along
в течение на,pending
от единия до другия,across
в съгласие с,according to
съобразно с,according to
съгласно,after
съгласно,according to
съгласно,under
съгласно,pursuant to
съгласно,as per
навсякъде,throughout
навсякъде,about
навсякъде,over
навсякъде,around
навсякъде,everywhere
навсякъде,anywhere
навсякъде,wide
навсякъде,abroad
навсякъде,at every turn
навсякъде,high and low
навсякъде,right-and-left
навсякъде,all around
през цялото време,throughout
през цялото време,over
във всяко отношение,throughout
във всяко отношение,every bit
във всяко отношение,everyway
открай докрай,throughout
открай докрай,through
пред,with
пред,at
пред,in
пред,afore
пред,before
сред,with
сред,midst
сред,amongst
сред,among
сред,amidst
сред,amid
у,with
у,about
у,in
у,on
у,amongst
у,among
вместо,for
вместо,in lieu of
вместо,instead of
вместо,instead
доколкото,for
доколкото,as far as
доколкото,so far as
доколкото,so long as
на страната на,with
въпреки,with
въпреки,athwart
въпреки,regardless of
въпреки,notwithstanding
въпреки,despite
на работа при,with
защото,for
защото,because
понеже,for
понеже,since
понеже,because
понеже,as
понеже,now
понеже,inasmuch as
тъй като,for
тъй като,since
тъй като,because
тъй като,seeing
тъй като,as
тъй като,now
тъй като,inasmuch as
тъй като,forasmuch as
тъй като,for as much as
тъй като,sith
маймунка,at
почти,about
почти,on
почти,like
почти,almost
почти,practically
почти,approximately
почти,nearly
почти,virtually
почти,near
почти,nigh
почти,next to
почти,something like
почти,well-nigh
почти,half
почти,say
съгласно по,by
наоколо,about
наоколо,around
наоколо,round
назад,about
назад,after
назад,behind
назад,backward
назад,aft
назад,rearwards
назад,back
назад,astern
назад,sternward
назад,aback
в обратна посока,about
в обратна посока,widdershins
в обратна посока,return
в кръг,about
в кръг,round
благодарение на,through
благодарение на,owing to
благодарение на,thanks to
тук-там,about
тук-там,here and there
долу-горе,about
в резултат на,through
изцяло,through
изцяло,over
изцяло,in full
изцяло,totally
изцяло,entirely
изцяло,all
изцяло,wholly
изцяло,right
изцяло,outright
изцяло,clean
изцяло,altogether
изцяло,sheer
изцяло,en bloc
изцяло,through and through
изцяло,neck and crop
изцяло,tread and thrum
изцяло,whole-hog
напълно,through
напълно,every bit
напълно,wide
напълно,completely
напълно,perfectly
напълно,totally
напълно,entirely
напълно,fully
напълно,all
напълно,wholly
напълно,to the letter
напълно,quite
напълно,outright
напълно,well
напълно,clean
напълно,fairly
напълно,intimately
напълно,altogether
напълно,absolutely
напълно,utterly
напълно,out-and-out
напълно,sheer
напълно,whole-hog
напълно,thoroughly
напълно,largely
напълно,amply
напълно,dead
напълно,stark
напълно,richly
напълно,throughly
напълно,hollow
напълно,to the wide
напълно,spang
напълно,without reserve
напълно,to the full
страничен,by
страничен,off
страничен,lateral
страничен,marginal
страничен,outside
страничен,incidental
страничен,collateral
страничен,side
страничен,external
страничен,indirect
страничен,circumstantial
страничен,exterior
страничен,oblique
страничен,adventitious
страничен,postern
страничен,adventive
второстепенен,by
второстепенен,off
второстепенен,second
второстепенен,minor
второстепенен,lesser
второстепенен,secondary
второстепенен,collateral
второстепенен,side
второстепенен,accidental
второстепенен,subordinate
второстепенен,bye
второстепенен,inessential
второстепенен,accessory
второстепенен,tributary
второстепенен,accessary
второстепенен,two-bit
случаен,by
случаен,random
случаен,occasional
случаен,incidental
случаен,casual
случаен,accidental
случаен,idle
случаен,chance
случаен,odd
случаен,fortuitous
случаен,adventitious
случаен,adventive
случаен,arbitrary
случаен,haphazard
случаен,stray
случаен,lucky
случаен,promiscuous
случаен,sporadic
случаен,precarious
случаен,pickup
случаен,long
случаен,facultative
случаен,unplanned
случаен,unsystematic
случаен,hit-or-miss
случаен,hit-and-miss
вътре в,in
вътре в,within
вътре в,inside
директен,through
директен,direct
директен,straight
във връзка с,over
във връзка с,with respect to
във връзка с,in respect to
във връзка с,in reference to
във връзка с,with reference to
транзитен,through
транзитен,transit
наблизо,by
наблизо,around
наблизо,near
наблизо,nigh
наблизо,close
наблизо,within easy reach
наблизо,near by
наблизо,hereabout
наблизо,hard
наблизо,in the offing
близо,by
близо,abaft
близо,nigh
близо,close
настрана,by
настрана,back
настрана,apart
настрана,aloof
настрана,aside
настрана,clear
настрана,afield
настрана,edgewise
настрана,stage whisper
вътре,in
вътре,within
вътре,indoors
вътре,inward
вътре,inside
вътре,inwardly
нещо второстепенно,by
нещо второстепенно,bye
вътрешен,in
вътрешен,interior
вътрешен,inner
вътрешен,internal
вътрешен,domestic
вътрешен,inward
вътрешен,inside
вътрешен,home
вътрешен,intimate
вътрешен,intrinsic
вътрешен,inland
вътрешен,midland
вътрешен,mental
вътрешен,indoor
вътрешен,mediterranean
вътрешен,endo-
идващ,in
идващ,oncoming
идващ,coming
моден,in
моден,modern
моден,chic
моден,stylish
моден,mod
моден,fashionable
моден,smart
моден,new
моден,going
моден,modish
моден,a la mode
моден,newfangled
моден,nifty
моден,swinging
моден,swanky
моден,genteel
моден,current
моден,swell
моден,rakish
моден,tony
моден,saucy
моден,mainstream
моден,swish
моден,high-toned
който е на власт,in
за тесен кръг,in
за тесен кръг,restricted
отколкото,than
когато,than
когато,until
когато,as
когато,if
когато,when
когато,when
когато,that
прекомерен,over
прекомерен,inordinate
прекомерен,excessive
прекомерен,undue
прекомерен,exaggerated
прекомерен,exorbitant
прекомерен,intense
прекомерен,extravagant
прекомерен,immoderate
в повече,over
в повече,extra
в повече,surplus
в повече,spare
извънреден,over
извънреден,occasional
извънреден,extra
извънреден,emergency
извънреден,supernumerary
извънреден,special
извънреден,supplemental
извънреден,relief
горен,over
горен,above
горен,overhead
горен,right
горен,upper
останал,over
останал,residual
останал,stayed
останал,remaining
останал,left
останал,leftover
останал,remanent
останал,residuary
външен,over
външен,outside
външен,external
външен,foreign
външен,outer
външен,outdoor
външен,outward
външен,overall
външен,exterior
външен,extraneous
външен,surface
външен,adventitious
външен,adventive
външен,extrinsic
външен,overseas
външен,formal
външен,oversea
външен,inorganic
външен,showy
външен,ostentatious
външен,out-of-door
допълнителен,over
допълнителен,side
допълнителен,accidental
допълнителен,extra
допълнителен,further
допълнителен,supplementary
допълнителен,additional
допълнителен,more
допълнителен,extraordinary
допълнителен,farther
допълнителен,fresh
допълнителен,subsidiary
допълнителен,tributary
допълнителен,accessary
допълнителен,additive
допълнителен,complementary
допълнителен,excess
допълнителен,relief
допълнителен,plus
допълнителен,adjunct
допълнителен,contributory
допълнителен,accessorial
допълнителен,expletive
допълнителен,pony
допълнителен,follow-up
по-висок,over
по-висок,higher
по-висш,over
по-висш,superior
каквото и,whatever
каквото и,whatsoever
за сметка на,on
за сметка на,on account of
за сметка на,at the expense of
превежда се с наречие,on
отново,over
отново,back
отново,over again
отново,again
отново,more
отново,afresh
отново,anew
отново,newly
отгоре,over
отгоре,above
отгоре,overhead
отгоре,from above
отгоре,superiorly
насам,over
насам,along
насам,round
насам,hither
насам,here
насам,this way
насам,downwards
насам,thither
насам,thitherwards
пак,over
пак,next
пак,back
пак,over again
пак,again
пак,anew
пак,newly
от другата страна,over
от другата страна,across
на другата страна,over
на другата страна,across
извънредно,over
извънредно,most
извънредно,extremely
извънредно,notably
извънредно,immensely
извънредно,exceedingly
извънредно,overtime
извънредно,utterly
извънредно,passing
извънредно,unusually
извънредно,vastly
извънредно,overly
извънредно,remarkably
извънредно,supremely
извънредно,sorely
извънредно,only too
извънредно,mightily
извънредно,unco
извънредно,mortally
извънредно,amain
извънредно,terrifically
извънредно,ultra-
още веднъж,over
още веднъж,over again
още веднъж,again
още веднъж,anew
че,how
че,that
от край до край,over
от край до край,to the letter
допълнително,over
допълнително,extra
допълнително,further
особено,over
особено,specially
особено,particularly
особено,notably
особено,peculiarly
особено,especially
особено,par excellence
особено,oddly
в остатък,over
необичайно,over
необичайно,strangely
пре-,over
пре-,out-
пре-,over-
начин,how
начин,means
начин,way
начин,method
начин,manner
начин,mode
начин,scheme
начин,fashion
начин,style
начин,wise
начин,modus
начин,sort
начин,resource
начин,expedient
начин,instrumentality
характерен за,like
като че ли,like
като че ли,as if
като че ли,quasi
сякаш,like
сякаш,as though
подобно на,like
подобно на,on the order of
каквото,as
типичен за,like
много усилено,like
онова,that
онзи,that
онзи,that one
който и да е,whichever
който и да е,any
който и да е,whomever
когото,that
този,that
този,this
този,this one
нагоре,up
нагоре,above
нагоре,aloft
нагоре,uphill
нагоре,upstairs
чрез което,whereby
според както,according as
горе,up
горе,above
горе,overhead
горе,aloft
горе,supra
горе,upstairs
чрез какво,whereby
съобразно с това,according as
съобразно с това,accordingly
дали,if
дали,according as
дали,whether
на крака,up
на крака,astir
по какъв начин,whence
по какъв начин,whereby
според това,according as
съгласно което,whereby
докрай,up
докрай,right
докрай,to the bitter end
докрай,to the utterance
съвсем,up
съвсем,wide
съвсем,completely
съвсем,clear
съвсем,totally
съвсем,all
съвсем,wholly
съвсем,most
съвсем,just
съвсем,quite
съвсем,directly
съвсем,well
съвсем,clean
съвсем,fairly
съвсем,altogether
съвсем,simply
съвсем,plain
съвсем,thoroughly
съвсем,largely
съвсем,to the wide
съвсем,spang
съвсем,plumb
съвсем,regularly
съвсем,real
съвсем,precious
съвсем,dooms
съвсем,sopping
съвсем,to the core
посредством което,whereby
по-нагоре,up
по-нагоре,upward
по-нагоре,upwards
по-нагоре,upstairs
на фона на,against
в замяна на,against
в замяна на,instead of
в замяна на,in return for
в замяна на,in exchange for
ставам,up
ставам,become
ставам,pull up
ставам,get
ставам,get up
ставам,rise
ставам,roll out
ставам,pass
ставам,turn
ставам,run
ставам,proceed
ставам,come
ставам,fit
ставам,stand
ставам,arise
ставам,grow
ставам,occur
ставам,take place
ставам,eventuate
ставам,transpire
ставам,turn out
ставам,intervene
ставам,come round
вдигам,up
вдигам,pull up
вдигам,pick up
вдигам,take up
вдигам,get up
вдигам,lift
вдигам,raise
вдигам,kick up
вдигам,rear
вдигам,put up
вдигам,purchase
вдигам,elevate
вдигам,rouse
вдигам,heave
вдигам,hoist
вдигам,flush
вдигам,run up
вдигам,heft
вдигам,carry off
вдигам,hold up
вдигам,tip up
вдигам,carry away
повдигам,up
повдигам,pull up
повдигам,pick up
повдигам,take up
повдигам,uplift
повдигам,bring up
повдигам,lift
повдигам,raise
повдигам,increase
повдигам,boost
повдигам,rear
повдигам,underlay
повдигам,present
повдигам,key up
повдигам,elevate
повдигам,start
повдигам,throw up
повдигам,heave
повдигам,heft
повдигам,levitate
повдигам,prefer
повдигам,moot
повдигам,tip over
повдигам,give a lift
повдигам,upraise
повишавам,up
повишавам,heighten
повишавам,jump
повишавам,promote
повишавам,raise
повишавам,enhance
повишавам,increase
повишавам,put up
повишавам,erect
повишавам,advance
повишавам,key up
повишавам,elevate
повишавам,aggrandize
повишавам,prefer
повишавам,rack
скачам,up
скачам,skip
скачам,jump
скачам,leap
скачам,spring
скачам,jump down
скачам,bound
скачам,prance
скачам,capriole
скачам,start
скачам,dance
на борда,aboard
на борда,on board
на борда,on shipboard
такива които,such as
отстрани,aboard
отстрани,sideways
отстрани,sidewards
който се изкачва,up
нанагорен,up
нанагорен,uphill
нанагорен,rising
нанагорен,upward
включително и,including
като се смята и,including
успех,up
успех,progress
успех,fortune
успех,hit
успех,advancement
успех,success
успех,do
успех,speed
успех,purpose
нанагорнище,up
нанагорнище,upgrade
нанагорнище,raise
нанагорнище,slope-up
благополучие,up
благополучие,well-being
благополучие,welfare
благополучие,bonanza
благополучие,prosperity
преуспял човек,up
високопоставен човек,up
високопоставен човек,high priest
амфетамин,up
амфетамин,upper
стимулиращо средство,up
стимулиращо средство,exciter
с помощта на,by dint of
с помощта на,by means of
благодарение,by virtue of
преди,since
преди,afore
преди,ere
преди,prior to
преди,before
преди,already
преди,beforehand
преди,ago
преди,previous to
преди,preparatory to
преди,preceding
преди,whilom
заповед,do
заповед,word
заповед,command
заповед,order
заповед,imperative
заповед,ordinance
заповед,precept
заповед,mandate
заповед,injunction
заповед,bidding
работа,do
работа,run
работа,line
работа,show
работа,part
работа,employment
работа,working
работа,occupation
работа,job
работа,running
работа,business
работа,situation
работа,concern
работа,work
работа,lay
работа,operation
работа,performance
работа,thing
работа,labor
работа,service
работа,function
работа,matter
работа,employ
работа,affair
работа,proceedings
работа,dealings
работа,place
работа,workmanship
работа,engagement
работа,undertaking
работа,shop
работа,char
работа,shebang
работа,berth
работа,ploy
работа,billet
работа,occasions
работа,avocation
работа,proposition
работа,labour
вършене,do
вършене,doing
вършене,prosecution
нещо,do
нещо,anything
нещо,thing
нещо,matter
нещо,affair
нещо,something
нещо,something
нещо,aught
нещо,summat
допреди,until
сто,c
сто,hundred
сто,hundred
сто,fivescore
сто долара,c
сто долара,century
правене,do
правене,doing
в очакване на,pending
измежду,out of
измежду,amongst
измежду,among
накриво,athwart
накриво,aslant
накриво,awry
накриво,askew
накриво,haywire
накриво,acock
накриво,asquint
накриво,criss-cross
вследствие на,out of
вследствие на,because of
вследствие на,owing to
вследствие на,thanks to
в противовес на,versus
в противовес на,as opposed to
на известно разстояние от,out of
на известно разстояние от,back from
в контраст с,versus
за разлика от,as opposed to
