20201103100000,http://www.ef360.com/,599,61.94,http://company.ef360.com/Detail/270725.html,东莞凯骐服饰有限公司(班吉鹿)
20201103100000,http://www.ef360.com/,600,62.05,http://company.ef360.com/Detail/277922.html,天津嘉士服装服饰有限公司(暇步士)
20201103100000,http://www.ef360.com/,601,62.15,http://company.ef360.com/Detail/199942.html,北京嘉曼服饰股份有限公司(水孩儿)
20201103100000,http://www.ef360.com/,602,62.25,http://company.ef360.com/Detail/382863.html,广州市喔也服饰有限公司（萌度）
20201103100000,http://www.ef360.com/,603,62.36,http://company.ef360.com/Detail/403254.html,湖州海优服饰有限公司（PEIQI Family）
20201103100000,http://www.ef360.com/,604,62.46,http://company.ef360.com/Detail/403027.html,梵慕菲商贸有限公司（梵·慕菲）
20201103100000,http://www.ef360.com/,605,62.56,http://company.ef360.com/Detail/237141.html,泉州盛克鞋服有限公司（杰米熊）
20201103100000,http://www.ef360.com/,606,62.67,http://company.ef360.com/Detail/381784.html,香港Semk旗下盈思商贸(深圳)有限公司
20201103100000,http://www.ef360.com/,607,62.77,http://company.ef360.com/Detail/308088.html,东莞市伊丹曼服饰有限公司（快乐丘比）
20201103100000,http://www.ef360.com/,608,62.87,http://company.ef360.com/Detail/378757.html,杭州欧抱抱服装有限公司
20201103100000,http://www.ef360.com/,609,62.98,http://company.ef360.com/Detail/307401.html,东莞市欧米源服装有限公司（欧米源）
20201103100000,http://www.ef360.com/,610,63.08,http://company.ef360.com/Detail/155042.html,浙江贝贝依依文化科技股份有限公司（贝贝依依）
20201103100000,http://www.ef360.com/,611,63.19,http://company.ef360.com/Detail/269801.html,上海贞鑫制衣有限公司(柏迪小熊)
20201103100000,http://www.ef360.com/,612,63.29,http://company.ef360.com/Detail/375188.html,伊顿贸易（广州）有限公司（伊顿风尚童装）
20201103100000,http://www.ef360.com/,613,63.39,http://company.ef360.com/Detail/331405.html,中山市卓益服饰有限公司（卓儿）
20201103100000,http://www.ef360.com/,614,63.50,http://company.ef360.com/Detail/333937.html,广州市布布发现服饰有限公司(布布发现)
