Other,English
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Albania,Albania
Albania,Republic of Albania
Algeria,Algeria
Algeria,People's Democratic Republic of Algeria
Anguilla,Anguilla
Antartika,Antarctica
Antigua dan Barbuda,Antigua and Barbuda
Arab Saudi,Saudi Arabia
Arab Saudi,Kingdom of Saudi Arabia
Argentina,Argentina
Argentina,Argentine Republic
Armenia,Armenia
Australia,Australia
Australia,Commonwealth of Australia
Austria,Austria
Austria,Republic of Austria
Azerbaijan,Azerbaijan
Azerbaijan,Republic of Azerbaijan
Bahrain,Bahrain
Bhutan,Bhutan
Bhutan,Kingdom of Bhutan
Borneo,Borneo
Borneo,Kalimantan
Bourgogne,Bourgogne
Brunei,Brunei
Brunei,Negara Brunei Darussalam
Bulgaria,Bulgaria
Bulgaria,Republic of Bulgaria
Burundi,Burundi
Burundi,Republic of Burundi
Cameroon,Cameroon
Cameroon,Republic of Cameroon
Chile,Chile
Chile,Republic of Chile
Cyprus,Cyprus
Cyprus,Republic of Cyprus
El Salvador,El Salvador
El Salvador,Republic of El Salvador
Gabon,Gabon
Gabon,Gabonese Republic
Habsyah,Ethiopia
Habsyah,Federal Democratic Republic of Ethiopia
Honduras,Honduras
Honduras,Republic of Honduras
India,India
India,Republic of India
Indonesia,Indonesia
Indonesia,Republic of Indonesia
Iran,Iran
Iran,Islamic Republic of Iran
Israel,Israel
Israel,State of Israel
Itali,Italian Republic
Itali,Italy
Jepun,Japan
Jepun,State of Japan
Kaherah,Cairo
Kanada,Canada
Kemboja,Cambodia
Kemboja,Kingdom of Cambodia
Kiribati,Kiribati
Kiribati,Republic of Kiribati
Kota Vatican,Vatican City
Kota Vatican,The Holy See
Kota Vatican,State of the Vatican City
Kyrgyzstan,Kyrgyzstan
Kyrgyzstan,Kyrgyz Republic
Lesotho,Lesotho
Lesotho,Kingdom of Lesotho
Liberia,Liberia
Liberia,Republic of Liberia
Libya,Libya
Libya,Great Socialist People's Libyan Arab Jamahiriya
Maghribi,Morocco
Maghribi,Kingdom of Morocco
Malawi,Malawi
Malawi,Republic of Malaŵi
Monaco,Monaco
Montenegro,Montenegro
Myanmar,Myanmar
Namibia,Namibia
New York,New York
Nicaragua,Nicaragua
Norway,Norway
Norway,Kingdom of Norway
Pakistan,Pakistan
Pakistan,Islamic Republic of Pakistan
Panama,Panama
Portugal,Portugal
Pulau Krismas,Christmas Island
Qatar,Qatar
Samoa Amerika,American Samoa
Senegal,Senegal
Sepanyol,Spain
Serbia,Serbia
Slovakia,Slovakia
Sri Lanka,Sri Lanka
Sudan,Sudan
Switzerland,Switzerland
Tanzania,Tanzania
Timor Leste,East Timor
Timor Leste,Democratic Republic of Timor-Leste
Togo,Togo
Turki,Turkey
Uganda,Uganda
Uganda,Republic of Uganda
Yunani,Greece
Yunani,Hellenic Republic
Zambia,Zambia
Zambia,Republic of Zambia
Zuhal,Saturn
ais,ice
aktinium,actinium
aloi,alloy
aluminium,aluminium
amerisium,americium
amfetamina,amphetamine
antitesis,antithesis
argon,argon
arsenik,arsenic
basikal,bicycle
basikal,bike
basikal,cycle
berilium,beryllium
berilium,glucinium
besi,iron
bismut,bismuth
boneka,doll
boron,boron
candu,opium
madat,opium
einsteinium,einsteinium
emas,gold
europium,europium
gadolinium,gadolinium
gallium,gallium
germanium,germanium
hafnium,hafnium
hahnium,dubnium
hassium,hassium
helium,helium
holmium,holmium
homeostasis,homeostasis
ideologi,ideology
iodin,iodine
iridium,iridium
jun,June
kadmium,cadmium
kafeina,caffeine
kalsium,calcium
karbon,carbon
kerang,oyster
khatulistiwa,equator
klorin,chlorine
kripton,krypton
kromium,chromium
lanthanum,lanthanum
lebah,bee
lutetium,lutetium
magnesium,magnesium
makan,consume
makan,eat
makan,swallow
mangan,manganese
mendelevium,mendelevium
merkuri,mercury
molibdenum,molybdenum
morfina,morphine
neodimium,neodymium
neptunium,neptunium
niobium,niobium
nitrogen,nitrogen
nobelium,nobelium
obesiti,obesity
oksigen,oxygen
organel,organelle
osmium,osmium
paladium,palladium
pecutan,acceleration
pengangkutan awam,public transport
penyamaran,camouflage
perak,silver
plumbum,lead
plutonium,plutonium
plutonium,plutonium
plutonium,plutonium
polonium,polonium
praseodimium,praseodymium
prometium,promethium
protaktinium,protactinium
radon,radon
rama-rama,butterfly
renium,rhenium
ribu,thousand
rodium,rhodium
ruterfordium,rutherfordium
samarium,samarium
semut,ant
sesium,caesium
silikon,silicon
strontium,strontium
sulfur,sulphur
belerang,sulphur
talium,thallium
tantalum,tantalum
teknetium,technetium
teologi,theology
xenon,xenon
zirkonium,zirconium
കലപ്പ,plough
malay,english
