Other,English
abad,century
berabad-abad,for centuries
abadi,eternal
abadi,immortal
keabadian,immortality
mengabadikan,perpetuate
mengabadikan,immortalize
abah,father
abah-abah,harness
abai,neglect
mengabaikan,to disregard
mengabaikan,to neglect
abang,elder brother
abang angkat,foster brother
abang ipar,brother-in-law
abang tiri,stepbrother
abdi,slave
mengabdikan,to enslave
pengabdian,slavery
pengabdian,enslavement
abjad,alphabet
abu,ash
mengabui,to cheat
mengabui,to deceive
abuk,dust
abung,pomelo
acah,tease
mengacah-acah,to tease
acapkali,often
acar,pickle
achar,pickle
acara,event
acara,item in a programme
mengacarakan,to compere or host a programme
pengacara,master of ceremonies
pengacara,compere
aci,shaft
acu,to direct weapon at target
mengacukan,to aim weapon at target
mengacu,to test
mengacu,to try on
acuan,a mould
acuh,to care for
acuh,to heed
mengacuhkan,to care for
mengacuhkan,to heed
acuh tak acuh,to show indifference
acum,provoke or instigate
mengacum,to provoke or instigate
acuman,provocation
pengacum,instigator
pengacuman,agitation
ada,have
ada,possess
ada,contain
adakala,sometimes
adakalanya,sometimes
adalah,is
adalah,are
adalah,am
adalah,was
adalah,were
adapun,with regard to
berada,rich
berada,to be
diadakan,to be held
keadaan,condition
keadaan,situation
keadaan,circumstances
mengada-ngada,to boast
mengada-ngada,to pretend
mengada-ngadakan,to concoct an excuse
mengadakan,to hold or conduct
mengadakan,to convene
adab,politeness
adab,good manners
adab,courtesy
beradab,courteous
beradab,polite
peradaban,civilization
peradaban,culture
adang,obstruct
adang,block
mengadang,to obstruct or block
adas,fennel (yellow-flowered fragrant herb)
adat,custom
adat,social tradition or practice
beradat,polite
beradat,customary
beradat,ceremonious
mengadatkan,to make it a practice or custom
teradat,has become a custom
adegan,scene
adib,well-mannered
adik,younger brother or sister
adik-beradik,brothers and sisters
beradik,having siblings
adikung,assistant officer
adil,fair
adil,just
keadilan,justice
mengadili,to judge
mengadilkan,to judge
mengadilkan,to evaluate
pengadil,judge
pengadil,referee
pengadilan,judgement
adinda,younger brother or sister (esp. in letter-writing)
adu,complain
adu,compete
beradu,to report
beradu,to compete
aduan,complaint
mengadu,to report
mengadu,to accuse
pengadu,complainant
pengaduan,complaint
peraduan,a contest or competition
aduh,exclamation of pain
mengaduh,to groan
mengaduh,to wail
aduhai,exclamation of sorrow
aduk,mix
aduk,stir
mengaduk,to mix or stir
adun,knead (dough)
adunan,dough
mengadunkan,to mix together
afiat,healthy
mengafiatkan,to restore to good health
afrit,goblin
afrit,mischievous elf or spirit
agah,murmuring sound
mengagah,to gurgle
mengagah,to confront
agak,guess
agak-agak,to guess
agak-agak,approximately
agaknya,perhaps
agaknya,maybe
beragak,not sure
mengagak,to guess
